TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
8.363531,-20.254387,1
12.718221,-17.334776,1
-22.838392,1.7877992,0
2.4886072,18.96996,2
4.050569,-16.846731,1
7.183282,22.339808,2
-23.502014,0.5822521,0
4.916146,16.534063,2
4.9276247,20.694502,2
-17.41476,1.6314824,0
4.366801,20.025705,2
7.1181264,-16.009335,1
9.3188095,17.519266,2
5.688785,19.664745,2
-24.665102,1.0323404,0
12.932817,-19.289505,1
6.173976,-15.549772,1
9.296743,-20.08669,1
-23.8166,0.7024891,0
-21.80719,-1.2375909,0
-24.988174,-0.60876304,0
8.691646,-13.205079,1
-19.17374,-2.3620133,0
5.1861687,-19.281973,1
13.695616,-19.367294,1
7.7082763,-16.887613,1
4.8510995,20.326992,2
-23.327309,-0.37126368,0
-27.227745,1.3615494,0
6.0871625,17.126656,2
6.1082764,22.345959,2
12.319842,-17.761675,1
-20.339422,-0.12594359,0
-20.935246,0.24254404,0
9.78797,-13.548454,1
-20.144077,-2.5552845,0
-23.152714,1.5445753,0
-17.507013,-0.43527588,0
-24.36035,0.6333513,0
4.047439,20.642366,2
-20.871826,0.40910769,0
10.181741,-17.824757,1
2.2612352,20.77423,2
7.9982677,13.606892,2
6.4613028,18.929937,2
5.776677,17.698372,2
10.231421,-18.694675,1
-22.251328,-0.0857126,0
6.343885,16.705057,2
6.696133,-19.021187,1
-20.811684,3.7514763,0
-22.962893,-5.242293,0
0.2777974,18.223389,2
-24.369848,0.40135878,0
-22.28309,-0.32110357,0
11.438766,-11.9565325,1
7.0330806,-18.59898,1
-24.971247,-1.9841725,0
-22.793821,0.69684476,0
6.7005663,16.278694,2
11.0425,-19.009886,1
2.1996274,15.147977,2
-18.32895,3.394183,0
-23.395351,-0.98519754,0
6.2755795,-20.518545,1
-20.170176,-4.271096,0
7.796184,17.458046,2
-22.862835,3.0674217,0
-20.171558,-5.5469594,0
9.433361,-17.544498,1
-20.38232,-1.5962673,0
-17.621155,-1.6318974,0
8.03703,13.82822,2
5.07542,-18.030619,1
11.386743,-16.336445,1
6.4765015,-18.961842,1
6.429204,-20.354597,1
6.659901,-16.54199,1
8.64712,-17.248623,1
-23.344948,2.7451267,0
9.69589,17.689508,2
6.2828536,20.603676,2
-17.55581,1.3094685,0
11.058223,14.879037,2
8.354924,-13.5580015,1
9.395019,17.44972,2
5.6446767,-17.00218,1
6.7878447,-16.571093,1
9.322962,-14.90134,1
11.543888,-15.148138,1
2.907073,19.44437,2
5.895819,14.124283,2
3.7121105,15.405452,2
-23.783838,0.7049768,0
5.291909,17.296623,2
3.461944,-15.761796,1
-25.294413,-0.61805105,0
5.8062854,17.480793,2
-18.986029,2.2020502,0
-27.449612,-0.051891755,0
10.877214,19.922882,2
10.040731,-14.348848,1
7.3652997,-17.533413,1
6.3303676,15.727867,2
11.928988,-19.31013,1
7.1356144,17.849157,2
9.349112,21.210964,2
5.8524375,-18.73903,1
10.4757595,17.400301,2
-20.010235,-2.353508,0
-18.96633,-3.5607264,0
4.2882247,-16.179792,1
-17.572987,-4.1719465,0
10.820041,-19.451561,1
5.803551,15.215141,2
3.2124703,17.881916,2
-20.881815,-3.113163,0
-23.313335,-3.0169294,0
8.60217,18.477089,2
3.4408095,19.015863,2
-24.783932,-2.259213,0
4.0771775,16.520016,2
4.8965282,15.360916,2
6.180544,19.867386,2
-24.500832,-0.7429967,0
4.4848967,-15.812738,1
-20.12327,-4.787671,0
10.520129,-16.299454,1
6.883241,-18.196947,1
12.411307,-17.177992,1
-21.12342,-2.949077,0
-21.512129,-0.9510113,0
6.413405,18.461868,2
9.3992195,-12.4064455,1
8.896896,-17.20966,1
8.474885,-11.157651,1
7.720913,18.317524,2
8.465077,-11.100145,1
-21.577982,-3.003002,0
12.282482,-17.482443,1
-17.690409,-1.5515896,0
5.2795787,23.707136,2
4.952279,23.983223,2
5.517271,-17.738651,1
4.2957296,16.081812,2
4.6380525,15.139873,2
10.547369,-17.149027,1
8.968991,-17.84075,1
-20.339144,3.6250384,0
-19.213085,3.189312,0
-18.335585,-3.5817125,0
-20.3475,3.0759254,0
7.319304,15.671005,2
4.91589,-14.38439,1
9.430902,-20.232887,1
12.407666,-17.994837,1
4.8630557,14.0829735,2
7.8190074,18.266489,2
6.4984393,19.083302,2
7.9868956,-18.669302,1
8.499817,-20.382534,1
-22.617641,3.4048538,0
3.5440683,-19.359938,1
-21.326963,-6.412592,0
2.4627962,-15.40148,1
-25.582544,2.0607343,0
-27.019745,1.4878416,0
5.2841535,-16.357937,1
6.140524,-17.360205,1
-23.77492,2.1849904,0
9.378695,-16.87217,1
-23.411528,-6.5867615,0
9.229208,-20.320662,1
5.8144684,12.923306,2
5.5555015,-16.95317,1
9.223712,-16.251728,1
8.55112,23.190672,2
-21.251865,-0.8659669,0
-21.985022,1.6443709,0
-23.232126,-0.9911926,0
-24.314848,1.2678127,0
11.046236,-12.897177,1
13.518642,-14.818119,1
-17.139732,-0.23980862,0
12.306883,-18.446024,1
-18.163593,0.05644974,0
9.356904,-14.004785,1
-20.754414,-2.1480236,0
1.9600716,21.867237,2
-20.902214,1.6289874,0
-18.449734,-1.7484334,0
5.350251,-15.20914,1
3.0834079,13.85546,2
-20.589788,0.046081442,0
-18.778551,-0.8107069,0
9.827217,17.693727,2
1.9391047,21.605925,2
7.9078145,-18.195978,1
6.3321605,-14.069759,1
8.116185,15.388698,2
-22.93814,-4.358591,0
8.708373,-21.200378,1
6.8977675,-15.933881,1
5.9640555,-13.958055,1
-19.530035,-0.37743333,0
7.5911674,14.139455,2
9.810068,-18.524296,1
-19.393276,3.6620512,0
-21.440147,-2.121587,0
-22.20163,-4.2458277,0
8.047338,-17.784819,1
9.221296,16.607798,2
-23.274239,2.2481558,0
9.591741,-11.763435,1
5.3562737,17.923986,2
9.756158,-19.796114,1
7.8446264,21.468082,2
6.2246804,-16.453579,1
8.241131,-16.022276,1
3.89027,22.683207,2
7.948208,-16.518612,1
5.738136,16.358627,2
10.054327,15.164409,2
-21.442616,-1.9181006,0
8.7177725,16.911154,2
-21.567142,-1.4201214,0
0.6591102,21.368414,2
6.4323916,-13.296515,1
-17.629858,-4.3472733,0
-21.775417,-4.0547934,0
-22.405579,-4.5383105,0
5.177729,21.303331,2
9.133725,14.596117,2
6.6118546,17.60584,2
6.677984,23.696835,2
-21.49025,0.5449997,0
9.800536,-18.737106,1
10.564238,18.899069,2
7.798941,15.16287,2
6.9786205,18.782839,2
4.7556386,-16.311335,1
6.1475987,19.643398,2
-21.097801,3.0110292,0
-19.696537,0.3159025,0
7.0376706,14.503939,2
8.822133,-18.575092,1
-24.349869,-0.09377955,0
5.928097,-14.639741,1
7.3042607,-17.678858,1
-20.12567,0.78440064,0
6.474293,-14.129634,1
8.8474655,-17.001423,1
-26.326557,-1.0889007,0
-18.373451,-0.8025189,0
5.615666,16.405258,2
-23.974173,0.0831898,0
9.217954,-20.588522,1
-21.213537,-2.4987252,0
5.5914083,16.239376,2
12.726517,-15.993064,1
-26.229118,-0.7991867,0
6.928621,-17.421291,1
-26.623135,0.53859895,0
7.2332964,-15.341815,1
6.5625496,15.302136,2
4.683309,15.86835,2
10.789779,-17.977621,1
-24.112259,-1.4317411,0
-23.171553,-2.5857894,0
7.927506,-20.293858,1
-22.808208,3.045018,0
-27.526016,-2.8038275,0
7.522742,-15.525548,1
11.086334,-18.568926,1
8.727919,-19.811787,1
8.393355,-15.979296,1
10.741195,-14.472415,1
4.1140146,21.009035,2
4.792875,23.880926,2
7.2879777,19.041887,2
-22.793499,0.41961837,0
5.7380357,14.551586,2
11.0755005,-18.230104,1
-24.301292,-3.017168,0
-23.206114,1.2402049,0
-22.016592,-5.2320695,0
5.310449,-18.845634,1
6.0520887,13.671505,2
-27.516043,-0.98481315,0
10.084538,17.740032,2
-24.12136,1.9853619,0
-23.169434,-4.107658,0
-19.739418,0.45212153,0
-20.094707,1.1066313,0
3.7499647,20.316557,2
6.6387897,-18.706589,1
4.091558,18.714952,2
4.051281,-18.83482,1
7.0322714,18.780228,2
11.281527,-20.440092,1
12.196221,-18.976591,1
4.523804,19.074814,2
-20.623596,4.665129,0
-21.060974,-1.8122907,0
7.32709,21.4068,2
-22.673944,-0.26246253,0
8.686049,18.279194,2
-18.499882,-3.4473233,0
8.745408,13.012465,2
8.485908,19.4936,2
2.3096948,15.00111,2
-20.01943,2.727982,0
-23.297207,2.1183414,0
7.4027753,22.972267,2
8.0150585,-18.669218,1
4.07333,16.577116,2
-24.496483,-1.8640578,0
5.2578506,19.761148,2
4.942289,19.041027,2
-21.11108,-0.32298085,0
-24.849436,0.15982175,0
-23.898802,-1.844287,0
6.8734856,-18.461561,1
-21.60995,-0.8069585,0
8.083507,-21.624113,1
8.562115,23.399351,2
-22.929281,-0.55836207,0
9.432384,18.924654,2
-25.503214,-0.035252165,0
-21.111458,2.2650843,0
12.118432,-18.22281,1
4.6193657,15.332773,2
-19.950895,-3.7511308,0
8.434902,14.876607,2
10.160306,-20.165197,1
6.7261243,-22.018383,1
9.75029,-13.957615,1
13.276974,-16.936117,1
10.038855,-14.593727,1
10.092621,-18.042263,1
3.7665024,-19.257029,1
5.422084,-16.527822,1
-23.189949,-1.0302745,0
6.5747905,-16.411596,1
7.669719,15.064961,2
5.722192,-15.283714,1
