Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Cluster_Label
-4.855397202401175,-10.47156313289957,5.4642242054745624,3.5701765650971273,1.8104954457882982,6.9529944315740355,2.396401388297488,0
-6.14568074387534,-9.202372512013596,6.508184258160118,1.5767632164003271,0.6464700018567354,7.313195953150017,3.6841988276383826,0
-7.321127076274895,-5.883314806416899,5.379039465806425,-8.125622111887383,-4.205757549603769,-1.1848551282061643,0.8765042447069293,2
0.046350759915108064,7.069266448065731,8.432784828537748,3.9549239569814882,10.016178664275305,-5.640826127067613,4.4951984265135305,1
0.6410935135713032,5.749644693290605,10.261433125937693,4.072676291048335,7.955736959619376,-5.206532350680548,4.25283035783213,1
0.2875862877994803,3.5633412923703283,9.056839117492633,3.883796611834318,8.722131530515078,-4.927778463900688,3.503162028137578,1
-5.293611532183682,-11.206925284092303,7.494754354670009,1.956199273766327,1.0046064806839128,7.880338941981007,1.0630617632870176,0
-4.009075521836652,-10.821427818927681,5.14223147876993,1.481604602941833,1.7331765587872414,6.714139969774096,0.563452010078887,0
-5.835026969508735,-9.330849369359346,4.838330606837682,0.973851657268872,1.9786521605771126,6.475082266662754,2.188214744783229,0
-7.447193472012007,-2.911197781804377,6.3399140512712275,-8.70380175754976,-4.5380805206320325,-3.2887994381282746,0.2774279811058777,2
-0.16116662304131346,4.916237321798068,8.913444633936138,3.1918941380984474,7.039330157818658,-5.8911262606928165,4.52035156746975,1
-4.11379959152467,-9.028907375989025,4.383499873547711,1.6742396306834457,-1.237995021954018,7.766840520249585,1.4426912730010675,0
-6.665328682724072,-3.7039805816947986,8.763388485474007,-5.941577085514467,-4.304648643688707,-3.8564093729965263,0.11285745968008593,2
-4.945043815872628,-11.507888290708324,7.7820200578974115,2.4559225356369394,2.424330592090347,8.980800023617194,1.8676266068818226,0
-7.380680294150951,-5.268881191236764,9.22911070083107,-6.856029149385434,-3.1953784035951442,-3.0502938728052587,0.6734190006475851,2
-0.8719786968226119,4.420902531097939,10.17704420232843,4.3991911512330315,8.894977546742298,-5.110344892144919,3.006627392568962,1
-5.7992006144389086,-10.078338187485633,4.293248707133028,0.6169627693820623,-0.485136159271794,6.957890074362164,1.3446929978683229,0
-6.875088607918909,-4.269847783803464,6.686503940943427,-6.830597475072202,-5.883524242547618,-2.8482806669000693,0.5824303989975274,2
-0.9149458861892901,6.530851132018448,8.241843071219272,4.137639091692856,8.492798211509502,-5.628175734525488,4.690995984864589,1
-4.158815169046956,-11.014956399129339,4.956645376514845,0.8925443842265305,-0.5214141531859657,7.89998170413593,0.3710925680416113,0
-5.824490541825594,-3.866341309223168,6.355636139102886,-6.81013850137055,-5.565655915504583,-2.1028519314269105,-0.31701038007413496,2
-6.410539761228709,-9.482518337360874,6.220135415888649,2.990262249028638,2.32341832320291,7.708470595437389,0.8355677570874018,0
