Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Cluster_Label
-3.2992568231518034,3.793419720055704,-7.62153990781914,1.6560701341476691,-3.1536812704731823,-0.2973939356008818,0.35072414688717535,-3.051834957077314,-6.944561643662203,-1.7640449304566843,0.6876436309703164,4.460316285983705,-9.06646293159148,-4.0958519434169425,7.029537759333336,-2.1585952521956098,5.885571296344816,-0.3660306576360057,6.9621604881372745,-3.0697633882961264,0.49391884881682957,1.2453710060912413,0
-3.082124189922792,3.529015416939484,-8.786970971845802,4.8243804824857115,-4.258047687199586,-0.6221313565811416,1.3178503375249835,-0.3845559505109487,-7.651149990763312,-1.4424007429006516,-0.686215980688262,3.4720364730641338,-9.307898219147091,-2.7465553486452015,7.5453299340159035,-2.2122989843209244,5.500361051895938,0.31657317550663683,4.532327387651832,-1.2841361013351291,0.47793963646364057,-0.8677709865023331,0
-2.490883626887586,-6.49184097048667,5.802126249412345,5.715312908185443,10.079197554481125,-7.0861762111449575,-7.761403851046397,-3.8673793843644866,5.921917257112888,-4.633256118600263,-4.86984336400082,0.7666191387804487,-8.826744802204736,0.9926132062338897,6.4484844679045095,-8.16888895541611,5.9886818562018105,2.609329518617763,-3.4210728283865888,-5.930553157078981,6.908600957654525,4.023907910765622,1
0.6449767535722533,-0.10820774603658173,9.826441041433533,-5.437676138609913,1.7735917827156835,8.026148539942875,-8.8082977639604,-6.10028003623521,5.194392357459204,-9.981692206586285,-6.448935511004244,9.80729500859203,-4.604824441779086,3.1837102959146217,-2.9538727487722287,-4.387877546236214,-9.541994230553987,2.836374916417766,2.3060640272041995,6.122522780125708,5.416820584258619,3.2201817738430343,2
1.0669315929742613,-2.277841709421053,7.800376611534265,-5.115452314765561,2.0593260201989736,5.914067031431348,-9.375770941112279,-4.535367795090864,4.063007691271948,-8.015743438668704,-7.3102838761308675,9.585083891484297,-3.2289636598958613,3.604533990042196,-3.574419948899873,-3.730943105587425,-5.196055141290284,4.822490136266464,3.122428547371739,4.915828578123172,5.960621081392979,2.1908447577962047,2
2.5571178209640166,-1.6068789149391152,8.050731369782309,-5.0040723882425695,2.166321825418482,3.8473735370551214,-7.420053704508845,-7.715720123813423,7.999675097825557,-10.238761595622766,-8.346708916160821,8.085468221160689,-3.6728526559769463,2.24941541333279,-4.898766825886093,-3.3758769534273476,-8.282086839204629,1.5171855406682913,1.5788162737427667,5.791890567299331,5.287956491147702,3.5657911251698353,2
-0.3314219290748584,-7.272646837424536,4.616572253537793,4.662145885190873,7.50058622724774,-6.89418146061027,-6.632438331753876,-4.312354432311444,7.112557763275944,-3.9083512504316302,-2.347427124454458,0.17708094217619075,-9.226317988324144,-1.4896368857096758,6.738655885399431,-9.142130043258419,6.584218645493736,3.448172402046917,-2.7945881611174204,-3.082773762568643,5.774213642581159,4.608970213501653,1
0.2493632436326585,-7.70931812941563,5.514426011122179,5.015032865163338,10.410922625617246,-6.95947014258319,-5.25754290091105,-3.9411264406404434,6.515635970342169,-4.446636226896264,-4.39163398093299,0.5021034083869998,-8.984272803487261,0.5966172624855639,6.783020730454781,-8.330460395546094,4.787505061225067,2.6227776627920654,-1.4021913776124866,-4.733348898811679,7.182284479944988,5.060572126004238,1
-4.414761939358918,4.466006334129185,-8.298250609585565,2.9344630714669773,-5.00381210585285,0.5011982437905673,1.1427299357151173,-2.363167550483306,-6.800031652219397,-2.254036722600477,-0.7560838488958432,3.7328734387820486,-7.636253563741338,-1.7856822204197074,8.887326652612304,-3.4089586914099215,5.6037875834407505,0.6722755921771479,4.671845937606598,-2.755151855578325,1.1809651256930878,0.865881414589268,0
1.567294395297922,0.4912486752466606,6.558046366389931,-4.644190554846709,1.114157052069598,5.530903123814694,-8.904160428565401,-5.095231645721398,6.011431275178058,-8.648289311918061,-6.467188797457614,10.876150519410578,-3.683001199463242,5.265002967568991,-2.6690993045937144,-4.405333583884753,-8.601763910493917,0.14967648913124654,0.857762322724663,4.797521243318153,4.906111401608616,1.7690045091873519,2
