Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Cluster_Label
-7.863658257765962,-5.814005681207761,0.6729335526177609,5.289830708740422,-5.908902187662212,-3.9103951837523137,-2.3733700108477875,-4.583823231111404,4.682169728117498,-4.9992238472825035,3.351909706061746,-6.85520385107884,-0.6786454391139569,-10.162449797109186,-10.135967349540177,0.33481818270054253,-4.31789625241121,2
4.997115777668343,-7.104832526923082,6.072274679003941,-5.083230721984278,-9.488053152058937,-6.605258587164055,8.1252544311854,-3.7896987350044955,2.126609054115128,5.420386217847181,-4.248127123527014,0.461548702836166,-3.6108061868831114,5.070781209209355,8.53919943000717,4.384222880822681,4.770593871801178,0
-8.488990263451683,-4.681646651968036,-2.9805526796967383,5.897730047746499,-5.330893096645201,-4.523940981937753,-1.4021086210149343,-5.315955976648413,5.486897593788375,-4.110077704428669,1.9682844196441522,-7.232899353562778,0.8608747425133569,-6.819759032940957,-8.519097472525774,0.28094314375882545,-3.6314008024604645,2
-7.422292322347424,-5.4486589018139515,-2.6087192160404458,3.022255199784913,-5.269546090014289,-2.671324323202528,-1.2866935440085876,-5.029886485868774,4.355167769437362,-4.494411154436568,2.493912318647755,-6.05232743013579,-1.546357568791041,-10.498414820713347,-9.9357778219601,0.5259039434415078,-2.502596243168221,2
-8.355034958722893,-8.146210961191768,-4.056507342733214,4.482675029675614,-5.444386822059972,-4.9938324339451565,-2.3949322072100587,-7.192006937216625,6.51572614500863,-6.031036243796638,3.6462380726332273,-7.196942458512074,0.2793767887332457,-8.36116730094863,-10.555047977924904,2.3642612008131865,-2.6097469162588753,2
-1.2763071077153867,-7.199760303417348,-8.031466035060713,-3.506470883772986,5.255875712367912,-2.4000587073353907,10.581001060193667,9.060652855774396,-4.1963734848595715,-4.023520581331164,-1.3321572360178657,7.157740612363536,-5.084476398717025,-6.455111853830985,-7.191751998517845,-2.5795494319956003,7.169283226340513,1
2.0735042451238637,-6.850622932609983,5.2167926600996095,-5.238096869022009,-8.065701623093078,-6.623800753535138,8.31136316139963,-2.142889889587138,2.8918645432891523,5.2643646677626945,-6.403299178401202,1.5974230584772948,-2.840834112560238,5.282319134078803,6.506372547498567,4.893487686903992,5.7441090850419725,0
2.4514602142167803,-5.567922265411942,5.58295816661727,-3.982059024040921,-8.796222487868938,-7.656118170241747,6.987334205283708,-1.142306109331021,3.018683912319104,5.378431952438772,-3.5512716086305627,-0.11534809785220679,-3.6400724037232477,4.789073565567131,6.489789660344075,3.9262518234287382,6.477001330028039,0
3.9852802357915653,-6.910617259388105,5.193999865004039,-4.8099599325352385,-10.309388143234667,-7.480883654384904,7.933641283835879,-0.48465831735074216,3.686986333905069,5.0469970222480525,-2.5523679535703883,2.057168696652596,-2.757549967981395,5.377923762355065,6.726040670102419,5.285739645802839,5.1117416667089115,0
-1.7882074959779455,-5.0356797065961505,-12.316845258204348,-4.2898026578441435,3.162019403442815,-2.8325386981121046,9.556717424514488,8.435453013932992,-4.641987816618451,-5.734188614591131,-1.5081957265211456,6.65606737157333,-5.216080048148516,-5.983582200533099,-6.759262431902266,-1.9628745728313606,7.188213395853481,1
-0.1864045340356043,-6.5937587852239155,-10.776713526104563,-6.4148749435841035,5.074735007790901,-2.4332663325254447,7.323371965368067,8.40601363179988,-5.567663528898621,-3.914337150886552,-2.1198742153891748,5.861964564653215,-5.707624779756638,-6.686831611966286,-7.012495587167913,-0.2487071229325295,5.843305225484622,1
3.3786358001294285,-5.309612025223432,3.587326573364191,-4.695198424156666,-6.938944696225217,-9.191119939657368,7.773452621150014,-3.1212718861560806,3.294162613850395,4.808781477290751,-5.927049572944412,2.0210202177278886,-3.4242299952519124,6.006473864562893,6.363264571055008,5.117162334660686,7.0117158107913555,0
-8.86234580900522,-7.174243068295981,-3.0081610245571917,5.230905126974449,-5.8767233315491945,-3.496413355393629,-2.846651740703525,-4.811125811983799,5.807808472275056,-7.280158093946426,1.7781012016647941,-6.609980168957158,-0.05044096346762306,-7.675310948536219,-9.962144827539438,1.923539476335257,-5.269824448674868,2
1.8887802627773163,-6.454593267809057,5.839643718913392,-3.620806226956291,-9.004275445825847,-6.355951456630768,9.531939109615422,-1.143384299472582,3.9199140249137234,3.9334205631909143,-3.8757018814264845,-0.215179287697503,-2.8727623302285603,4.102233825933911,6.566387953053453,3.7407717824870863,6.689959792629661,0
4.7499329069029805,-6.897666245991414,4.402916544069866,-5.684686181389479,-7.096923936797746,-7.601826948619051,8.077206888954061,-2.487009197563595,3.7416548955397726,4.804242338000166,-3.1187318694743555,-1.120847122617942,-2.6239545346446267,4.876547000815489,6.741754114835525,5.945541504813761,6.301270783514551,0
-0.7185017585782263,-5.381584725522558,-10.272666013824594,-5.044120884902479,3.9623954923293057,-1.9012880922042041,7.360327124866942,8.691146298785446,-4.659786938109131,-4.0728843512153,0.11780411505019095,7.306557560904206,-3.78358301220133,-7.186914112390408,-6.6014978233505195,-2.103924825941125,4.497312100087416,1
-9.004979006419846,-8.473747400441088,-0.895065480207806,6.141727612392628,-6.4855212815907,-4.12210877415655,-1.8817300686833565,-5.8156005078324595,4.868867846530162,-5.270981146317334,-0.010649498688975134,-5.875854625449529,0.3405393444867082,-7.674211412378474,-8.01025339775881,-0.9027127634473877,-3.9523946751146286,2
3.1424805413636996,-5.859866253152653,4.699683551050087,-5.93235432261466,-9.970000427566731,-7.592545750815661,8.289436366184256,-0.625960622332344,2.9717902069073214,7.654679684073184,-5.721270598525446,0.7715955741407007,-0.783210022470493,5.41602137493977,6.4546863715155505,6.586154216353236,7.864011220168998,0
4.6814123935265215,-4.881098765922187,6.297927828532371,-5.672151806863936,-9.222439235654411,-8.05161433520212,7.038089257737685,-2.033330335017961,3.144995258925241,5.567483598358247,-5.247003241580869,1.211669770096186,-3.6369131500216714,5.319037803011683,5.582168821263746,4.0710613621792415,6.241839511186802,0
4.42825275111869,-6.252427579679994,5.774817607270371,-6.918650889998829,-9.079533742355572,-8.037739905276668,7.643796126221389,-1.4646398926957906,2.5572006389630126,4.324501860331447,-5.625149415337866,2.1658394723329053,-2.893948175772601,6.615698837776939,4.776336294409597,4.743698071623758,6.164974451074173,0
-9.40194680790899,-7.157241656573185,-0.737909745334284,5.685165578388543,-5.8945129671341965,-3.7201641699730374,-3.0381131319446872,-6.414312286985269,6.637477788841189,-5.7843862048179595,3.152431844766881,-7.347861408811148,0.6207361102133913,-9.198052997172423,-10.732966751730423,1.377306638297679,-5.055761960230502,2
-0.021671149522591443,-6.387189446470335,-9.368246596299763,-2.7274965279342203,2.979985945528555,-1.6129600643844488,10.812320445387751,8.639102830341335,-6.013928041661538,-4.171779637837009,-0.2940288912682272,7.75478066726257,-7.262520709215499,-7.446070321808239,-6.828235927579839,-1.8279744939634472,6.733967110467415,1
2.3952972647245083,-7.105140612152887,5.755908234423579,-5.81360866764431,-9.060614064587034,-7.438828648147524,8.239390175342173,-2.5626429072342716,5.032176880768377,4.701217303128726,-3.9056892482387378,0.9390369022260511,-4.180309166313884,4.478394579701671,6.435576581538266,4.196626389815327,6.439101749504022,0
-1.3317013070650194,-5.687723506596772,-12.72059452926425,-3.5553336567472034,4.5203110066769785,-3.3788725725331985,9.245871436880375,10.42063266503271,-5.294126555435134,-5.3869688865746275,-0.22219949156704077,6.4008595459490865,-6.071028703136226,-7.953610349976734,-6.7240283469684305,-1.2802921765264796,6.97591581044244,1
-10.057127541408928,-7.5138180609831595,-4.432120913128372,5.253978182385403,-6.754088273298217,-4.884043037039563,-2.4160636843420003,-5.487398722891998,5.131303174444228,-6.787205459172305,0.4107520011900794,-6.913961738495193,-0.22565013746399298,-9.927968062564641,-7.969176936305585,0.4697625893983728,-4.600486330672477,2
4.847707235783204,-5.317414387941916,5.666594223481615,-7.241204953722122,-8.185748671246735,-6.770695697890236,7.604464246181799,-1.9143800581696633,3.0837944136500894,4.459818856082172,-2.9343502194952156,-0.741967612559474,-3.8782735780033737,5.982472012576426,5.615271846987788,4.183509606532231,5.727579602737376,0
-8.534104675363476,-6.991729116446915,-2.2722827595071733,4.394900991934247,-6.893201435554477,-4.220486131738086,0.17673119719741281,-6.471310207683154,6.30075349005258,-5.764042202601203,2.472852076730791,-7.857463732592288,-2.2686258860069026,-9.273910091869542,-7.351199117782425,2.1449423759078936,-5.993559455093358,2
-2.585901831559958,-5.7853948911177335,-10.016445908316962,-4.540007311060324,3.1889362840583266,-3.261366142151939,10.596767287215751,9.659952119032285,-5.154788860511884,-5.320914001424144,-0.17551765389026774,6.568364964271596,-4.9762818839033285,-5.796086881070266,-6.84686241849054,-2.3673484889615812,6.484038031025641,1
3.663925521946651,-5.494630428066455,4.8776055442333535,-5.539048785085198,-10.27070624184121,-6.454233313045052,7.450064123995549,-1.8569294249260118,2.419641670536522,6.676066962366254,-4.5369459856843015,1.5440571000175483,-2.2979651711327813,4.817050886266495,5.941443633271613,5.454863367314284,5.753219490440271,0
-10.913898643431194,-6.589780711469725,-1.209064011777198,6.046942168964213,-6.87006236839922,-2.882969019533071,-0.9281135732588981,-5.180445508805785,6.447735618952606,-5.806062529900887,0.8944578160084808,-8.941485227965563,-1.1386411278513162,-8.814866560797674,-10.806169248283043,4.205227483964605,-4.95529804529758,2
-8.877766425595746,-4.778009054539126,-2.735666991897167,6.546583848663212,-5.302006239637001,-5.148030092711701,-2.10880985266619,-4.153261907939475,7.262982337552814,-7.153252043790818,1.6897857578993962,-6.651847909199104,-0.8325052434319201,-7.938630213308754,-10.158278881629847,1.3580112359549124,-4.2871132168197255,2
