Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Cluster_Label
-7.558369166399884,2.1044044579604364,4.750380268862334,4.807895837192169,-7.606925851419674,-8.526292805388536,-9.472715696067775,-1.0343236540196734,10.985145982260114,-0.1720745032015216,8.155893125088976,-7.864054960991164,9.79220115056149,-1.747996807776219,2.9780131817561672,1.270637953592272,-2.330704793725651,1.0552090802366527,6.121790262275157,8.151606674747399,-4.581523272723365,2.7793345375287553,-1.9870920155214382,7.871714484467864,2.0638537951279856,-5.633510530122862,9.070842571904288,-3.515350688685207,-4.034412983419797,-8.690083754446071,4.956861781688788,1.1388707792977624,-1.5203406601791387,9.810988526110165,-0.6607297321558177,0.3468217485614821,4.854632852777472,1
-6.045229798529245,1.085223576793307,5.4229987423852375,1.6839830523845016,-7.826523278196388,-7.833247507716548,-8.649785876395907,-1.7177068854568136,9.097022237816304,-0.1526595162477642,7.2923629613116745,-6.082861640828521,8.325167363384294,-1.8720175053314738,0.21956173761657294,1.369621253431892,-3.643771943164836,3.366190577721547,7.932612015764329,6.468781417180813,-3.928901697461168,2.2726984685495317,-3.8602888891042713,7.152695230445687,2.3119380139505448,-7.96457780278411,8.030953782885886,-0.389791940251789,-1.4515338091100314,-8.87111256714957,6.279122611958545,0.00831403183407664,-2.1654149050750298,10.742617313348953,-4.967217250635595,1.2955203707950826,6.350232583461077,1
-5.977821566742989,-0.8637215271873733,4.681888199743497,0.07683774453618364,-5.210362045467449,-5.568935039428219,-10.985522937265726,-1.2350994856052924,10.285420107707713,-0.6258158273648244,6.532674699814721,-6.068434114275787,8.566003636857031,-1.1975912683984138,1.3874570706020346,2.7753993591954185,-2.195371700816199,0.48687901883092444,7.94043433762031,6.875852115710117,-3.633041460526342,3.603799068522584,-0.77355567853257,6.183744155319557,3.514360725409153,-9.143166926741468,8.250002267146241,-0.7213599109490914,-3.1027996068413115,-8.178568478371389,7.359786808891537,-0.22658853867555373,-1.7759280293012647,9.801022692574946,-3.5310763831171985,-0.07661383849770753,5.460441558091136,1
-4.840704716319183,1.279132464024701,3.5126816127381195,2.2179524223222638,-9.509848683259982,-6.283094202526475,-8.950874686582745,-3.1008091554606794,7.848513032449783,-1.245569315153382,6.852332855386658,-7.690288780723975,10.3577359034027,-1.2469570648150157,0.9910301925363283,-0.03154920938590611,-2.4173819650582122,3.5634202119957177,6.052691037805059,8.373786209352634,-4.8262858029701095,2.472996908742659,-1.4588706531962568,8.49603650247917,1.688088532120748,-10.138191976748343,7.996347603517513,-2.18343330017537,-1.7703484922157524,-8.263995210770005,4.9704992094245455,0.8341936332257178,-1.3759863729645636,8.967668231388377,-5.789970400167652,0.16789241723355253,5.258955907700145,1
7.215797463186458,8.967720505591263,1.5596935426826204,10.316763792286766,4.1497298226408486,-9.537382150988906,5.20821893135126,-6.725123912007059,9.085042940058784,7.594705168584552,-7.332863004423891,7.272574127841199,-2.6555603168733555,1.6770199062534203,3.0672562571521347,-7.003519496747988,-8.792823058862703,4.588668329468197,-2.5105709121924433,6.546833812630567,-0.4244147879661686,-0.36081317840337856,7.854965841097199,-0.5451469093836088,7.83328084890238,-7.211982291511342,10.9079619474206,-0.5530556148262117,2.6729904248059935,0.7990435059433485,0.04445815570448519,-6.799728314969215,-3.8899789832945726,2.0609828182490952,8.168076939707117,6.698419067074998,-0.29013017741965885,0
6.60527614299904,7.962219779883538,2.6599778184207787,9.785079426963014,4.416333801269085,-8.813340431932643,7.031526884739773,-5.90030712874565,9.59517743607578,7.214413658976073,-9.127911303293011,7.711490758311848,-2.8472405461064394,2.586620107401762,2.7032779920655816,-6.873874321226967,-8.552972556021547,3.6759377057539733,-2.9782116896278916,8.36311584298763,-2.2435388154625473,0.07052484255924729,7.39542919391831,-1.9238741416480973,8.126893478632752,-7.540968460274167,12.561957633644752,-2.493709141270435,2.9876939530478057,1.0760100550045744,-1.4607749005745574,-7.949372173081992,-3.351569722615209,4.225369087354075,10.793158101680017,6.590105383552622,-1.7881595268655617,0
-6.6038698253042485,3.4482141922087504,5.03931414593477,1.6126759308898326,-8.335786690033428,-6.059970413758228,-9.739269750821979,-1.2379021490272808,9.019666867097504,0.5175572247747128,6.901781706833284,-6.720653281290233,10.732528868758976,-1.228250847923358,-0.12701892747570132,2.244395438783961,-1.756792876996041,2.289890122613531,8.897915291122565,6.444321334778333,-5.2156652728910124,1.8536090338790787,-3.8073563560656813,9.043130067527045,1.889434924336986,-11.38469939084198,10.079663589892501,-1.60424095998055,-1.0288965097011733,-8.917786958968794,4.915908384943017,-1.0844852112423038,-2.2251528970662644,8.847039130879672,-6.060700002354768,0.19975837837060761,4.235723023177685,1
6.891415476159467,8.454712035694289,2.0566537231049518,8.690710098817853,4.307014571693755,-9.708918867187775,5.272321992918357,-4.4506512091892185,9.500415024873702,6.886204957642967,-7.708581582741542,7.678233517993802,-2.9404685293195842,1.7467106258484506,3.2600723839960413,-7.336407799323632,-8.387719948843847,3.5995760883081735,-3.228769775989476,8.62702106890739,-0.7767467240308803,-1.2615957708423662,7.551320977804805,-1.7001458177339777,7.221668027529154,-7.419319191768794,10.29278557732917,-1.5551003682892879,3.2147403928228324,2.150643974068176,-2.654531054478441,-10.474328510846286,-3.8023366576423396,4.4495967948327415,8.691673451544883,7.021266395481799,0.29081833310309246,0
7.898049386107115,2.811176656596716,-4.404407450486819,6.648514568827672,1.364606752104144,4.5408882659775065,9.425549780154793,-3.110097365499132,-4.122689284920849,-2.249251748980483,-1.5496733959335969,4.675654011954817,-3.7542358731283287,5.094853272841902,6.12037292314553,-0.2065243227685969,-10.062929460021746,2.3766397026780317,-4.7716379080855695,-3.13839129703077,-11.593370279291879,10.791290299052267,7.4131065729221675,0.3563273577409767,-0.6580044606232015,-4.211597436324633,-0.7172150744141327,0.7762671931573825,-10.388552110624895,-8.76035549169653,0.0985065182741694,-1.4840466036043256,-4.627918545921294,-0.405568729927424,-0.4177285163373805,-0.9492161696655674,-4.862987991370456,2
-6.181526940500682,2.5541410104474975,6.670652782311972,2.064355730799167,-6.394634065971466,-5.4786725400146965,-9.419316953116077,-3.2301997124950015,7.441548897527283,-2.2465639254431276,8.92605003368722,-5.568350401589609,8.069485811925848,-1.773276830117715,0.5992280755290627,0.32330162798075635,-3.5192288183177745,3.019639181266393,7.023982062005936,6.937070673164831,-5.340616356803926,2.240967226345602,-0.9515549149856611,10.153741440019672,2.1972781606484526,-7.062142843017478,8.457686469465324,-1.716438564210522,-1.801579219314476,-10.471393614250674,5.032047390841526,1.6690776619874488,-2.3072430914004793,10.982383822623717,-5.893976951717651,-0.07492406513288596,4.837499536183822,1
