TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
53.6786,-8.248518,2
-42.556038,49.99413,0
47.765804,18.92384,2
27.659914,18.750908,2
27.773823,8.5321455,2
-13.346214,-37.916645,1
-18.85496,38.19708,0
-32.046143,31.273676,0
-31.06562,45.67576,0
-19.18425,-33.96964,1
-20.894958,-45.75003,1
-26.72223,21.349186,0
40.6469,21.78768,2
-33.74643,31.051373,0
-1.5893769,33.097664,0
9.216202,-37.90426,1
58.548904,16.669416,2
-7.498513,48.96939,0
-32.857136,18.872929,0
-40.556858,17.777468,0
62.902225,0.51509607,2
-1.9085125,-28.97937,1
-28.063646,25.863466,0
-19.603186,-33.82761,1
47.847794,27.574661,2
-27.815521,11.283183,0
57.9026,-19.349394,2
-20.133034,-20.102568,1
-17.774597,39.868793,0
56.124775,-7.2758136,2
59.28392,26.363613,2
-0.5317388,-65.37249,1
-10.858601,22.684315,0
-24.887033,23.266634,0
63.171043,22.132027,2
2.7408657,-27.67197,1
-24.580944,-57.200737,1
38.17919,0.96492755,2
39.828102,20.015362,2
-15.393289,-48.661476,1
46.464565,-10.5855465,2
24.002777,0.6606242,2
53.095512,7.638503,2
-22.875858,-58.449795,1
-43.155457,39.89232,0
-5.512948,52.779583,0
-20.143211,28.472593,0
-18.33692,44.20931,0
-22.174234,26.29152,0
-36.428513,37.792126,0
3.89701,34.73307,0
-25.344894,-37.836163,1
-36.79441,-22.521807,1
-20.353613,14.495146,0
-14.13536,12.737863,0
-3.6086304,39.463715,0
29.348577,14.637726,2
28.401503,20.89735,2
-4.756307,17.57767,0
44.108936,-7.885942,2
-15.340726,-51.24256,1
0.0165789,-45.944965,1
40.695526,-14.810636,2
52.62286,12.568379,2
-24.202341,-14.001881,1
3.682117,-28.93396,1
-27.743835,34.656467,0
39.84117,24.716063,2
-15.869839,25.427372,0
-31.520939,37.674313,0
-10.775117,49.002247,0
-12.089875,-16.630804,1
-39.482502,6.8273373,0
-10.235397,-41.38704,1
-3.2044635,10.183846,0
48.142326,23.78882,2
-26.399574,28.302979,0
43.187523,-9.278737,2
-39.664764,55.753895,0
-6.3700414,-62.26927,1
-10.164787,-34.981647,1
-15.448149,-65.15026,1
-33.305367,12.9368305,0
-0.023452867,32.33752,0
30.255787,-1.2149119,2
0.5101676,-26.428205,1
33.27794,6.439889,2
42.36907,1.0372396,2
-18.96923,25.305887,0
32.27894,-0.74913377,2
-6.3870687,41.322784,0
-32.19328,9.374333,0
-35.798626,-19.125942,1
5.279231,-48.68723,1
55.15868,-14.189906,2
40.169838,-16.895838,2
-21.778238,59.73104,0
46.038353,-13.408519,2
28.852877,23.421015,2
-38.82552,18.029863,0
-5.2577877,-20.95296,1
-7.6948714,26.390907,0
34.717125,3.1220174,2
-30.15673,-48.13126,1
38.494556,-11.790322,2
-6.356664,-29.30895,1
-17.02024,-56.69587,1
-10.436093,41.59292,0
-15.6482115,12.700904,0
-41.2104,-33.663227,1
-1.5278947,-25.907759,1
-11.8981,-58.695206,1
-44.486137,32.110336,0
-35.070957,-40.114994,1
-22.033642,-48.453133,1
59.122547,6.808099,2
-12.201687,53.474617,0
-3.7086084,37.80711,0
-21.806822,10.309665,0
34.455956,-4.7584615,2
-4.7465024,55.833984,0
53.077175,17.469818,2
17.435675,19.728703,2
-13.4923115,-54.956806,1
-17.161724,32.043465,0
42.30275,-6.8265395,2
12.338731,-31.945335,1
-12.482258,15.371881,0
61.54994,13.082938,2
-8.7445135,56.373444,0
-18.62939,-44.64689,1
-23.154438,25.009539,0
-9.158456,30.944513,0
-6.9518547,-53.626125,1
-21.461542,-55.73193,1
43.2566,4.5625772,2
31.911669,-26.662807,2
-27.2663,29.625473,0
38.386868,-16.181257,2
47.867016,0.7318804,2
46.35325,8.380462,2
-16.895033,38.55714,0
-34.53597,-37.663967,1
12.340632,-28.231297,1
-2.0220797,41.8719,0
-10.139972,-41.39636,1
