TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
1.5687279,0.40362632,4
32.29077,4.3843627,2
12.1426735,-25.348234,1
-29.939192,2.3087628,5
32.762592,0.46143833,2
4.6933446,6.429671,4
-5.672687,29.746197,0
10.99136,-24.768522,1
0.024818208,4.9595327,4
33.180496,3.1479394,2
-3.165374,33.821255,0
-5.4163156,33.316666,0
-12.012974,-22.363895,3
31.48164,2.8057919,2
0.6826494,0.80442894,4
15.000136,-26.612768,1
-14.49733,-23.072136,3
-7.742996,31.364693,0
-28.079817,5.761897,5
-11.041223,-25.355677,3
14.109077,-22.531641,1
-2.4751291,31.751808,0
15.867847,-21.651752,1
-3.2242272,32.157013,0
-29.34597,0.5557868,5
-14.899691,-23.634317,3
29.766676,1.7469738,2
29.05478,1.0763956,2
28.012691,3.9811847,2
-0.32634392,6.544145,4
-5.904081,31.082436,0
30.900671,3.3449297,2
-7.624476,29.045527,0
-2.9111807,31.271711,0
32.664875,4.759346,2
-9.769976,-26.145605,3
11.476399,-24.337744,1
3.0226512,4.698535,4
-28.280918,5.4509296,5
-4.4991517,29.80574,0
11.296615,-24.273163,1
-15.732273,-23.211826,3
-4.65096,36.113773,0
-14.851105,-24.89143,3
8.736116,-25.659672,1
10.307239,-23.954004,1
-27.153786,0.8596745,5
3.9009223,1.4131341,4
-1.7210338,32.358856,0
-3.1822093,32.11322,0
12.984184,-23.97083,1
-14.120801,-28.733538,3
-26.574188,3.7040474,5
-1.6446868,28.110449,0
-17.621328,-21.312569,3
14.118378,-22.659386,1
-6.391019,32.818054,0
-11.58732,-20.348583,3
33.110588,0.10940785,2
11.981875,-21.958462,1
-27.757051,2.779869,5
-5.9455647,33.004025,0
-12.721128,-24.354929,3
31.896927,3.8405678,2
-28.365242,1.3025047,5
-11.106111,-26.457767,3
-12.867679,-28.140886,3
-4.292318,32.711914,0
1.4947454,8.885506,4
14.841084,-24.87063,1
4.152904,3.215277,4
-5.4572334,31.421244,0
-32.45581,4.5296655,5
35.099483,-0.50814736,2
30.722103,3.299523,2
3.6382103,4.975126,4
0.2095123,4.363498,4
14.99917,-24.28032,1
-15.155558,-27.59911,3
9.269595,-23.94501,1
-14.531672,-23.596098,3
1.46778,4.0268497,4
-15.829166,-22.32185,3
-14.620331,-27.099613,3
-3.7495422,27.475069,0
32.57532,1.7163047,2
-14.130559,-20.57967,3
32.80991,3.24929,2
30.489714,4.0852537,2
30.730276,5.20393,2
35.142338,1.1695111,2
-10.531941,-22.857811,3
11.265153,-20.448906,1
-24.866928,2.566973,5
2.7495885,7.107945,4
-5.9974017,31.073317,0
11.651466,-20.541183,1
-26.123068,2.8165314,5
30.703274,1.4331819,2
-5.747432,31.052042,0
-5.835926,32.255016,0
10.479465,-22.039118,1
-15.447025,-22.351097,3
-12.9732685,-23.305988,3
-12.504869,-25.901281,3
