Cluster,Features,K_Neighbors,Trustworthiness_P5,Continuity_P5,Trustworthiness_P15,Continuity_P15,Trustworthiness_P20,Continuity_P20,Trustworthiness_P50,Continuity_P50,Trustworthiness_P90,Continuity_P90
4,2,20,0.992109598551162,0.9745765529731362,0.9993229741422678,0.9972726089143779,0.9994291156051917,0.9973236422175269,0.9996539189053226,0.9985533997384042,0.9996670389375187,0.9991476788409296
4,7,20,0.9723051353254853,0.9396157802595835,0.9786829399335949,0.951438891236543,0.9798207203944059,0.9533143575812455,0.9816841211389475,0.9606216440285743,0.9805335868799677,0.962530073448033
4,12,20,0.9486510091558508,0.908447131502163,0.9612675319448637,0.935139676023745,0.9631362350337056,0.9387733554683572,0.9668016903108965,0.9457985753093874,0.9593074554784183,0.9508398792635074
4,17,20,0.9370527799577423,0.9012603440990038,0.9485103149210183,0.9282859100513131,0.9503175913069725,0.9319632498239258,0.9547934983398733,0.9402225173558709,0.9411303913874636,0.9472425374786196
4,22,20,0.928556049904417,0.8956014186537881,0.9393727537981688,0.9238070027165711,0.9418160197202938,0.928092391588691,0.9428238273468156,0.9383761163094878,0.9281517134520575,0.9445572331220446
4,27,20,0.9239053888721199,0.8922245155448234,0.9334753697555085,0.9213253928966697,0.9362247288459603,0.9257020424589999,0.9353344883791126,0.936645064895865,0.922305666566053,0.9424749974846564
4,32,20,0.9182415172552569,0.8838636603280007,0.9290847207968607,0.917910383338364,0.9311406016701882,0.9224122668276487,0.9292789536170639,0.9354462501257672,0.9169456102223563,0.9415202535466346
4,37,20,0.916608801690311,0.8885168990844148,0.9253334540698259,0.9175594385753093,0.9286248817788509,0.9222602092765871,0.9235019015997586,0.9354644672502265,0.9134975389878258,0.9405565006539895
4,42,20,0.9145778428413324,0.8899068055136331,0.9228779233323272,0.914511184223765,0.9252749673005332,0.9213173759935608,0.9196256846765269,0.9343325646443303,0.9104173699567361,0.9398851956937319
4,47,20,0.913464443102928,0.887530858235235,0.9204464714760037,0.9138096045879865,0.9226074816379918,0.9201725767179796,0.9164279645839623,0.9346802374484355,0.9084644954220749,0.9395212717577222
4,50,20,0.9121869202133012,0.8866119428513936,0.9198772693429923,0.9143548183921922,0.9209799979877251,0.9191852097796558,0.9137873890733473,0.934241744642318,0.9074348767481639,0.9389156273266928
4,60,20,0.9088883348425395,0.885315802394607,0.9162900593621088,0.9129756997685883,0.9190095180601671,0.9180638474695643,0.9116671476003623,0.9333212455981488,0.9051140738504879,0.9381945467350841
4,70,20,0.9077737035919107,0.8872897957541002,0.9137349773619077,0.9129988791628937,0.9160575128282524,0.9183131240567461,0.9055682543515442,0.9342129228292584,0.9017379535164503,0.9379989153838415
4,80,20,0.9051877633564746,0.8848964040647952,0.9119958345910051,0.910795770198209,0.9145448697052018,0.916404636281316,0.9041271093671396,0.9331757641613844,0.900941159070329,0.9371797062078681
4,90,20,0.9042903551665157,0.8862377905221852,0.9095184686588189,0.9117452681356273,0.9112729087433344,0.9165753174363619,0.902892260790824,0.9329805332528424,0.900255659523091,0.9369052781970019
4,100,20,0.9040582231612839,0.8848319609618673,0.9094733796156556,0.9110941845256062,0.9110533796156555,0.9154842177281418,0.9024614307274375,0.9320624589998994,0.8991400825032699,0.9362021652077674
