TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-4.5038633,70.87053,3
5.1363335,-54.339893,1
2.40644,-36.991882,1
22.966288,-6.0150733,2
30.246918,-42.189354,1
20.584988,63.606297,3
8.67128,41.68417,3
5.0758805,-59.611473,1
-12.190549,-48.696747,1
-35.963375,9.795364,0
-4.5006227,-57.47309,1
1.7849712,-66.9659,1
-36.578934,8.094861,0
45.920982,-11.217407,2
4.282867,-62.17745,1
-37.373116,-6.7149353,0
10.787624,-29.37249,1
25.57165,1.4139496,2
18.383295,-54.610413,1
1.7987546,45.665382,3
-34.21885,-23.13804,0
-6.176905,-42.2394,1
1.3799436,-45.6988,1
32.704254,-7.5424337,2
9.451938,-66.09655,1
16.999191,-67.0187,1
-9.330205,55.685753,3
-31.69012,6.393084,0
-7.2378674,-57.205536,1
-6.46287,-54.51266,1
-37.693806,9.932574,0
6.355216,47.681488,3
-2.2148767,-45.333206,1
-32.31768,19.339703,0
33.558125,-1.9061755,2
-8.710979,59.50564,3
19.072422,12.610062,2
14.711776,-49.216095,1
-10.1862545,65.936386,3
17.688541,-48.894646,1
-15.654341,5.2582383,0
8.156753,-42.51423,1
25.346424,55.999554,3
47.907326,4.025633,2
-2.234139,35.7808,3
-47.922382,18.404413,0
-11.997671,30.979372,3
-0.7848676,26.054478,3
9.403941,43.987747,3
-43.58505,-18.973505,0
3.7618895,53.90148,3
-27.066633,-16.634321,0
-29.085001,6.275822,0
-8.555591,65.56829,3
-40.76428,8.763181,0
26.343773,-62.405384,1
-38.905624,-2.539653,0
-24.569534,-4.8018694,0
-53.505547,2.1669,0
-34.60756,-19.455187,0
18.99095,9.168439,2
17.209513,-52.086365,1
-32.368008,-13.728473,0
50.169724,4.7362504,2
-22.07899,-3.17866,0
-44.610737,-2.4154406,0
2.9806876,-69.65553,1
15.147988,-41.36207,1
-22.531185,-4.3409414,0
-15.153318,-40.690014,1
25.047848,-10.163768,2
4.0499897,-40.84885,1
14.467679,-41.022484,1
-37.793934,-13.409021,0
17.606363,-4.9371,2
23.709309,-3.7719023,2
-29.59568,-0.17301571,0
16.611113,-64.67242,1
15.171715,35.707127,3
-19.604626,-10.078895,0
-43.221924,2.5591507,0
43.658035,12.207025,2
44.794884,-1.4180801,2
-11.535724,-54.690533,1
11.726668,6.862779,2
34.241917,19.35254,2
-8.2332115,-56.118546,1
-51.177937,10.852172,0
5.356872,-49.803535,1
14.670927,-46.817467,1
34.713947,-9.367906,2
-14.605983,34.752625,3
-35.09239,-11.166427,0
-6.452504,48.63086,3
-24.687145,13.150332,0
-47.50253,0.9374753,0
-22.140783,-2.993884,0
3.2818289,35.324535,3
-21.555365,47.19695,3
2.8223326,-55.497574,1
2.7773817,-46.51952,1
42.64813,-5.5756617,2
