Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Cluster_Label
-9.485189348713426,-5.3662464858444645,-4.019284583394453,8.700947195807705,0.963044647532651,6.984811165934464,-6.48977439242714,-4.5619647840647595,-1.5462828746060515,-1.0738341157333098,5.591172784046884,-1.1278872648977423,0.4229836640149023,-4.555562856275587,9.430065511190458,0.2541684134507718,-2.8739336836313445,0
-11.105964420699232,-5.756587022156722,-4.290155357534643,8.313702564254928,0.9866638900562035,8.071217421132376,-8.074884175588652,-4.964190071245204,-2.150786494644313,-3.233572922980927,7.332387584989661,-2.540891553605117,-0.021474164123332695,-5.94030277837927,5.890411660715491,0.636011921501076,-1.8646119243011077,0
-9.612148913752389,-5.266410619524938,-4.74083220271649,8.103668462714253,2.2082770780645524,8.085847082716512,-5.639739986699901,-3.544037241304229,-1.6562598087432248,-2.525677921606306,6.346915355042316,-3.1136764419740293,2.5111069209355428,-5.135187032085663,7.440762619117235,2.85377889676137,-1.3094907895896355,0
-10.17358826133027,-7.299115839894887,-5.460040564822451,6.487396341637699,1.4710094114377976,6.552126522598613,-8.360211058892299,-5.962920264823682,-2.5340210806459416,-2.1734555056553106,8.61374398958226,-1.1559955755173767,1.6074906610482764,-5.181592268027195,9.331221576459017,2.7454824695616034,-0.6834692010406774,0
-9.170287141726543,-6.499735669044533,-3.5185944725593137,6.957251647089429,1.436020483714747,8.492389910282107,-6.996877016839779,-5.497512771670134,-2.984536607308666,-3.832527377256352,6.792464092815248,-1.2343253541904584,3.0226302799817324,-3.1724451447418156,7.652132928871261,0.9265016462676059,-0.8419579124333756,0
-10.81588802176409,-5.454736701649044,-4.767007734840606,7.304747865464682,1.8797451259293412,7.293535413532601,-6.824239676207036,-4.5029782588423695,-2.823956978728724,-2.949741008495046,7.072981438093876,-3.329054762721819,1.8654255520795768,-4.612744782435957,6.915270159530979,0.9603787433353217,-0.03623597513562404,0
-8.776667916395187,-4.788410025596143,-2.9092774517282853,8.234488172389618,-2.1190527987616026,7.861441858247814,-9.489598645929892,-6.1128521314859725,-3.4793207804162893,-2.3788954369444983,7.866545016755683,-2.600271637817215,1.6077334753769197,-4.715744681385095,8.511457731386217,2.734882080819033,-2.512606804970772,0
-11.57846125710633,-5.8214132894432,-2.1815664406781643,8.309722103373973,1.2531969840714963,7.966597519179776,-8.114452856802702,-5.064528670004572,-0.824292953631043,-3.3492311360075018,6.244906627017395,-2.5225047030405046,2.540517384749756,-5.368535152435771,9.31448991116778,3.3279924714743645,-2.690772731881409,0
-7.84804058935084,-5.481060845267096,-4.830806962572212,7.272683840767536,-0.40970546153929543,8.037379672367111,-7.084038034854326,-4.828610617476048,-1.7039725519476818,-2.6419141804864257,4.656135379332714,-2.4271914798478735,1.9108477771677197,-4.943124785772943,8.689642950831148,2.2688271094405517,-0.5764917822016422,0
-8.153271286734913,-8.219435796034555,-2.3329112008466,8.344689719594077,2.3044883565952325,9.720240841533768,-7.4441226297535605,-4.659944458441283,-3.1260607913676015,-3.241182006909806,6.164571231749992,-1.1387375476649,1.0324907537743218,-5.704463857615617,8.278346147042326,2.6089578456859166,-1.5204286043553794,0
-10.075318126728266,-6.3804218535304305,-2.6707838304222973,6.769622518443962,0.5477930654076618,8.72904089269151,-6.247862251531275,-5.039507533347355,-0.8666879824599012,-2.8406962428219353,6.560867342574094,0.8389074924887763,1.586594588527348,-4.342321622129049,8.734139697220797,2.365882074230633,-0.2844283235479399,0
-8.563654914115729,-6.266952871350684,-3.9475739989641068,7.396895247260377,0.39764740935093545,8.464151558934805,-7.563893899442255,-4.716471373767082,-3.1493850755009833,-2.9338571706338845,6.827593803781068,-1.9324532609613791,0.719290145845072,-4.285151527247415,10.095393432706034,1.7941631499769415,-0.8464369438607245,0
-9.867065767999152,-4.580687576348638,-2.4899318416478966,6.710514493625391,-0.7036961171843195,6.773977135482988,-8.009159688175622,-3.709564041604021,-3.291907044039997,-3.5042906711855526,6.4661092846581765,-3.452631738924304,1.0631634709393711,-5.524066554840525,8.350310298413806,3.5218244785662547,-1.4481969783313133,0
-8.270662307874577,-7.886244843966178,-5.929364873762125,7.666093877657489,0.749184687477191,8.158383915586521,-7.107343651173078,-4.630453579080577,-1.0033670776340895,-3.864571858404723,5.490262292468955,-2.6053556418934054,2.4981629659802516,-3.2456336834980712,9.593525931329632,2.239515122911726,-2.9162999260895663,0
-8.168949106542364,-7.77339940581244,-4.741949084669742,7.612146295067182,2.18571330829443,7.359134961899991,-7.921752874306531,-3.7146054173484897,-2.6653057148409904,-3.1777070438793733,7.039143920915388,-2.4390355245859405,1.0500890900942905,-4.838627954974318,9.901286789016478,2.0852469185398577,-0.48712297536129423,0
-10.162517572823825,-7.206217713471518,-4.20772261588893,8.133088428674165,2.6770632016197635,7.119945021896333,-6.466420001776389,-4.7977519188818665,-0.47878860678303115,-1.3356560647936828,5.7832982767118315,-2.461867639768714,1.6430956115663957,-3.9202142919540046,8.67498243126298,1.545050345065666,-2.2566922048625613,0
-8.404482213788576,-7.720519188931987,-4.142683157868182,7.315077277440964,2.2926113406693496,6.175021808375915,-6.842275250003142,-4.765650729380717,-3.727962861796346,-3.5397953914732168,7.179934894730094,-2.0292802640071343,1.0140049372851114,-5.085300412847426,6.929461991229267,1.3431410640229733,-2.279276816098965,0
-11.167807460740496,-7.019247707092962,-3.488183342029092,5.90945498775237,-0.43908647301640746,6.050159491405754,-8.027295389013757,-4.5002602264102025,-3.011456180146777,-2.0845079399034097,7.868446112684476,-2.9387996230327103,1.63644253917629,-6.5692412635112785,8.969983478385878,0.8912528742147581,-1.4895434803676615,0
-8.41920604942722,-6.016303546370048,-5.014153429474435,8.112418973507621,3.1657876006872554,8.305698557259126,-6.555752508091588,-5.997889599297937,-2.481781275572992,-2.588551571764828,6.6138676214019085,-1.838539744564151,2.033498712588812,-4.93038054405761,8.172689704674854,2.5202229721936984,-1.1775726177427912,0
-9.6835719725732,-5.03307562496032,-3.593051122841038,6.37487615573591,2.255212844843493,9.104597343893426,-5.821799929589743,-6.364917838782891,-4.945894897530556,-2.6032577490261777,6.686088768960384,-2.460456073045111,1.3213995703192276,-4.665745788588988,8.53101550879311,3.386315433246926,-3.3704690985214185,0
-9.001152683777578,-6.340099128439201,-3.9468394215695257,7.124164120431371,2.5861862642298017,7.93465038106668,-7.479440666089226,-3.8132951677988167,-4.066472220659032,-1.2912204503193476,8.11970858016972,-1.3044101994697486,2.1805956025854427,-7.15863443839449,9.880480856925903,1.858136858756196,0.023178069679499647,0
-8.883691486873921,-5.784509570181076,-2.3383653734250496,9.585419821025758,1.816817680160448,6.839915575701064,-7.465144639421353,-4.8869480553084435,-1.804608736960478,-3.8289399418079815,7.544221985256189,-1.582232691829896,1.4702018065078115,-6.000611561220536,9.087424056494926,2.5710445128314046,-1.6504205974746962,0
-8.978206124964064,-3.459806784069212,-6.061125038946363,6.464189018181865,1.567538452497762,10.08252514020105,-7.895376810755083,-3.5953400537434197,-2.186015308136512,-2.8783473600733913,7.955645288110927,-2.2820240955157747,0.7192600150661472,-6.367378452766307,10.374174185835688,2.0840349949116574,-2.0338475741952857,0
-9.595300479359441,-4.759580030445768,-3.2194326831980313,6.908218712014226,0.22822851482340017,9.014692922365045,-7.395637599093103,-5.371214904114952,-3.019872912015918,-2.892948222647794,6.2375141021738445,0.1739870423884584,1.2663271758418744,-5.145336502707779,6.888865456017308,1.7234948217885377,-3.5503360553858947,0
-9.782227430718116,-5.315103338771362,-2.865887201644436,8.846189058898906,-0.25723394022640766,7.190842437326868,-7.799770105889998,-5.130423902230095,-2.364021550016021,-2.136508649136268,6.523010464466929,-2.0961424730988223,-0.6520114523718197,-5.554532405601841,7.6408216951741865,1.699538154752838,-1.2883949346989934,0
-9.538172011858274,-7.357850923902294,-2.588533380571607,7.875310578018266,-0.21899508342005658,7.47903425682781,-7.10164988123505,-5.054677538865196,-2.2260663114974593,-2.9277189537519863,7.454382076633101,-1.431352630372595,1.9214755114769952,-5.309737715671788,7.649707017522306,3.197122891861061,-2.486357990584865,0
-9.716393764059129,-7.369834043010359,-3.331399625131422,8.10175423095057,0.4739290572485814,10.031588285440138,-5.6402297602179345,-5.012934296215484,-1.962822778057516,-3.97889267465514,6.622081784665454,-1.717255858258152,2.4929052918062937,-3.848178213871398,8.55335484187221,3.380717110396085,-2.1467018415873866,0
-7.2496311992868625,-7.600250015566957,-4.607991290563043,8.98205078160926,0.9445133264918047,6.572177341630443,-6.018252550606113,-5.668781124788313,-2.5646041736414693,-1.1336332128124407,7.114724125816643,-2.9334321127945993,-0.16883084015756733,-5.408388769902584,9.843714441878628,0.9017040028476191,-0.6042593623528854,0
-10.051787379001118,-4.659825470385645,-3.8549957877317476,7.37308177959139,1.2711367736981085,6.970115440104818,-8.201278224157134,-5.52529267165131,-3.521573580524124,-3.2992462580263773,6.208924008682279,-1.8667894037252677,1.747400133439953,-7.000165663823644,7.603630232062526,0.9034239076096087,-1.5414812701880627,0
-9.715928062181042,-3.763559602872757,-3.2496362949467166,7.603087150719423,1.2623323426949797,7.374907138265969,-5.658775284568423,-4.9668607483481475,-3.6726100569071054,-2.959764569493957,4.731887539455123,-0.8888905392103402,-0.4218509727155255,-5.76233211525929,9.44636670387625,1.6337595657368293,-3.5880511446734777,0
-9.008519656902537,-4.569689291767168,-3.4266666380598916,8.268183536465326,0.7526044146405572,7.948093267216461,-6.059848388840624,-4.399532927547151,-4.033390304156978,-4.817142013829401,7.907675140216187,-1.2676800237141481,-0.08306777125621978,-4.47036850404878,7.513924010540195,2.923698467011274,-0.16314236056466003,0
-8.806862056008129,-3.970054010986089,-2.55507439689941,7.069393107037282,1.1172345724980592,7.9468768181271585,-6.622255192772207,-4.566937733949284,-2.9727100258660157,-1.885421056430085,6.588904085676722,-2.117591355751619,1.884975863903228,-4.8212862062310275,7.822237517780065,2.7866010561731,-1.0802431643701471,0
