Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Cluster_Label
-0.8360318741602437,-1.37352735704271,0.9708995893236851,6.049699489367261,5.101156202397514,-8.038134312650334,-6.294192807719603,-6.072101425635087,2.8655517372157,3.5612424949310237,-4.38393469225193,8.195937823369036,-0.34453673914222627,-6.194576032060612,-4.4999014366080665,6.936147635906623,2.4289512809756957,-0.5197127550057145,8.070637274549188,-1.929247727724317,0.6254959163463122,10.3830279418886,-4.992523172641789,-2.19297201066012,-4.740575988374307,-6.907204676059231,-5.976473385138975,-8.99795693511605,-4.8430155626829015,-8.59210168333937,-8.491233784282922,6.399135760433594,-1.2904439050318146,-0.590288427287075,4.6376672277438376,-6.532180595479058,-0.9448725808688687,-3.926962395012218,3.194564477397564,-5.0154418216899606,6.282463525213997,-7.975455300877732,0
-2.0174648584473545,-2.674429306111765,0.6956139695428369,8.854669880294994,4.278760719935751,-8.000650817343853,-6.441769757762016,-5.68707619618176,2.2857959096963825,4.798211889618474,-3.3267553940439267,7.239596730044395,0.37804985947498526,-7.643617409185479,-2.9017033468713676,8.845200908748991,1.3746957041938015,0.4389519216224458,9.755237927297987,-1.8490489217840458,1.7213140592564362,8.859987492588093,-5.004897461238849,-2.7029096351422996,-4.293403894061869,-6.44606325288531,-4.63727308101546,-9.173524931934281,-1.8328265862199045,-9.356126840461634,-8.682175145652753,5.065790582422984,0.4392924210123832,-1.1376316775350799,4.346304900061709,-4.827280614323103,-0.04665093062641157,-6.0206157579989,2.8460254947211454,-5.039928657328862,4.004436487517162,-9.595268384705246,0
-1.1982862750660768,-3.0465898703021654,2.3591962031971403,5.351374155083147,5.552841688154471,-7.448776515462126,-5.369963542489759,-4.4082912659313624,2.382537298432199,5.360125478283562,-4.2034860255141,7.827972012856424,-1.673011529330855,-6.167448009337194,-4.782780886359601,6.189116495468778,2.1735934683652554,-0.23565125796988362,9.729703285039617,-2.7468177108386778,-0.9304626552115691,9.622237272071832,-4.610139928674212,-1.8490110264007529,-5.344463803139691,-7.463162819930517,-5.4408042065803945,-9.80050085602945,-2.4687229644863082,-9.277526865204473,-7.849495036537063,5.29646606061686,-0.854910093692984,1.4813696426674292,5.589809334489149,-5.173584240887905,-0.29539359320844855,-5.302443824910142,3.1321130188121242,-5.172319861081268,4.193337059667181,-9.853982828059351,0
-2.322946200339613,-0.8883425096829247,1.7756552094409819,6.261847821693825,2.6558628030688687,-8.876617693247328,-6.23231840480762,-7.735753062272064,2.2356123396078713,4.350973742392648,-5.011398983105751,5.8883511391384795,-2.674315371682237,-6.231411167755925,-5.728783900476209,7.531398936529263,0.31830801949137855,0.8972311113445492,10.116321402871359,-2.430213713489244,0.6910539486171317,9.244776712529069,-7.317249500913772,-1.5770135092575488,-5.383370671243678,-5.4827772656348195,-4.915098692209362,-11.11322726899648,-1.2696943963985448,-9.99719815461246,-9.41113487953296,6.602238704695009,-2.029406734886252,0.22653029391158708,2.8252653179985323,-5.091259972288373,1.1312085160043275,-6.542936007333623,3.844556439472882,-6.857968082375076,5.724496416844219,-7.28767006614978,0
-3.458292332551088,-3.1127500342228145,2.0331190119524587,7.482696698434581,3.694812547855256,-7.547700325189146,-6.495502032208936,-6.151267787521057,0.758175722331839,4.466738586331437,-4.96409568054056,6.695662222167064,-1.4055240278316268,-8.331063596139469,-4.745061124228171,5.974172665966389,1.570191550068321,-0.6242850579641959,8.28546342977932,-2.171514000991657,-0.6565884607134604,10.488075337346237,-5.471135626480864,-2.840623669033427,-6.125191884466687,-6.73093733175991,-6.220701111418629,-8.507913937089336,-1.327316939180308,-7.574331502430098,-8.908614849483566,6.29779191965649,-1.761251339717533,1.50025674246079,3.9241242065011175,-6.803559419538192,-0.5427829579293217,-6.449035683560275,2.7767696685085332,-5.291635652284752,4.138123962690413,-8.212276132987299,0
-4.372816183329968,-2.232548797687294,2.8089342999614453,6.770493841874259,3.6640656968243865,-9.063100699708745,-6.497247101138362,-5.1354552059974825,0.6372209036314456,3.2168181784256697,-4.709137164891007,6.939282054810353,-2.8127892565400057,-5.300895157514397,-2.8456125874066496,5.72387460819056,3.555650661732229,1.1508834543296231,8.312105203486425,-1.037673107328835,1.711111801954307,10.949196965426266,-4.898780954469002,-3.0104209306498837,-6.580294895700056,-5.168920629068825,-6.016911356960057,-11.815264986686325,-2.85366225044179,-7.994440944767776,-8.148529822962045,6.51763603594378,-1.4463336072546213,2.050725860123711,4.892842346060019,-6.933585224528122,0.10568071807104468,-4.168359487626818,1.5197221139788346,-6.418348798874704,4.597728057857493,-8.343216789697355,0
-3.6376925763439663,-1.5336652325720466,2.6106588878919776,5.111872452849121,6.977939945709602,-8.844180681639104,-6.643754066682596,-5.326223310463268,2.7021951066130363,4.025299124661459,-4.3507972610314924,5.777421022055932,-1.2030152978714779,-6.640959964793912,-2.609319131035538,6.88977191965625,1.6062655596203401,-0.12317767070447198,9.496868952984613,-1.3202200126638102,0.5994859845966112,12.503543222490668,-6.033591316944656,-1.0587703391330157,-5.369301755470353,-5.9498264468301905,-7.666452468832752,-8.813919254932431,-1.276165992185001,-10.06625310153601,-8.605383173344935,6.382051610114559,-2.385877367090659,0.3491611594356053,4.0897339118123135,-5.540480193303453,-1.374068003362984,-6.023092956515903,3.075211746298298,-5.227215728196205,4.004830359140156,-8.184856655646469,0
-2.083725408399369,-1.1083526765023735,2.386951725418065,5.347249758372005,3.134756202659198,-8.951144678484452,-7.419521867620969,-3.84796246301703,2.065669245518848,5.446763468158972,-6.605851970986908,6.437653698011755,-2.2648299300252734,-7.814773591688683,-4.840406431149813,8.404737658785496,2.019453528320192,0.11223064484828466,10.311798029444445,-2.8679280589531806,0.3895124759274894,10.187443109521011,-5.889192660845274,-0.7814914925578689,-6.602721847007437,-7.01586661180357,-5.313525205761415,-10.50502882771823,-2.7270426279905755,-9.303591459236756,-8.763488229473316,4.879072940988258,-1.0453375695806832,0.39612037870403494,5.415159881882421,-5.6817518610480855,0.29160075724036505,-6.274042654926027,1.76595337994452,-5.423157404340949,6.134857316228063,-6.828469194053777,0
-2.9851259880003584,-3.093849579682325,1.6864326129412335,7.098826183518401,4.432600340215453,-6.87789963677661,-6.370516941305361,-5.659528145303129,0.3670642128809638,3.904608573749839,-6.050358820716731,3.6729536862805303,-2.2705856505356117,-7.827892396350004,-2.6380351161861086,8.009510448081384,0.9746281599419128,-0.8779572463777745,9.92500635838323,-2.6557421271384145,0.8737727636368463,9.014103104106766,-6.446294004567185,-1.3354793990299996,-5.671484736419947,-6.3577153457854925,-5.11135894114957,-5.90817151755912,-2.3154280468437487,-9.48354936746982,-8.043986550414868,7.512945371253466,-1.0177695129169368,0.5032908609390843,5.6532538946715345,-6.732926418299024,-0.6264132446965438,-5.518248721475829,2.296067820448917,-5.154119355284553,4.878354665604582,-6.96371334994352,0
-2.8598714653341775,-1.5691422127434946,1.8463379591202222,6.809088782929426,5.7420531657439895,-8.684926211919034,-5.720155848396296,-6.74286736118075,2.7397360252915313,4.269400896552648,-5.247651779741082,7.720344248904054,-2.396982090175006,-6.0471792794592725,-2.3390924327955442,6.538102966843647,1.812881960659503,-0.42925878401563283,8.164297834607783,-2.140941353188384,0.9667328797059938,9.647937688344593,-5.062705272651073,-3.694140936506442,-5.557368197871065,-6.873259179234943,-5.40073562854325,-9.69759982976413,-1.610133699355646,-7.985358469682247,-7.896940761857464,5.561674381451294,-3.4156524776711485,2.3457196020512425,5.538008500266458,-4.866431236013431,0.37991515214219285,-5.261848252492667,2.8106986648378687,-5.170566436574555,3.596022906014,-8.086803512097655,0
