Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Cluster_Label
6.404269413930653,2.0130975932823043,1.3532084757843112,-9.299721839313706,4.161058684670483,-2.3490705400829466,-8.688703724766416,-6.85578898837172,-0.7378807691500149,4.389603629217777,3.0820759136766975,-4.861539303265408,1.04023025113665,-6.232495494572417,0.9233858711844687,-5.954321633982353,-9.65464866688766,5.337984476657338,8.579399106138952,-6.047305079457904,7.156119538790842,1.4241069707909952,-1.8839246480698626,2.097265791612183,-3.1056078603194424,-7.864667623596434,3.4272901791986,-2.9837974087105557,-10.16737330637129,0.8462925059141084,-1.3857500528634452,8.92385586706124,-1.0407513594913325,9.515930966383612,-1.2873224633682576,-7.832119516563134,7.387869107608496,-8.998528618260027,9.879862139461869,-5.810183610048536,-7.56798852705806,5.364059883192092,1
-6.806330545525974,-3.0923882534724063,10.009611882872772,-7.360793627283022,7.456890774143186,10.220958656503301,2.6491225915039047,0.3328342220507523,5.886857768251631,6.74760277525231,2.3411647947686247,2.631484417767577,1.0667428668024117,5.621512853940865,-0.9264800486703715,1.4022521220195374,-0.2529767119620363,2.4939641982937575,-4.605078712477612,4.498328742726541,-2.3390561399605243,-1.486822603933161,7.047989187965678,3.706162043543657,4.421467111495553,-5.329104205076311,-4.311225631049019,-6.84716688157056,9.167617643329022,-5.586574740677654,-4.733043045463979,8.768247273423288,2.353219584959721,-8.663049639539556,9.083144817314434,-8.75825122059829,-8.614544082530216,4.600483469450592,-3.6095493329860204,7.2236864454361545,4.908453268800252,-7.09989383644509,0
-4.266348625072888,-5.490603717362489,8.100222768075385,-7.03676976241634,5.276282677012414,8.791716764278153,2.474955113307524,1.6817891711278616,6.163427120248818,8.181090812308012,2.2622732362166693,4.976640618046949,0.8015806678152082,6.034855227372254,-1.6193599034016968,0.35855714871589606,0.19408789480421162,2.125852163611171,-4.195508134403662,4.065371974026226,-3.9651469317949655,-1.8680243609468197,7.51762336677742,5.152028884872861,4.609693644422044,-6.47123249200712,-6.683825768909146,-8.38979126626492,7.193856443236405,-4.8562958902072655,-4.931057329879674,5.141789483303324,2.2875343664657155,-8.844343320059984,8.764611207434104,-8.364733036517109,-9.729951626778218,1.9270469280247147,-1.829166543071093,5.773487610554499,5.6619104268691265,-8.508940662894851,0
5.310198417006983,0.9491472500019031,0.26080032719103424,-10.922950753110385,2.284878665264339,-3.4349876255400282,-10.953074141475795,-8.67306762899591,-3.4605790703760304,1.3761933783403553,1.3671405187974734,-3.728595374670603,1.2278667349272068,-7.694433393758687,1.1604237902032466,-3.606764227356412,-9.184871399677288,5.031049390486002,9.21852739539605,-7.273607161777273,7.9315511168538055,0.13878360250747146,-0.6740360901743636,5.016401920408293,-1.2650580830018425,-10.612236401521486,3.6295126947846903,-2.9012957367335614,-8.71816100164298,-3.7944074843073787,-0.5794653143352678,9.043277426235816,-0.7083498264394396,9.122683946677329,-3.5742246717425514,-7.4551123788117835,8.640651663729944,-10.261842454843663,9.825060074480277,-7.567186251721862,-8.446523815843165,4.900816231137159,1
-5.607931271870428,-3.037206940564214,9.961220520099626,-7.481383651839951,7.705951981074642,10.846522255188974,4.754443073386833,0.17468913388808638,5.457863217984676,6.195736778846655,2.873689921441435,3.64734202984122,1.3053413336228226,5.369828468740808,-2.651614465528441,0.8957141917647623,0.0341026263610511,1.3979769605022616,-5.626964818426309,6.3726702133533015,-1.7858720777053259,-1.2453261902847572,8.782937305018514,4.287561877707876,6.785739039399866,-3.192067076871752,-4.646777033197269,-6.036578499904912,8.681506090489782,-5.739440251697252,-5.365922421207599,7.856344798814399,3.5278956855847206,-7.47182022712961,9.687831064392737,-10.005764513005195,-7.128391690910281,3.6716145020608963,-1.1217907292556863,8.06216335601962,5.79300471584707,-8.765134532968375,0
5.079119057662531,0.47476978431168027,1.0816749578374814,-10.9333157607649,1.2108435245632136,-2.703549720384885,-8.58857014345792,-8.005988743503329,-1.760946399874825,1.940355846929072,2.1230738117156465,-4.0816363836988465,3.306200485024462,-6.623410989449954,-1.637767929532822,-5.782115638394866,-7.2862457141947665,4.954711093685098,9.440917711008462,-5.891565955772914,9.020558961702779,0.6805137042401155,-2.3654727011820373,4.292282519947164,-2.9852805235404656,-10.615122290063777,3.1585805202295103,-3.110528455218948,-7.6205848673625844,-0.7474519875783885,0.6365018045321696,7.453230826022275,-1.1584796488871307,11.019020418655328,-0.8316942465546864,-8.459089565617646,7.6526288906636175,-9.528096456781395,10.873292046669816,-7.227001494447402,-8.307897834488848,4.996918917973067,1
-7.458715969585235,-4.720769399164131,8.954256483471001,-4.7703981376961675,5.405364426393447,10.170241421336954,4.106410941459941,2.1874688054808793,5.79861700869465,6.889126812292893,1.8194624581842302,5.372556181970726,1.0629544895622227,5.665878458168129,0.09239966767070817,2.766057725820381,-0.4252649135742152,1.7911285690899936,-7.578205011900662,6.0265543378219535,-3.4639583786106583,-1.4460929311981783,8.752108660551482,5.317298293438254,4.818364588752034,-6.539638854426338,-5.119223707659527,-9.402935203749998,8.50217314183878,-3.9640116274160335,-4.504145424993827,7.1175616527043015,1.8622564223539002,-7.649697486944163,7.557740755722686,-10.005358992274513,-10.65994314890138,3.4157159129539423,-3.998937839238418,4.7404105836421095,4.845262514453743,-7.19548102370651,0
-4.344662521127987,-4.604425173679626,10.759401274955001,-8.496302900939842,7.027827960448566,10.62498335695252,4.8096233671937085,0.4271903533590521,6.086290109645027,6.757473997119606,2.9316952268343455,2.295271811461798,1.1895600744708765,7.525431057042649,0.5551848369015033,0.23482068611231588,0.33313389637341406,2.109260384512153,-4.3436646868836934,4.60907243547682,-1.813452496717041,-1.2555937690989734,7.845040539887126,3.6140026515039265,5.614184427281651,-6.096349876126647,-6.129336659121203,-5.586215442078625,10.270021245272504,-3.7079260869530657,-3.4355357203354426,6.70045107236529,1.5213478539616296,-6.7637985617884375,9.561556159236927,-10.191638988039706,-7.733875418523902,5.109060490977313,-0.958844438401139,5.818581957836945,4.001501457157779,-7.507816725463206,0
-4.30634216448281,-3.7129905975488153,10.159967293584678,-7.025642566718647,6.334377729367656,9.803803157918175,4.010737548215532,1.0537139691029376,5.760676310096512,5.578482540312625,4.04496118801608,4.405247801290639,0.928010308911127,6.283321568564678,-0.3658540831846,3.245159975384354,0.5263872346126521,1.1003288924773285,-5.140575429880863,5.869034873097675,-4.759050865658438,-1.6206163921896264,7.613391192764039,5.4524584863482914,4.089950443783532,-3.9826246894805903,-4.709903879503109,-8.557950905974023,9.420945125142955,-6.361761279476103,-6.098336220733582,7.288072012421698,3.177599370368655,-7.458113233807869,8.549269967139951,-10.044408117278698,-7.612577227062083,5.896487154313235,-3.034169849337137,7.25155666824239,6.7716763155060224,-5.556729842691453,0
5.181425522210429,2.889130537694297,0.42061924686709784,-9.131236436747258,1.0781654758926784,-4.220976828305437,-10.024158942557703,-6.175658499603553,-3.7946551466182834,2.739011091098315,1.5055005454414023,-4.715870773108666,2.851229306776844,-7.567862376773141,-0.1902845970505589,-3.2276325022392114,-10.801814274270829,4.655902062959841,8.386179287765119,-5.438075404326613,7.846683177436335,2.130555769334876,-1.2698489039110883,3.2937759046318895,-2.6609325686244705,-9.07050784003835,2.564621414992171,-1.9035307807607231,-9.77218442214543,-2.056036833879184,-1.4120037399147718,6.31491232866251,-1.363004421544983,11.020552118352956,-1.1230328332882906,-6.775568560742854,7.918915342959288,-8.56200055539934,9.766670883914701,-8.92383200486675,-7.57362183145794,3.404595038263522,1
