Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Cluster_Label
-9.068504627480516,-5.006071573911311,-5.051890155369487,5.290123833507749,0.5827938260113396,3.7041523643780208,4.576127983750723,-4.672808879750258,-4.641494326443844,-7.825573278748773,-7.680013339658065,-1.2125878399599084,-8.19400569648139,4.029877609872765,2.8486129219807133,-8.642396997431248,7.126327165605716,-4.034443069261242,8.60903553240272,10.695996190740324,8.16893449705392,6.2545730279026746,4.179815848492003,-3.614497258900644,0.10993753719458743,3.066282082634697,-5.274491277169229,0
-9.112746872578292,-5.009831958389176,-2.892222796222211,3.235946717913804,1.9239607203136453,4.387242698490693,4.319233039690531,-3.9021113576175224,-4.889256470741496,-8.077070716809244,-7.064965906312893,-0.9335235179340553,-6.464145183344117,5.1592525324723795,3.115932530287327,-8.725982045775785,8.727724667440745,-3.939901616367425,7.38620759472362,10.132271911393614,9.902366674123861,7.241342378738229,3.2537431796716856,-3.9637744079334394,2.932622197597668,4.932719290159855,-9.313878765572076,0
2.8300600035857353,-6.812415342265318,2.400414515248321,-1.7517893064213441,-2.987205831632078,-4.525229246793105,0.7428305448463444,-4.077436628451607,2.6459295223959485,-7.4176527026871,-2.655362180228559,-9.077175348290123,7.625721154950235,9.208643710353574,4.347014324090796,6.83107419165686,1.0650820850327152,6.6067116808745965,9.647200112385793,-9.271605100621901,6.340823756861755,-0.21308329778077106,3.0718059135965463,-1.0493098611025622,-6.657187369155636,-7.012130021279419,2.73205656896516,1
2.9211954712241623,-6.184531057358591,1.6646748649988954,-2.4402374966269162,-4.351046372086691,-3.2324653730660664,-2.5829159073978554,-2.0326856641740263,1.5571308085456639,-7.822264541528858,-1.705511113882055,-10.714107914311573,7.231224392880491,10.092553876174094,5.137734068021209,6.757802163829747,2.3298834485112363,6.337227393188885,8.8124756554404,-6.425590030915052,5.3242853037890185,2.672722583992427,4.193687625369991,-0.021338492132280604,-4.894623371672847,-8.433686718051186,1.6244029736342909,1
2.1910091670124334,-6.88570555189525,1.145128158056294,-0.4403133430417201,-2.777365540003398,-5.101798334666598,-0.18810826687521173,-1.8770544213919436,2.9489806170734996,-8.453656781385906,-2.618860116394516,-8.842835387842634,8.141767336762372,9.581303003748946,2.266200384021182,6.125687170407524,1.4412602420429546,6.615183135341625,8.682753208881838,-5.880880216548275,8.168533372137736,1.7590022488171055,4.832196430736336,1.8061171058389336,-7.450571149131801,-6.594218345225709,3.4651194161561083,1
3.089546957273673,-7.762353458742527,0.6483697093369944,-0.2576933515374743,-1.9355541908309155,-5.727851998456954,-0.418444521311522,-4.0137151839456795,3.3310291198297635,-7.597231613860211,-2.1208519941413417,-10.718855091780311,5.761680011834299,10.65281020223528,6.046810776173441,4.387113680465729,2.4109334830128852,7.6658300743277445,8.974858128247654,-7.834260598908829,7.880213383330842,0.25533447682780874,4.528373502074511,1.3359583281879495,-4.742689928097962,-8.634234136799016,2.030349761048325,1
2.232245902251182,-6.987708960981119,3.312409667219695,-0.045263335354592815,-1.899765742523352,-6.167131931583064,-0.49627298874770975,-2.989773647204108,3.251893468263652,-8.283614589567785,-2.3116635774696808,-8.173810720577768,4.47091417371071,9.234094164068729,4.68966843341363,6.297232880163268,2.200076854639851,7.968495361372041,9.790726001095779,-7.284807078342593,6.0491915739236255,2.242486288717907,3.84699336051478,-1.777045850299551,-5.2734549482119135,-8.011057037207939,2.7313994500393104,1
2.6234228777081348,-6.6232571077114155,1.345941998240337,-1.6574823363053894,-3.1578175978614764,-5.778874271320454,-1.651953622725848,-3.1469619718534965,4.297898856842878,-7.164828419444067,-3.3555692292541206,-9.171297457261417,7.101612614209835,8.212654497254123,4.854837686535152,5.36637036796449,1.6927861079065587,8.59806489953805,11.324636592138338,-6.669356313666787,5.49624810967771,1.2328179404523076,3.357704801442071,-2.532988629794175,-7.247099203531588,-10.405307570137964,2.693704866940653,1
4.064544520910401,-5.1230881025621295,0.7293853566927556,-1.118150441892529,-3.4957359527305467,-6.470604836132398,-0.11780769284898418,-3.9874874032007264,1.7258530795742177,-7.156646594955984,-4.228697950927481,-8.790832367688619,7.990375320365257,8.175618203444774,7.193196696393229,7.493029604078262,1.2916504226068746,7.128433258208326,9.541159554542771,-7.2346428898557775,6.101982167029517,1.405820876085243,4.710289812363593,-0.6084817413227859,-5.8786829986395155,-9.518185330028318,1.769838745786978,1
3.7021959303670338,-5.7234005181921175,2.37659641234293,-1.3966126205346339,-2.823653088257498,-3.974758600007843,-1.4694637297420112,-3.04479689325027,0.7243916400901871,-7.47882088789487,-1.714532303671561,-10.520699504284249,5.906389427863303,9.66473329190187,7.148980570527652,7.716769277536862,1.6161930727524094,7.27261311814206,9.416312711696786,-7.633267309507383,5.8079773820157135,0.6459156697690598,4.4728005702110405,1.6815812990468504,-5.752776565797945,-9.432181775100407,1.691083246358387,1
1.8478813221337287,-4.210036139684158,3.2853133753884727,0.37985079178720427,-3.0779556597506796,-5.68428263251469,-1.3513924889020157,-1.9455948667319367,5.073538858027343,-7.749108510980019,-3.8470967705427537,-9.656302679158408,6.767723922109389,8.919680389828029,5.403710744148652,4.775135519568656,1.979059907847281,5.653297245161326,9.943614690078808,-7.437803077982541,8.199005141638045,3.0377931276575385,3.3544238883945776,-0.9914702763492533,-6.493751461759937,-10.37730370253905,1.3896878904201253,1
-9.726400394877425,-3.7392901803172593,-2.026852590381621,1.881895023522811,-0.47826019367237915,2.6357693208510953,4.337925158160621,-5.668175227941226,-3.7268374891463467,-7.170728334452501,-7.0005404630602595,0.07763466660946461,-6.355695413914125,5.41920841850594,0.15819719239085916,-8.342721290425954,8.387505629435676,-2.686903956808581,7.427174759597259,9.900763398801566,9.079281588873702,7.5519383726394285,4.336032817917368,-2.2818733455914675,2.1709879521252664,5.267577257253144,-4.514500947204771,0
-10.721855071723256,-4.119845108148056,-4.68335356425112,5.387032008100166,-0.4223918346052514,0.7125834938676285,3.090470744022345,-3.8186083090957386,-4.96336710452782,-6.975608035799029,-7.417900120326869,-1.0871587737298518,-7.655153000606797,5.284958404733752,4.645129989731081,-9.879309101095657,6.428847695359811,-4.52453424579844,9.735914997358515,9.821613920733787,8.152841808256282,6.282195322964268,3.4953889019822366,-3.6633796285858953,2.4360386897704576,4.165112374522553,-4.077328361360535,0
-10.46923942540062,-1.900208900796608,-2.7788708079623152,3.27142077512519,-1.9384641367789714,1.9330915547490235,2.7922866207779142,-4.455411660021738,-5.312757145865461,-8.183217741650173,-5.316994420666223,-0.5973002009943539,-7.101443270218179,4.495328662630459,4.662555886397486,-8.957961415893019,8.33010034902402,-2.9801428214497485,8.301485179345091,9.728283639888462,8.7805798805941,7.4430873585575945,4.864169766436935,-6.031717113487558,2.9236652961979757,3.6829478405843856,-5.983038293213746,0
3.0574320661783667,-6.668219848398567,1.1806052775508808,-1.5387946093325175,-3.5505042370823543,-5.609618065979918,-1.9025056880984847,-4.0277679432943,2.627689289108958,-8.572175429213273,-3.755589599788472,-6.852276114994783,5.966528174078265,8.995023666825771,4.244821518389298,3.6834078765598024,2.1616284847978533,6.905249403258132,7.836165948286115,-9.047176553905787,5.229711368626642,1.663512158249327,2.3833329260839458,0.6092026951662727,-3.254507556503647,-6.77187943678167,1.3421648407076918,1
-10.362966492034678,-5.403796325974859,-4.950643681025053,3.4893434563980805,-1.297487408977375,2.7758759209977124,4.572868833182546,-5.528383562055256,-3.708519931175549,-5.134692534100228,-6.8749254472951185,-0.8104021861110654,-5.902430216663203,5.019881727767282,2.3700703123135516,-8.958801121543287,6.911244745848906,-3.935578200397705,8.392779538293196,10.313775294006987,10.239202650476415,7.249979118258412,4.450243225084885,-4.731727610393539,1.2974002201817691,3.0599369071367857,-5.456828633414184,0
3.514336438429532,-6.512685041094074,-0.3233513329028961,-1.7427044221154468,-2.4042295718881963,-5.976714447329169,-0.5094040683892813,-3.612325414257139,2.3667668625590945,-9.23061948755164,-2.9777188153231906,-6.848734307464136,6.611698802857849,11.332544868645288,6.210667137860678,7.869189442479803,3.2970132714254254,6.033637970363062,9.946185776541439,-7.973909660375897,7.988747685338472,1.9117412429012952,4.220845429977827,1.1507499028070216,-4.750010284145624,-10.060094351946343,1.5072793223040684,1
3.863161561675982,-7.516190368933119,2.123197142097976,-2.8488848935071243,-3.7819929287123366,-4.593456462069569,-0.24217713604310348,-2.413171481182429,3.2848748663824305,-7.716339839772968,-1.9842319874325,-9.67947978015957,5.053980164941855,8.22273525608043,4.921112716912011,5.504420423785294,2.6451481540645423,6.59906462593405,9.301365228471457,-6.8538346811471245,7.286559666043823,2.884769905776454,6.358421361612683,-1.9160116019481046,-5.897848700776902,-8.772674397957863,2.508098240285435,1
1.5566472611048818,-8.641091843948182,0.5993230964635039,-2.981024742159102,-4.004258457646253,-6.026527398434208,1.123616652912633,-3.2632657587173193,2.2231787545407995,-6.821776766925462,-3.503111170175006,-7.534524358404587,5.629719154139529,8.77573669413626,5.569489004096467,6.07272094605814,1.894963844622573,7.329655911361309,11.192163426631828,-7.251795198023347,6.221450826157971,1.2811872537850273,5.384523664668711,-1.073951342307479,-4.746964821951229,-8.69837662109044,1.931484747538402,1
-9.193801688473867,-6.376330407352173,-4.129429840524561,5.109036843707404,-1.2229914362728782,3.6531933559793086,3.228955821048053,-4.725531098626726,-5.154371781099395,-8.287258766123829,-5.844119697170596,0.015217142172955556,-5.418544915868864,5.78113586371375,4.410511764408714,-8.874574732233851,7.835393529341514,-2.5413196028477367,9.071598109357007,10.216569956519395,8.177470960019908,7.4847610047541195,3.17517566536886,-4.090035390384593,2.1407542421918246,3.4777732526581815,-6.442859783925611,0
2.1847914865028666,-5.922475868770129,0.061208519733059186,0.05326409029847379,-1.4307992554008009,-3.4412591970721724,0.13493435652930974,-3.4658333119990563,1.3192256327412144,-9.377096235781188,-1.2875159915349395,-10.150801991979332,4.358671307968205,8.871638211386475,3.5342948987549954,6.068900796827307,1.94670544016177,6.241911383509729,9.87243957538096,-8.012222848639706,4.783649017488385,1.4415562309770897,4.482478396496741,-0.8003115396388999,-6.313478341643236,-10.136276258742464,1.8882200988701707,1
2.724325662877098,-7.016536557288854,1.430864073226531,-1.7981947543492711,-0.5119637679998523,-4.291612889227532,0.1046539364912969,-2.454194746660356,4.206336868966467,-10.278852890931713,-2.326851853259775,-10.473059311471971,6.462672757818772,11.37356867031381,4.438143663199514,7.7743821157453965,0.8381448903731921,7.267297491531008,8.620450308511248,-7.756082376048106,6.340855196932342,3.147476308663042,3.9427995582964077,-0.23312523032732782,-5.3616653005859405,-8.717540039373443,4.112803323676784,1
-11.149927376093938,-3.6142494614041407,-3.3941092822962333,2.7970453576885657,0.9065621482478416,2.883562516155332,5.369113591150099,-5.794146196808904,-4.419099205942165,-6.526939730875435,-5.92172424077429,-1.7150323700042986,-5.618803715213783,5.05265500797909,1.603962091830661,-8.182860326104779,6.118239504847524,-4.151221313728229,7.88928446925899,9.038129937103562,9.376936974012978,6.468922818819502,4.6750495690610565,-3.3699739030991935,2.2560190472787895,3.495498570640698,-5.103882076780236,0
4.831359560446237,-4.214509068105465,-0.07046135256416886,0.3708005767118199,-2.9780161397187745,-5.3097901829888645,1.6079967711566203,-4.412512073439376,4.075552367485457,-9.578718241727785,-2.1426307508336215,-8.845791030825714,6.510350589599997,7.845402242428201,4.684732734143828,7.277899327086779,2.1871395394124526,8.157032125790039,10.09499245996733,-7.60189861549842,7.618964586118228,-0.1720459226731439,5.003266483575448,0.31584137545111723,-7.08326832942942,-8.32128708091745,3.5404019656720305,1
1.0112679996616045,-6.501289904937568,1.3074189888503989,-2.9817718611803405,-2.4458600939497397,-5.488175395844924,0.5863921669294011,-3.3017606992145407,1.8389848177483379,-8.31902609036371,-0.9896423663327993,-9.184820896519149,7.347487499795384,10.733267932730353,5.6694401914224155,7.5316648993141335,0.10066210876059278,6.650821946517631,9.298381224802432,-7.690521070926347,5.867123501530016,-0.7724505644581736,6.092733989045787,0.4926061914686163,-7.879451043294706,-8.957051410766656,2.5616908264311626,1
3.033865023273861,-7.166210290053159,0.6138529134089777,-1.3479063942809553,-3.7254108890907003,-3.709187836783559,-0.9998616394920269,-3.9554242975122813,3.48110286563233,-8.016224958578748,-3.8154738726710615,-10.00111293908399,7.0888738212300995,7.739868915222212,4.86300461912893,6.953117100354961,1.7443310623259862,8.559671055574059,9.481914316478422,-8.991583913602573,5.732877531351528,0.8104829293282094,5.425545168069702,-0.24031064086152948,-5.227829347449579,-9.328329221541093,0.8859196134357943,1
