Feature_1,Feature_2,Cluster_Label
-0.6176713052255411,2.563978822108539,0
3.964083371843417,7.865701842314125,1
-2.5296360612549003,1.9701249745871674,0
1.2182452360200797,7.694699652071827,1
1.637843022153652,8.781033057777492,1
1.2574611380052998,8.715348830244812,1
4.568897798540879,8.493496467142048,1
1.4582250618160266,7.800540194801429,1
2.7807750030919918,7.983569636141457,1
-3.6729481520863203,0.756307750011145,0
-2.6174015660537258,1.2279527619030874,0
3.46167612368097,7.539083254031487,1
-1.6923617900901655,3.9808587907126087,0
0.242603469942396,2.2414501062849777,0
1.2079940750254439,6.6988037899076245,1
2.2584286585438176,6.946867269972617,1
-2.5767185761670697,2.4792527683459866,0
-2.9419651606400397,1.9875670350204846,0
-2.4438389464169274,3.1955796514709487,0
-1.160619351563487,4.105734981149208,0
2.3794737319664607,8.879890628616275,1
-0.2211254451420419,2.933528346818277,0
2.2427122328465217,9.273561490495485,1
-3.321437727486285,2.180345876943805,0
-2.8445783541597764,0.4515802730533114,0
3.011894159123098,6.96624257969226,1
-2.1889103130255556,2.347742077898067,0
-2.6041520518822847,2.374305141477756,0
-3.517095784590424,2.6134599406122168,0
-2.370295811591526,3.2416316674197887,0
2.3302168539311827,7.473736883042957,1
2.1603182231225277,8.171923323370759,1
2.932346925727191,6.560802332678711,1
-4.120063216353676,2.4335222115439854,0
3.3136409605741903,6.515491931879028,1
2.719514866350917,8.557517218351917,1
1.1206824065416525,6.656615143288089,1
1.9897380327197853,8.316146085316396,1
1.8843878466072526,7.462513158452729,1
2.7222643145281844,8.753077823549408,1
1.3073201493524689,8.893250790790312,1
-1.5890002007120656,1.0117243182902111,0
0.36321859682166124,8.48294608706108,1
0.344550835285099,9.447117069979235,1
2.3680329717714117,8.154282839911316,1
2.9966524942490875,8.789951783585924,1
-2.03992735946636,1.7808119283081005,0
2.171307942779166,6.1374412796173035,1
-2.1030563455466167,3.2956130756578688,0
-3.2259410013926475,2.0100532437735716,0
3.422230454472693,9.737677832933134,1
-1.4023826707173417,2.1856527624026754,0
-2.0168578907216292,2.6198722158078267,0
-0.6278019954305425,2.4404457145664273,0
-2.5560528427800975,1.0513767741277247,0
-1.3333303086685304,1.5530705873072828,0
1.5171462797125992,7.0354924578948825,1
1.2269431646986482,8.354956470813631,1
3.647190454839619,7.718168199095544,1
-2.37286267266601,2.1701618460559633,0
-2.299843133870589,3.0441416983009724,0
1.0804436783151548,9.323272346103257,1
-2.556677315434933,2.483394759766987,0
-2.0778217572360878,2.389751977704406,0
1.5455993259126464,7.635228485369634,1
-2.3967816088651257,3.517331183861967,0
-1.7142757878782593,3.1426176407876723,0
2.5075137953449746,9.705561553403076,1
-0.15167157142686172,8.186090386096303,1
1.7293005932864731,7.540781002089427,1
-2.4851849555165444,3.133310868628319,0
-0.9311313273536865,2.8241698843894043,0
-1.7748949334114585,3.4254857697631858,0
-1.4113430464104302,4.44649991524183,0
2.9990116967996134,9.537021910641519,1
-2.5852871081544726,1.2181142729063494,0
2.7444825184949417,6.818917984600387,1
-0.19742909912407214,1.4035901510603639,0
-2.991204410344135,1.9730421940842864,0
2.8859123428080133,9.285314092131745,1
-1.9524519723570455,2.899601040777072,0
-1.3883973197203412,1.7789855626194673,0
-2.5321574725400997,3.133695829649792,0
2.1770925003074875,9.56086052254689,1
0.14454905158856013,9.04556418977644,1
-0.3679851267086538,2.089715418564639,0
-2.4942634018808354,3.6897900907906607,0
1.9321249364169353,9.966522541924606,1
