Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Cluster_Label
8.039321461544148,2.5927448241851447,8.579923614364574,-7.622212306889237,-1.332705891207989,1.441385665084455,-6.864035401152144,1.8282617658430254,-5.548584069942157,-0.41092397190784535,-3.93020716676525,-4.516733103414521,0
-7.848959257836371,-11.011564922011578,8.56282737194282,-6.152425105020605,7.459748494564188,7.2246027422235315,3.8904504065963934,-1.44810575445162,-1.2088023844827025,9.596680846972994,3.9168103417453004,5.728399019627807,1
-8.131839097813302,-10.73042992721545,9.187304289753957,-3.452487979038313,9.25416293100235,4.603277940650241,4.4874691900300405,-1.9288604292294145,1.593948592302144,9.80420848013897,5.25811753753905,7.123635905086975,1
-7.602632376617025,-9.42493381306956,7.291648086116253,-4.170172928636406,8.876969537999779,6.950815989132649,4.546926197605501,-2.8919967609675146,-2.0267182667911112,10.453507435591991,7.710164377694641,5.029889238252096,1
6.714097544574342,2.480866504512844,8.642959957056508,-6.967707523760601,-1.4836387579682795,3.5897161197398777,-5.145588817584333,2.949979488546719,-4.899445560255977,-0.3750927811073411,-4.443709796498602,-3.430582755152165,0
7.327643932498788,1.8233697459479823,8.76563612298637,-4.94271687980487,-0.2923848863077907,1.8587247101032236,-5.05390773768763,2.713509506622762,-6.048782730560012,1.4496271215380716,-4.790725298362622,-2.1153663521279746,0
8.881618571652139,0.818387178167956,6.759455401659659,-6.3058660965285505,-1.0465223268831965,2.0909572775657064,-5.585169178928988,5.3958239754162705,-4.610268460509863,-0.8333945958302061,-4.238473250778741,-3.9822761735100367,0
7.774434966448146,2.6856550830214427,8.552941218719823,-6.8527076758447905,-0.41032899601900163,3.1200953373172076,-8.459640898068818,4.474402322796409,-4.326886249748846,-0.6415491026481431,-4.854789497557528,-4.0600239307473425,0
9.046948676323321,0.7479603632179618,8.603133535876042,-6.915067277205949,-0.9273472309587472,1.907715621316005,-4.655071637321014,1.745825242650727,-3.749890368017121,-1.4956610430921502,-5.565070747638205,-0.9868217211754398,0
-6.394797013393379,-10.873535588885314,7.08978856536166,-5.196268820230876,9.776455756030247,6.321065187481133,5.179775001428963,-0.09136847895422529,-0.42981527563772925,9.314778740355043,2.7973837549784615,6.799267870150391,1
-7.845533724728775,-9.857211511899163,6.472304158340751,-4.6676396841880265,7.888333784988638,6.967907649000989,4.048911502373162,-3.0894834144652843,-0.5339021129504968,8.849551213662924,2.6335113920231366,7.0940692022467395,1
-7.527451311902775,-9.619006248402549,6.819291456900345,-6.120867023417764,8.552210295234856,7.261897563286361,5.192013388300362,-2.860645541343837,-2.0795551708863433,8.637366283233122,3.7010574411583277,5.97508748139811,1
