Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Cluster_Label
9.234332366191051,2.7321381689664386,-3.881690850039602,-1.826069681734255,-10.33812874871618,8.341340148119079,2.6059411818860094,1
9.998088569019865,2.364679988044256,-3.620455763579904,-1.8256211115402243,-10.503844170230193,7.712650055804046,1.175581521376688,1
10.702859159268542,2.6055426558327865,-4.8674036083206405,-1.6785675487774636,-10.241887115976391,9.646169729038045,1.9197711898263883,1
1.3490887637086144,-3.5841421071925184,-9.255076735662849,3.4562921985530304,-8.184748936492829,6.66487145086527,-8.45814201392117,0
2.0119138364032327,-2.854886788390363,-10.663762075846801,2.5272968051990823,-7.1632903062691025,9.147187911965124,-10.38001713765644,0
10.874433882218588,2.1872191471626032,-2.9954357902060287,-2.6804764616355348,-10.936353212198373,9.514141058741057,2.350550200774564,1
0.35428594638021194,-1.1543584593286904,-10.823235547380584,0.9701308200765941,-9.933085190915474,7.749477186410632,-7.1971253838274265,0
2.757668980976496,-1.5719671319072914,-8.678936118033926,2.0911411070514028,-9.546497318228383,6.920985118790293,-10.64595000444868,0
2.4152403521766974,-2.0870396905375657,-10.182509705473517,2.9522976498077727,-8.195848542334565,5.8285625677709705,-8.253922024016678,0
9.797385011611562,2.1115889072007294,-3.676343880585157,-4.584344325494728,-9.497138696512193,9.42351137793982,3.4126779270589163,1
1.2265072617840267,-2.9609205835978254,-10.355607143409474,3.3390298741791224,-10.288564707313396,7.517598034633312,-7.6426281622368855,0
10.168956061657621,2.128608523632916,-4.279407476719896,-3.3690049786546816,-9.663091364347407,9.115685784414945,2.0980416711119605,1
1.8348535128936607,-2.2828778913843144,-10.600174993466505,0.6794466831235488,-8.633203145635152,9.380282058862148,-9.70440607652837,0
8.260787432031492,1.3193843419723263,-5.311299162019475,-3.634977433739069,-10.106075228556495,8.031207301677803,1.8032086228283701,1
2.883189680005214,-1.424596233125049,-9.733244879096624,3.0314742854190633,-11.177279230979654,7.066141073313302,-7.928796236041002,0
1.4573829505026605,-2.5308425369593084,-10.558132656863428,3.44127249307265,-9.133906587796075,6.62164381364047,-8.204510557608677,0
9.960558495408529,1.7818558070655905,-3.30109965148259,-3.136094700223619,-8.51221050304377,8.434171113047144,4.093950823267104,1
0.9870350893442545,-1.4547169569710827,-9.374148741251885,3.1748891882022248,-10.486717977588794,7.381556252239998,-8.687898350807291,0
9.741461658475695,1.7014017990537482,-3.3654869445086626,-2.736799355639416,-9.859563897760337,7.868252384486395,2.0387063658448636,1
8.066474207660768,2.3270859619065605,-1.2091738317051233,-2.902819335909315,-9.219735836746102,10.093962520220819,2.5753164062900735,1
10.391457611932715,1.4464073429234912,-2.4836598137633925,-1.9218191042300365,-9.433976589622933,9.54271962305988,4.2253495307028714,1
