Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Cluster_Label
0.5520387498186541,9.488150175993383,3.5388688872416636,-3.3193434959077948,5.844485802376993,-3.0267135975837873,7.66523028814439,-8.452809863585792,7.682146747364029,-8.286482438463214,0.06397517391472243,-3.7966385969895295,4.488562305352257,-8.467167877625869,-3.7987595769534863,8.717613065937273,-3.6397951709975245,0
0.05935901363569285,8.886903998884922,4.692610865830439,-1.1963658128786476,5.761293530900048,-3.4266725202215946,8.64673261204635,-7.101228149333504,7.583231410556161,-7.671834551756067,2.5874637173546313,-3.7381492569789816,3.9214386340306198,-10.27375140604559,-4.455947868996814,7.764105362789916,-5.039954796619044,0
6.604466108030275,-8.88764832903936,-3.3544858268672977,-1.3732352125029537,-4.087735293450855,-4.552315332611537,6.493770968054259,-1.2097480590603662,-3.6970889396267026,1.7460445188462093,8.811977188918902,-1.6985501556941764,-1.1550102276763576,-4.152968449096501,-4.142692514065153,0.2572231660970058,2.1864168895900127,3
-2.7068414189720613,-8.270744624976404,8.356428054706617,6.908697878137934,5.8502190863721,-9.48937492483849,8.616659812144558,2.8886393963832218,-1.5215552770489773,3.7877919500991597,-8.931218908500105,9.818881389442813,3.7544904751735397,2.38358977467383,-0.5238317718387369,-6.325141756799119,-6.771945658812079,2
1.03394326130107,9.646746285472748,4.680962817502381,-2.6407623165614567,7.421616095049623,-2.0212281017824676,7.059276217345864,-6.91777511508427,7.4127615529654936,-9.827986128505602,-0.6523442456525554,-4.067005636194545,4.103913218027056,-9.57766148194761,-2.8999211884629195,9.147550480778708,-4.064295951651882,0
-3.909806576872369,-8.848697714055646,7.743180075301305,6.918928364484772,4.133358802770435,-8.882345424915066,10.864216255292785,1.5771895734677126,-0.21373308899876753,4.683809337717859,-7.063874434081122,10.49103811199745,3.0150289789550353,-0.8970928216806349,1.0143237386175363,-5.128700436306708,-9.315100566425425,2
-4.329383430348791,-11.546617718659224,8.338140186591195,6.629161530723041,3.7174534485334814,-7.217121462753694,9.963777331931267,0.9753267760161792,-1.177932759852737,1.0274062987828985,-7.568215755123211,10.085253034568138,2.6681533618247,1.0851135597883868,0.4326441311562519,-2.95200478633244,-10.642294270833709,2
0.4151589581109154,8.335145411013333,3.613676861348713,-2.813040458189731,6.312653495546606,-1.7996696496598672,8.000205823274024,-9.531194478012113,9.475697776433703,-6.126382090928222,-0.5779178720343208,-5.640043502794262,4.313440774539204,-10.307305079602987,-3.7178891509411125,9.757341974085861,-4.727413424257225,0
-0.12720464301638934,10.557445278866965,5.102874212679165,-0.4879188974700026,6.785526390240365,-3.242383675639447,9.200252455928263,-9.358804060883783,6.32437972355461,-9.28683263564719,0.7084449419572615,-3.027334185804637,1.9456875113395795,-10.635989512322343,-4.992436849487625,7.894533710565497,-6.286785105939032,0
-0.537629391039061,10.72195058160615,4.465369780540538,-1.2832794532347096,5.683014983083504,-2.920094079093979,7.193726202281552,-9.131837157084636,7.275835569757399,-8.2164343325836,1.9307593426582743,-3.395631413428525,2.9761798816288376,-10.28961897845273,-3.833392792531485,7.513594852033206,-6.3796429810803525,0
10.806183046555955,-1.825137636288199,-5.9293958336712915,5.539910326246564,1.1348474300613702,6.646847538878294,0.717504457223968,-4.921219171416199,-6.8644443970477385,4.727013855300629,-2.320560309776467,-7.831593697005361,3.1146834154035212,0.48773814284730777,-6.3099204062351575,-9.584771935257534,-4.373380930858938,1
10.337859319345004,-7.804881418234844,-1.5794685450934607,-3.0606931037715177,-2.7717047797359573,-5.6639180390657575,5.933551936265609,-4.45044486360713,-1.8954618112908546,1.9434230597103517,8.469390326179832,-0.2505508396654095,-1.5374104192420646,-2.7008284095096213,-3.6603649517709784,-0.6201056128502583,3.1379791190261477,3
1.0580604614585698,10.033658362107392,2.1760713648730685,-0.031193280225609188,4.751745905614779,-4.3825031461979815,9.591509242760653,-8.113960961819329,8.537661709286763,-9.509140948950364,0.6825427163860414,-2.7303398408599913,3.7190639000465042,-8.783818564759864,-4.678338822038107,8.462932277971134,-3.8970821141000225,0
8.556407753544303,-2.6374468477133584,-3.961553492336644,6.655006984504569,2.9500904979075497,4.65693591300765,0.7464799614987627,-3.0084069625454393,-5.503000209125067,5.822293186193518,0.21615091339533787,-6.786448366997841,6.480835268487894,-0.48671341409852864,-6.936349279991097,-8.656678547675018,-3.6108792828869163,1
8.284840386289403,-6.369380873237411,-1.7588974224151437,-1.9845920482201191,-0.3905916563994438,-3.5827983824409504,6.8721358878092555,-3.411885934204447,-1.4511671419639776,-0.19468175126026344,7.573643003803943,-0.933007843192468,-0.4887639611139267,-3.4580356673683723,-1.4681503645795386,0.8179353128089126,3.3724202611478047,3
6.476069081051597,-8.486825132604181,-4.2943045404440365,-3.481310586253543,-3.0765104752869905,-3.8876454210437315,6.708138568342347,-2.052915791375502,-1.2506906489742382,1.8771137828830853,8.479839996238118,-1.1740692681590865,-1.8219281530909088,-4.27125211973247,-3.1270899199949125,1.732145786773116,3.038323273517958,3
7.803420135348554,-9.078032486351395,-2.8466967805118237,-3.6313985997930236,-1.5810184188252463,-3.2248518794551595,5.209229861731245,-2.321301212136014,-2.9602197569076587,2.778712573609803,8.082207709769188,-1.4466201536528973,-0.7817873723265834,-4.842218250614797,-3.1128158243405313,-1.2529069875771337,2.967507545942455,3
8.449261838686482,-0.4908824048869047,-4.73436623620138,5.982463660992987,2.4456354385411463,4.912842853014578,0.06022236527372593,-2.7033620266051237,-6.7924183903439435,3.5323435209966396,0.14498060303943572,-9.580584259861983,7.575236719919975,-2.615793704249951,-4.164095525802852,-7.233576805141239,-4.606143640734426,1
-3.715993145541439,-9.400577332922348,7.094111674940183,5.302579854080122,5.272517677964266,-10.388906609859628,8.649474283216975,1.7551384351769381,-1.8725696798057332,3.2256492147550113,-7.660855432607261,8.641761278164195,3.5722752649430367,0.5363449408231831,1.2962385109721803,-4.96255619879555,-8.580223658494239,2
0.16586478293453066,8.494708651337719,5.164832915727674,-3.0624631794483808,6.39504576022669,-4.3238513377500425,8.263052447334685,-8.36340424851195,7.1372528597939535,-8.061723457323403,-0.41204844035766097,-3.8769296889062987,4.050524459150191,-8.793002742337057,-4.293725152237301,8.576331689150415,-3.861747160711079,0
8.518538100897063,-9.38320205185271,-1.1743569969202456,-2.767423131897564,-1.2159341732078521,-4.443601039165871,5.642465045593579,-3.7648654013763236,-1.733382537388692,0.7872719023404365,8.27969700786535,0.07950633493724824,-1.0246795875061383,-2.503981641185355,-3.5168099170579072,-1.074782519925515,3.801642727190289,3
