Feature_1,Feature_2,Cluster_Label
-6.474324042127783,-2.5764894567186833,1
-9.420617931781745,-4.528636808726199,2
-6.472444884055583,-3.6958580588275414,1
2.620306596893559,-4.001427658657634,3
0.3623285495813262,-4.834150076744541,3
-10.49227213585281,-4.593473946099343,2
0.6210585964770758,-3.6354812889268926,3
-0.6429670520745467,-5.760733099527084,3
-9.216717136448834,-5.74741134280732,2
-9.430613820805647,-8.91964546936159,0
-5.413954606927002,-3.3128327051002158,1
0.17411946517263377,-4.515939980458103,3
-9.403073998922192,-2.3036060805012273,1
-9.287723710037236,-10.957763769000547,0
1.8735119030659533,-5.22042371213276,3
2.2811167158493744,-4.346561955516748,3
-8.395010060848918,-4.490958712051115,2
-0.007629692588268844,-5.053044052214537,3
-1.0064664304867659,-4.079086979930663,3
2.178613804872735,-4.910877281716909,3
-8.40138074590305,-4.11678043510949,2
-9.445780154394718,-4.476307186675576,2
-10.054712938813054,-4.568555973952908,2
-7.502838366780175,-3.227550394185915,1
-7.345757470598239,-0.25288206999755136,1
-9.049239754337396,-4.658133200643415,2
-9.654119594142273,-7.3447029473421095,0
-10.90525746473293,-4.6925635676784925,2
-7.777635931568485,-2.2152355609190715,1
-8.083146216231764,-9.307209939488244,0
1.5163263761829682,-1.9882004376568259,3
-7.638048543070617,-1.4231106071635313,1
-9.741950287429239,-7.750189302751164,0
-10.026410373740456,-8.076555195482811,0
-9.192134619722662,-8.078605918890782,0
-6.508060820684567,-2.5289303354781483,1
-9.274986552472294,-2.306586561346542,1
-9.092687339786496,-0.5861910547983233,1
0.7166434588967059,-4.410217490768334,3
-7.285817425772362,-4.469424430831096,2
-11.206883835113944,-7.954037616093785,0
1.655028107491572,-3.0709412235422247,3
1.445400133922945,-3.7043184451895166,3
-11.78618447370798,-4.190913384830067,2
-9.698660270760685,-6.897262351176632,0
0.9063886834759936,-4.308026809851807,3
-0.3900483464103066,-3.7521649370204173,3
-8.236023175645341,-7.209923589681053,0
-7.871620689855409,-7.951346865915056,0
1.1411601961979663,-4.532155655182892,3
-0.040717059079809936,-4.8848014867899385,3
-9.9818103344694,-4.139615750014886,2
-8.792008039244543,-6.825080636848932,0
-8.83239385771746,-7.655514421053001,0
-11.099908018066671,-3.5370793144513675,2
-10.344138245410486,-3.3792980709117106,2
-7.6848838079249,-0.9287390076866848,1
-6.575425991273379,-7.270935683779358,0
-10.742115094605685,-4.7979472076071445,2
-7.390978852436958,-3.0114537841057514,1
-8.171387623699069,-8.061941867017959,0
-8.40941004694074,-3.2217422627544474,2
-10.369700121499536,-4.906106970307981,2
-11.197648759366025,-4.90768395329382,2
1.8458970349845618,-4.567042123466212,3
-6.006516101943371,-1.2387748336918076,1
-11.140733982770383,-7.59457474244767,0
-8.022105284914488,-3.589321492185158,2
0.866663692821689,-4.479585039924748,3
-8.000220792486752,-7.1833877936793495,0
-6.9401990359255326,-10.508375424305976,0
0.5263237093196831,-4.5945333699944815,3
-10.81419379279723,-7.265406758411298,0
-7.354380580105645,-1.8962447113737573,1
0.6102599909372872,-3.685549920317078,3
-6.116945679044091,-1.7351593617648318,1
-7.897381389512189,-7.3755542025402585,0
0.8764901029742092,-4.416193117841482,3
0.3288261666548188,-5.7345284379373815,3
-9.626352251330198,-3.394603243245343,2
-1.4552414626989307,-3.856126516863573,3
1.1256167787427878,-2.5910061494806884,3
-8.00350649626484,-3.2682520292017014,1
0.37022880051016516,-2.8332064225206524,3
-8.312866720617548,-2.918007139910783,1
2.2662956280365645,-5.318793409291487,3
-8.952910213094961,-4.111444868501951,2
2.3259338890890504,-2.448682782175105,3
-10.471469747862375,-4.478294239074982,2
-10.45726836806666,-4.691970418846673,2
0.9228337240082424,-4.725482113940823,3
-9.623956167605689,-7.158982024353369,0
0.6961182016845411,-3.6775688580638355,3
-0.2728522405136593,-2.7025262310717366,3
-9.682069437028003,-3.417054269023521,1
-9.794136225123095,-6.069597063642328,2
-8.771705206560924,-7.325415613107543,0
-8.49738098124008,-6.163526869319938,2
0.8420808227417446,-2.9420112077063454,3
-5.582128704382019,-1.7774678845790102,1
-1.7198297660470079,-6.408878981073768,3
-7.907654243331541,-8.94667156656177,0
-8.746456839762056,-6.140509437241873,2
-11.289800165952396,-4.284764876865163,2
-7.2932266166701885,-2.848986478472353,1
1.7277992012851526,-4.5383670928752835,3
-6.447649420628598,-2.8850062952709985,1
0.30642184406999784,-4.514140958009146,3
2.2425758047419104,-1.4605478195064503,3
-8.818054152292422,-8.235416151167025,0
-5.349624900274378,-3.6423262581610016,1
-10.216992465057979,-4.29975901919618,2
-6.1684961610000935,-1.2918500743262509,1
1.3611601074460147,-5.373107049115401,3
-10.184053732505662,-4.864148210383068,2
-10.377128078994273,-5.662631866315838,2
-8.386197656546795,-5.1530106532806155,2
0.4340466465643386,-3.7974951993914097,3
-7.600514174570857,-8.014539684113583,0
-9.345848038004236,-6.567088331369993,0
-8.968100968092083,-7.860785480294893,0
-10.602984492231368,-7.219350910201635,0
-10.508674161588077,-6.983410553169844,0
1.0788472921132763,-4.6615289339108426,3
-8.557363334720428,-5.4081578949212,2
0.8495984743461192,-5.739101612385739,3
-9.473517612108513,-3.969395391114753,2
-9.54028753250757,-6.435105873928215,0
-0.1627498332308801,-5.245654088187825,3
-9.383115808226227,-3.2455205377048424,2
-9.55633812605044,-9.381956176687854,0
0.6005233159744552,-3.812731025649985,3
1.82900401650513,-2.4148614207789922,3
-8.518155555228404,-8.946153008181794,0
-7.615959086476343,-4.404671259377347,1
-10.246031863063772,-5.653736433216874,2
0.4014160278058466,-4.254925545328999,3
-8.126539675869928,-1.9557769681613548,1
-10.255500125553823,-5.936128520800352,2
2.196213020567229,-2.6247205682129646,3
1.3859227449451041,-7.134492981854292,3
2.2163369122212364,-4.069078861668811,3
-8.640112052882278,-6.753763339098455,2
0.6445413138157348,-4.660731251030003,3
-9.952122250504521,-8.029536181707893,0
-9.692949313607343,-5.441812294872898,2
0.5091045984091064,-5.344098968099481,3
-7.415406185883337,-2.654850599818537,1
-7.331223334520875,-3.213842475823845,1
-11.902495046851989,-4.939609679890821,2
0.8047509690575614,-4.7192278914743255,3
-8.928144429281883,-7.5307652572839165,0
-7.3096229921856235,-6.962384548534342,0
-8.518478980321174,-7.434804522383633,0
-9.762054750922081,-3.4716941799162866,2
-7.16136384960926,-1.6269201163543565,1
-10.68502627920845,-3.8266654180446174,2
-9.218313870774068,-5.0190238292863105,2
-8.06712524322777,-8.096229122046477,0
-0.08388786313897212,-5.66994237116323,3
0.9223798261979457,-5.31803350225077,3
0.7112535280328453,-5.220883357758151,3
-7.338360564039,-1.6803067709508022,1
-10.59825448006565,-5.501473372527823,2
-10.19580871456776,-8.755361970248133,0
-9.163566665751913,-3.9724586472865746,2
-7.773012327732719,-0.8839619556927485,1
-10.258537122007949,-4.364412743733359,2
-7.973805748107386,-4.531944986076889,2
1.0968505141714706,-3.8373178345190073,3
2.5399973201524255,-4.6507257624097385,3
0.003273493595556287,-4.166833351607307,3
1.5942902678665383,-6.16527999961437,3
-6.370295814074783,-2.3164890315701476,1
-10.463370217200145,-8.423971488737093,0
-8.112619859949271,-7.8570129766149295,0
-9.411468480397877,-4.559958788030802,2
1.774984957014869,-4.25115085221794,3
0.7459626766555145,-2.906964453351849,3
-7.904660750313742,-8.742228114509809,0
-8.172620029224664,-7.082103715759734,0
-7.9371278687587665,-4.458131574085993,2
-9.71875478747582,-3.028546567991672,2
-0.23494529648004003,-5.354544588083128,3
-9.73120079348483,-7.627176228698326,0
2.3036359843163075,-3.662111879461815,3
-8.474528175934207,-6.5620958860822425,0
-8.528730725917164,-8.906727887945985,0
1.1431301543763441,-4.200221771209837,3
-0.3283235952372432,-5.1242708759669,3
-9.865668888719702,-5.071811298726464,2
-9.55959985750202,-9.500562925319413,0
-10.162791679881105,-4.947244817983137,2
-8.315996846170849,-5.137982946551448,2
-4.025315007970681,-3.10967737128797,1
-9.108429262825194,-8.904656147566174,0
-8.485703172583904,-5.009617197478035,2
1.8263834010266007,-2.0246176362398414,3
-0.4553056292317246,-5.487213162633522,3
-9.572377667136005,-7.1119518442855885,0
-8.514861695818889,-9.535016931388748,0
-5.834950833787493,-1.9832919877076818,1
-9.47594204899762,-6.947140020754246,0
1.5843867618660654,-5.374765201941872,3
-5.643286171056937,-2.4936521442748067,1
-8.935512258779637,-8.899089856197696,0
-10.75253052847471,-6.55169644731439,0
-9.439754058813966,-4.952745187600462,2
-0.47537825621901675,-5.195188215888114,3
-11.19215536835977,-7.56362971766949,0
-8.891482555786578,-8.16944557970772,0
-9.6757237794637,-4.583515066475527,2
-9.260931497760781,-4.240279224054948,1
-6.067037636023905,-2.254964287244213,1
1.0046270409449458,-4.870650159880613,3
0.8323067556744267,-3.6020430966080177,3
-6.005560820417459,-1.9821545082154313,1
-10.11890887372278,-5.238854264872799,2
1.644016296556213,-4.367031532604135,3
-9.026443535362867,-7.865376169340685,0
-7.597514156505872,-2.7075223181859758,1
-7.3368400302821835,-3.2861242479290746,1
-9.667415874416642,-5.391876859836752,2
-7.91712365264557,-3.2711772571255513,1
-7.462129914478109,-8.260044129326994,0
-9.784630657923454,-3.1148369866749257,2
-7.055113954954056,-1.8866804857399273,1
-6.797105623159424,-8.263351204428263,0
0.3076701949986812,-4.9010505625260565,3
-10.010667272690968,-7.079614022732367,0
-0.03701538030252727,-2.209008141219724,3
-10.193531578680378,-9.543386870263097,0
-9.132385267520718,-4.8100568006091295,2
0.17674137740486995,-4.008141279350555,3
-9.459762185180724,-5.272098023647904,2
-8.84620701372072,-8.277443389216051,0
-7.503831744593415,-2.3153041636839427,1
2.5036353917267453,-4.637324483874852,3
-8.990161999410653,-5.146749544623958,2
-9.031842852924465,-3.7154384728084517,2
-9.380485341854,-3.8628684343328614,2
-9.277068107826096,-7.6653985542832475,0
-7.167647521254767,-1.3486323788599848,1
1.3814766819365625,-5.041381473044664,3
-6.845633794949148,-7.811283404680735,0
-5.488717103169243,-3.26878644397735,1
-7.23332420519238,-2.668291267902979,1
-8.389431264915437,-8.539108177995724,0
-8.612056770235876,-7.021878717895461,0
1.508461229838172,-3.678302270306275,3
-6.925585719594524,-4.232718193789049,1
-9.359835520711695,-7.999850895754289,0
-8.388146510525893,-8.644289252073884,0
-7.310960774779912,-2.1076948048111146,1
1.2518611371914607,-2.851782171340444,3
-7.27215119939612,-2.2593972306043693,1
-8.189687301183417,-7.2353256819681375,0
-9.642418670936202,-3.711977472776138,1
-7.904726344438356,-3.3542541675421376,1
1.9720303407078725,-5.161491779927609,3
-9.66344377264542,-9.147102663400206,0
-4.795925956285736,-0.4380566313137968,1
-10.754388916630543,-4.091405384777364,2
-6.454845474060889,-2.69781416964848,1
-8.897931699700411,-4.998909119319622,2
0.27416338872565993,-2.895697873021083,3
-5.4131799254766335,-0.91805993991502,1
-7.054745863438121,-2.6132161745282607,1
-10.004356022731233,-4.968179375175296,2
-8.874304760661042,-7.135074601419492,0
-6.6490004924579305,-1.0874064793651868,1
-8.952112051849683,-9.168610450213755,0
-9.558333083322367,-7.727043823235029,0
-5.327071334324927,-2.0177049179559825,1
-0.11990065812367656,-4.129101103144476,3
-7.495154312635442,-1.1871012710522262,1
-10.89423314088284,-4.615716133630298,2
1.4709783373461582,-3.276267621296597,3
0.799794649611387,-5.287057524633371,3
-8.891984280551666,-6.356500461630879,0
0.9881770511755769,-4.3735853492993515,3
-10.454182409701215,-7.321126517225423,0
-9.573927453473143,-8.163635579860484,0
1.0041452835042386,-3.843524395314421,3
1.100142337827767,-5.941929517554824,3
-9.100169253228303,-5.966664102891757,2
1.5498187527122511,-5.9376170420174095,3
-10.003666849428766,-8.646617446459672,0
-9.03178408437773,-7.219704674989994,0
-7.599472805812353,-2.1473288664711285,1
2.052992823380853,-4.963878340862377,3
-9.9102378814843,-7.828195111525572,0
-8.536369559842756,-8.616080268862536,0
-9.258316343955904,-6.347803441079917,0
-11.042368757937409,-5.987782193882997,2
-13.188843655255548,-5.963662210583311,2
-8.814610543153409,-4.638247294420594,2
-8.954289281842637,-7.450681168235211,0
-7.773571555151173,-1.5946842794919698,1
0.8107416131156141,-3.6077277721418337,3
-8.165441647251855,-7.008575640127268,0
-9.538272690456068,-7.840307541139133,0
-10.463251341544343,-3.3886413690327704,2
0.21245138538959818,-3.492002407270044,3
-9.612250262710326,-7.554415896859391,0
0.2172326674542301,-4.6746846025207205,3
-8.579404312585167,-7.543493231556992,0
-0.02609390142683976,-6.07472096780039,3
-7.278503410340529,-1.806784158864252,1
-7.794703718757961,-4.778270737263994,2
-10.94353803717789,-2.7608027897684866,2
0.7516941094380662,-4.831216726631395,3
-10.228741648294063,-5.599704095572481,2
-10.568106160886526,-3.803351805057799,2
2.2160823528643965,-5.866657162754775,3
-8.73727620881185,-8.944969267629089,0
-6.023066338305649,-2.9907645052761787,1
-0.15602322660705137,-3.9803611758694855,3
-6.0932707171035485,0.3308590207895805,1
-6.579374736745142,-1.0649362697205085,1
-7.867378773758138,-7.429927332317268,0
-1.4848184923579693,-4.869553474956992,3
2.0913411668872115,-4.458213587621657,3
-5.4388818626340125,-4.2517481960147485,1
-9.865952130738647,-7.238678998876869,0
-10.200548945722675,-6.3043607741379475,2
-9.545290376671963,-5.621958354049235,2
-7.731457725749797,-0.9295447385832647,1
-7.3748205289843956,-2.9994475292368716,1
0.7950165991860665,-4.521652009242988,3
1.333125315327124,-3.6666034004932753,3
-9.276358503294563,-2.8323153075362106,1
