Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Cluster_Label
-5.13965060987119,-2.7014568235296226,2.756396894209326,7.132857388150702,0.6512550341594285,7.671184683872955,2.189529039553883,-2.9760295537757147,-5.190427086608448,-10.429468574178685,-6.515870592662622,-10.480879060883447,6.006404498245039,-4.9092710714915935,-3.436757265355134,1.1691657205122823,10.15933611886673,3.817064453948541,-4.071784029565478,-9.957181939945587,-0.4411126279759576,4.9145667902676635,-5.6367625732713265,-5.31793555225393,3.684647027638344,-6.6019245517875875,-0.38691711919514654,-2.2007306178874626,0.8148947583733275,3.1676368861551363,-5.197053916215889,3.7058672228765825,5.087861286492609,7.970191658887718,-0.6996074342280412,-1.6805080735246225,-7.3163001073023235,4
-4.146459553863969,-6.028500999122826,-1.1875204958716101,9.614073553952423,-6.058537859916989,-7.767431068609588,7.796632936459277,0.5059256444062634,-6.731515732792811,-7.578176087458711,1.4695058450816716,-10.120041619791628,7.627548453199881,0.9049260897831357,-4.183399142084635,-8.097968208103538,-4.928209586314384,-8.587438767952442,-2.0119360493020206,-3.2303781449803646,9.038914891593395,4.40487147090231,3.615270902861473,9.090357443636472,-0.9550995662664111,-5.279157496993667,-3.102863963878728,5.073730943217524,-3.3663034049295817,-2.2084486198626943,-2.4446757193836244,-7.20297230299985,1.2242272571139572,-5.515185349969277,6.047867040101499,-8.750689322956243,5.997237916272259,2
-2.887918444073003,-7.798686679568321,-1.8487544726116587,11.05057936672741,-6.441010300459961,-9.57065950088777,4.144170316748772,1.5343238307815796,-8.102639307005244,-6.509803904028393,1.6461353850382245,-10.816509703861186,7.916789510791388,4.324601423747441,-3.4628897798508764,-7.1586647470626374,-6.755616771736769,-10.704601469306983,0.03337915373395217,-3.517034038158661,10.318448287574116,3.390147681460684,2.2928398755972745,9.834849404481496,0.4661902482719198,-4.587435573285474,-3.7294734090082584,6.463241945149142,-3.074556931050236,-1.3455014266208538,-3.7897032890762397,-8.541863206768086,0.5404278479147042,-6.83910129918729,8.958615578275014,-8.269500836113743,3.4836718239313353,2
-3.6892070992242285,-4.289421152648459,1.6353362306975054,8.071446995453291,-1.898501376827833,8.491200096692848,1.9799621022881162,-4.986793057235757,-4.140973643215157,-9.513174123425006,-10.013923840533733,-10.220076385692474,4.176066686235892,-4.263820638303461,-3.0607806046664137,1.390204386554235,9.34906091901367,5.272751195910104,-3.2655737659624013,-9.87215616957626,-0.6245428435650726,5.8021329390554595,-5.084971295999398,-4.411902590495633,2.1580789474544204,-7.35169793271312,-0.786192098027108,-3.4481509628859484,2.846314106480488,1.6008218667367895,-5.767940165245037,3.6561077741485084,4.302423358749899,7.750931612995334,-2.640218468889144,-2.644035267920421,-6.976817666604462,4
5.817347257379819,-3.8171510203271706,-8.97503223747695,-1.1461233689009855,8.51273841595995,1.9694579041528095,3.3218911616737534,-8.003794142472042,-1.857583743174363,-10.084674940452778,-8.498280582328423,0.5712047053562067,-4.412848213581466,-1.6601031321921567,5.374057332885954,-0.6969861357976088,7.729689672125166,-9.077440468340825,3.47166584038962,6.3534272826582265,-6.856211013317105,2.774566320665004,-7.285618275251856,-0.48248042217150966,-8.014718440617422,-8.517757298353171,-10.450136856971497,1.0283617763917343,-7.131586201533265,-9.78216046445904,-5.281731169218213,6.384869328762097,4.458597847484038,10.027418682977386,1.9643539225202427,-2.207092982153692,2.757332114731241,0
3.635997092689519,-4.9924814980191,-7.599198071364687,-0.20655381673112916,7.118768530814279,2.05398006062956,4.363057797751709,-9.49735780668875,-3.3409660912874406,-7.592871814429223,-7.236592962363712,0.35906682676344215,-6.731405259407788,-1.53311894270293,6.919132945609792,-0.7714590822078415,7.795964064949065,-8.22097025755884,1.5030013816347445,3.6254305556223567,-5.074000258450703,3.861290476041643,-9.49782295773657,0.8049361951904377,-7.726684133723546,-8.897994949388284,-7.572265947846063,0.30174945874810954,-7.551409185881536,-9.864906812884467,-4.679116482386373,6.364295158447234,4.681363936926639,8.640362423265218,-0.07392898034563189,-2.5241929020912948,3.59672054379347,0
4.584047057438655,-1.2528892317205909,-9.458456072630982,-10.132857927291873,-4.518368760449935,6.632764796037284,1.1731248146945674,-8.64011823659296,2.358243549056101,-5.643558706649641,2.599185896801011,-5.630809980386034,-1.4259633214046767,-7.800521217496344,-3.6491529689619195,0.2504206792517667,2.736268426283475,-7.424850645118198,-3.41296233063025,2.007580277121614,-4.366891559727874,0.5239252682844082,-7.257295383071971,-3.646567543205128,1.411991261347882,-7.919529244362368,4.817808744124762,-2.1985193533360947,-5.48985712993837,-0.852001882285821,0.4560716807722899,-7.88955916186588,3.637852509373528,-6.85235853170362,8.501107955456938,-9.570192179556617,5.677915133563533,3
-1.5006527409343071,7.692942573425581,-2.5822978344833363,6.409862778820076,1.0017238416725682,5.762923958755341,6.440483937592215,-5.839029700897898,-4.153327887438869,2.6467445626313997,3.0060616693928743,10.337618147679041,-1.127120361723202,-3.7822252645825527,-1.4464864583766006,-6.588787520767335,8.14293126725823,-3.3671844295081472,8.064556517716223,-5.317866938685411,-8.171976283432718,1.206864302823047,-9.669274182005694,6.614725510319956,-0.5888738500439004,-4.4296752854229515,-9.687943984045456,-8.057397174462647,-9.318049540983518,1.181288646855105,-2.859523901038103,0.5660157086840443,7.26183269595696,-0.85583604851893,3.2784752823311276,10.994913173235219,-3.778561351680182,1
2.1908985814580197,-3.35900060167362,-10.413651303765352,-11.111219258351934,-4.918128861746393,3.7973388559953687,0.38802273239358454,-8.551574819976627,1.7824638996423539,-3.566693014330917,2.5714493625470283,-6.738481891373227,-1.1228267468064344,-8.386404994075441,-4.532308815105702,0.29321231556804306,1.4434675331212332,-8.3948757885079,-2.691795195220433,1.8615081854001803,-4.6238425665374665,-1.0022000061924654,-7.251213169849464,-3.7157727987288904,-0.11436469265586968,-9.674107775478696,5.269572887716161,-2.4125971837965468,-3.9821040138809245,-1.417214775374266,-0.9809440904007445,-9.163206540877201,2.2719654014040778,-5.307818058665999,8.523344172228835,-7.650695211848728,5.467633265426816,3
-3.490376162330083,-7.49373389827445,-2.4484911372733276,8.21211418455066,-5.141233359935654,-7.60698782869398,6.335656726533816,0.818124693412574,-7.689655157747534,-8.603525343541811,2.2177337205199983,-7.627868401854584,6.818427063139963,3.813779523208894,-3.392551061938168,-9.807842493630588,-7.107410546463741,-10.277262086580947,0.7026679481941294,-1.9172943921125456,8.300973163637321,4.877196935121584,2.808932727179734,9.787491795094182,-2.238736775838451,-3.43614065354684,-2.5104879869453294,7.166564820587432,-1.5313654430790953,-1.5526467360719076,-1.1492936964243634,-7.737565224807503,1.3242183891282715,-6.878325136763425,5.418401012343395,-8.100037794951845,5.31501299362981,2
2.694998818312933,-5.215241078694678,-8.159779101065723,-0.9988897388216238,8.601170937167128,1.7780391110483054,1.607289936058314,-9.521338780065323,-3.7398994592700916,-7.408432705353985,-8.057157191691712,-0.328283868881982,-5.8261233287864185,-2.1021240484775134,6.496148890146492,-1.082068221239983,9.27664008690692,-8.75238410697208,2.202176100449512,5.498923735089018,-5.681227962168765,6.183472705558726,-9.79945518930566,-0.0168196143325664,-7.3216170836716765,-7.1614383952773,-9.775705533814733,2.562974641725098,-7.817959848248357,-9.123601736243987,-6.132705126838436,4.838783254762784,3.160297411026927,8.451698059877238,1.6140971811533005,-2.286025913645004,4.504320381532396,0
4.348279292092773,-5.449480827448899,-7.427245373970618,-1.387367416837244,6.037861702436154,0.4564089498490109,1.6332230797478662,-8.42997681072805,-2.647832929105265,-8.265378756218622,-6.804321517579301,-0.2049159741899045,-8.086069638677575,-1.7112321055872153,7.0432362156342965,1.2497598736370352,7.371816198618418,-8.993672228440833,1.2390542045761446,5.338568935502876,-6.091350552150375,4.191697278015183,-8.246676636070552,-0.08425722336147368,-10.635435256612286,-8.164407526657486,-10.555883180969298,0.9824305766328189,-9.846009170891433,-10.873836379521938,-3.223246855506955,5.764470314499998,6.034804768572699,9.60022542212266,-1.2651393399604611,-1.1857571624275849,3.333218473478301,0
4.678876941345906,-4.701925513352665,-6.552045598096596,-1.4923812728121022,4.8705583972970015,2.6574656193101323,3.2182846927272233,-9.830276502331627,-1.987464632374338,-9.181221531012897,-6.73293791282272,-1.4806790911344847,-6.863863075272929,-1.6570622921997407,6.59458333581727,1.690622063039695,7.013356251399846,-7.34534207484933,2.474840718406153,6.900709874490782,-5.646998877017922,5.525946452499238,-6.6488905247404135,0.08835501160550663,-8.227304497164283,-8.47288504103972,-9.258134965968688,2.7690318155041904,-6.332297721569557,-9.43722392249731,-4.736106507006521,8.579651574605139,5.673316762164626,8.030473406634629,1.0211537130378663,-3.603711769207398,1.2268801892931154,0
-1.8908810003289682,9.27269617234235,-0.4696804023202841,4.5476281870641735,0.7697686053095123,5.521812969015581,5.570976753689111,-7.763169496118037,-6.4584722429204735,2.428436167106847,5.259301125367193,9.103546848719823,-1.7545648511028311,-4.287735227766874,-2.2620112607578675,-5.606627996955761,6.456332346723336,-4.983810777598874,7.541366502536748,-5.613796387490094,-10.047836069203557,2.146102390232092,-7.508180524500121,8.260273421493075,0.29303849346073996,-2.255420302400937,-8.275698148095888,-7.786466294358706,-9.589046965194125,2.225370213405504,-2.8252582986118595,1.6928211519931184,5.6628397532511325,-1.1271284371142296,3.9596778638782784,10.14815010950209,-3.1170817272919944,1
-2.19022060782802,8.507021575054148,-2.3297581764932853,6.689352488888837,1.7158147630361784,5.677270800292054,9.268461836300645,-4.985555744816757,-4.372567469586837,0.5539696484561261,3.3107771434175364,9.883289942608826,-2.554487090482495,-4.563597629675579,-0.6225189060196594,-6.077713279008496,8.330396140973487,-3.961773111627213,9.103957170977763,-4.991769127241891,-7.057842106736988,1.0150835857071074,-10.67504411604196,10.050075071224642,-0.4724677407016678,-3.9571395714849102,-8.728857966191855,-8.409102611039813,-11.27194000972168,5.860751631360825,-3.8192047554196,1.8840575551741194,7.196745814495475,-2.4485876543138447,5.57512667880248,11.139737710729994,-3.6457145047646473,1
-0.42079936915614824,8.235495638523016,-2.3246424105688783,5.929145141932793,1.5917375215878296,4.752056340086414,8.24655162661286,-4.255148359052866,-5.28995038955992,1.4917029151365635,4.96575023083136,10.967857928320782,-2.3446504797580214,-3.1687552202045506,-1.4152598334066915,-6.400388799475303,6.090438854780168,-3.28994736035706,8.075808953644357,-4.742036648250633,-7.90056000065055,1.7280387354545927,-9.642777755625014,8.394157109813849,0.73989339200548,-3.9534903202377514,-9.80162974756853,-8.511367871515539,-9.217246294711861,4.696861334122149,-6.945346718043263,1.2716203593234872,6.808307793266514,-1.0713997400084727,4.077349464938516,9.956220690645448,-2.6119772406315267,1
4.665274736861399,-4.4989766246154215,-8.591353167228336,-0.8282469660517696,7.468602553738078,2.984956502548762,1.930246438147169,-6.922192579344233,-0.6340115201021543,-8.358790390422941,-9.726272438390698,0.7724290201131871,-6.097617077229833,-0.9155986959588489,7.694419709015319,0.5469107005537236,7.74457205215122,-7.478488718545269,1.0915561363709911,5.2357768465653916,-5.1450378707761555,3.3137758896116134,-8.023270510867963,1.1321636633696777,-8.720560064022123,-8.09708714253277,-10.185972818899513,1.9545350491283506,-7.34703342420854,-9.16211785084062,-3.6969576322459226,7.04989922045793,4.232334280484539,8.855723513750236,-0.7162055414896566,-2.7714630951167933,3.7828558371066654,0
3.291769783171177,-6.036222023131425,-6.920766755807118,-1.9434299521244736,9.185576155530477,2.190696124208364,1.3583696970694297,-8.809579741057195,-2.37897096732181,-9.966481217544318,-8.062816219406223,-0.8817433734660036,-6.525013413919114,-2.6443218349947233,8.64378011990583,-0.5506920069310814,7.559221332922066,-8.485106265833364,1.6851869592508297,4.421546541076299,-7.154532125180573,3.971579733375312,-7.842062467007022,-0.14380660887983526,-8.664503099685694,-7.738255784456428,-8.234437293237766,3.0115824851930197,-8.801397934756052,-9.437346999818612,-3.4507922243016704,7.650108373027932,4.439938369999324,8.624083859027692,1.7577959558689773,-2.6599264405753007,2.968161721062202,0
-2.740109242416832,-7.206083362355399,-3.8042740017957444,10.218359088434587,-4.903317464131192,-8.8193600044788,7.965138695810035,1.5064786108283124,-8.660826708205052,-6.69541802353585,2.2245890005263966,-9.863712133351266,6.265055359181812,1.1691603581654109,-3.521001649727548,-8.337163072446577,-8.726572084448234,-7.902644517297305,-2.319172419545281,-2.907210220840382,9.90373975389538,3.8142881806677296,4.325732948692353,12.062728978216532,-1.2499674937298928,-4.024730416018643,-4.0994188263727,5.228878473602611,-1.5910038469690893,-1.0975911271390926,-1.8085200127244616,-7.8159748272266,1.7785575939203395,-7.090500437404433,5.847175895353802,-9.641603803752732,6.465327944334712,2
-5.666228837366104,-4.910170861700643,1.7269509363139206,9.683748986347052,0.1670378975054737,7.987601419162797,3.339607042413845,-4.7813625000420785,-6.414032071135393,-8.25857830502718,-7.920963623821647,-8.095679895206867,2.8031412734632344,-3.541971963863773,-2.6334984951102673,2.3804697179752434,7.475185612200815,2.809074072920661,-3.746935955199972,-10.92938983011624,0.009896686633129259,6.575692641127625,-3.3291777044656583,-3.2543542016451585,1.2155862875656251,-4.88144027930613,-2.46812431827545,0.13700827665372683,1.733344558246202,2.0518344796521886,-3.535517653412473,4.8878254765355225,3.51550508735286,9.125014112223807,-0.8516567506210829,-1.8331193706190163,-7.2002812079286045,4
2.932301878065452,-4.5460788237196645,-7.6416389259060375,-0.72795729794036,6.569509798895365,2.4478595381073713,2.818885510815969,-9.868745467465075,-2.7637333840253975,-8.998554572839497,-6.252050683280807,-1.423696397729323,-6.2179388914557485,-0.3232340270582592,8.188286787249837,1.9494870338530914,7.120058140563792,-7.147107878735547,2.043952495812211,3.0416454002290445,-5.807362897753922,5.749727175787794,-7.402036632271046,0.7315323068009529,-8.249153158076489,-6.494459102500535,-9.047718004218641,2.359377184837136,-7.53026242640229,-9.557966931390721,-5.470618797697552,8.209815191442363,6.344296769317248,8.31243162626797,1.1666021908893347,-1.2340370005183812,3.9019753145269513,0
