Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Cluster_Label
5.3234597484736526,6.200248547298806,-5.596467776084397,5.729464238754212,1.5136785594017204,7.009300320934768,5.760043654235905,-8.297987355515854,10.404174330916057,8.698685393980558,-10.92064678830564,0.5842832226142758,-9.176138465184646,7.589215994949554,11.621119720786105,2.6297965941017676,-8.13601795716793,2.2945359465177733,9.250525797621965,7.156078807248102,0.8673270154508356,-6.090039480399162,0
5.638396008119406,5.302731176996673,-7.791317103890883,7.222349561370036,1.4515946521817589,8.91219731882938,4.297728878775211,-10.66451915502983,10.067777805503717,9.327686226637388,-10.733713259234694,-0.37661284111040894,-9.286430192840678,6.356167091397064,9.21088848732043,3.9631711579021314,-8.738229137112384,0.20096848185104976,8.537920999275354,7.171214511737603,1.0783773592000734,-5.457815424187389,0
5.86928602164817,5.241876735581764,-6.827291906746623,7.33470734920356,0.36385063722033206,7.673642530669705,6.69717424533895,-7.4160002839797725,8.904916317235214,7.287757515157774,-10.175072656720449,0.7643129604460652,-9.50481117198471,5.546980395355267,9.46147531239541,4.134748003808544,-9.503230687039157,1.9305268342124995,8.480241629587516,8.908830281836202,0.8896357986464771,-4.7748518506120865,0
3.5355517722142507,6.397595722383317,-6.929256815078248,5.814444238175734,-0.03832362724856919,5.2232156883257685,7.3944745205404345,-8.532825653498142,9.42664179385246,10.620114682370103,-10.700775710975051,-1.8043554890617683,-8.090519876466086,7.683517834420657,7.394839493775661,3.192465436756122,-9.766399357786709,0.3096513082451391,8.104541654600096,7.529736777801908,4.4338233955663355,-4.414928085100088,0
3.200830517421329,4.104915391248641,-8.88547671634661,7.814659333525285,-0.9570953167887546,6.51588922439354,6.297018109395394,-9.289168323197618,10.708342663391951,7.757015335348179,-10.658694283868924,-0.5590948246392684,-9.463780160586879,8.191736812936432,8.73421958853885,3.9627741892968995,-8.154718128560457,1.4864366155327962,8.66423423895261,7.731589957553504,1.4624435731625876,-6.101604024530768,0
4.459059893700336,4.514704074048305,-6.477986235902324,6.286823081225381,1.1618280825607,4.717845235124017,6.763369757103411,-8.812110446946356,10.945683460949441,6.278350038397739,-9.39352213445732,-0.6889427289264488,-10.121238888741344,7.276673318969415,10.559643899452253,4.256159333874328,-8.618350331764674,1.6469145038451998,9.408037238694124,8.138659749374344,0.8861833737961422,-3.88262296168124,0
5.755477536113997,5.3443885298584375,-6.742919352564678,7.120227661699016,-0.48907372003120675,10.03370503347822,6.015613527367915,-8.002712528608164,9.778972849896098,9.170327608944143,-8.89319657722419,-1.4420288911849473,-9.421267668994641,7.644898765217523,8.945703004316922,2.642127056268129,-10.103978270759821,0.32200310870026816,8.120861183378114,7.293519902317595,1.173205933729291,-7.143718785693197,0
5.478362613542419,5.487427261490178,-5.37210046907909,6.49602587045822,0.9203671437868923,7.610905509841336,5.878704448141029,-7.628658481181503,10.62007003495065,11.06932293208745,-9.422136017082694,-1.5745292502407853,-7.266589025275364,6.619246692651826,9.495484820114426,3.5835287984402693,-10.322713041848546,0.7903062392223985,9.378590736887613,7.157604373236339,-0.8994594637839106,-5.560739444670741,0
5.163878142370616,7.199334608383145,-8.963751370618528,6.02391488648522,2.628003841786109,6.636043644551803,5.19640478969098,-7.475708804572246,10.368438194477212,8.879825798214828,-9.667197303453856,-0.24722925282136854,-10.227653821899388,6.6760991282491995,9.425117498081503,5.011605540831822,-10.077828666735646,1.692760142024734,6.270779799980876,6.770446527308552,0.6253395186173181,-5.16991504102796,0
3.1257185526160454,6.72139335780967,-7.044983120499562,7.211853802744413,1.3601843621424112,7.930484165588607,6.917769445035926,-9.383136079543258,8.154057662651342,7.503597831878862,-11.186991161865322,-2.6366141609062894,-10.201875743343685,5.734358673417528,11.000627622454191,3.8613660980494386,-8.33422392972636,1.569407924581879,11.723006395585845,5.9196202633783885,0.7459071699315921,-6.807123353120622,0
