Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Cluster_Label
-2.9629764111168106,6.103150942600271,0.10512123894648845,-1.105703579682939,-2.231034213369179,4.903344564015571,8.31063011933984,-6.508576253636722,-1.0813644306520094,-3.6345616698160814,-3.610076794035645,-4.747607394641863,-8.180931629736929,-2.3521178831623235,3.7175781543558806,-5.828000703736884,8.640734120434452,-3.0777071620173464,3.9369596046176345,-3.1856597280832144,-1.6645219238819573,-6.550630864171116,-8.135281868478952,0.9914461014220592,-2.6892495109733923,-2.580516257813627,1.009167069609825,-5.2792092510785125,-6.085467475456684,-3.7888169796194258,0.21524515714985637,0.971518181276283,3.804449342407202,0.8677905123546759,2.217586837367878,-9.976140372941916,-10.5244826551533,7.202781982977101,-7.288737493008685,6.802349857790306,7.9205158940770195,-3.6396392117376646,0
-2.9175629031700803,7.444199388819247,-0.27756982405236985,-1.4195472147970567,-0.6302025374566063,5.27462452268692,8.741444348213395,-6.395407017639233,-4.474215416475597,-2.674945186324991,-4.017683371096932,-7.014846415276145,-9.996547882048059,-1.2991858676648815,5.609647840655785,-5.7694777514080675,7.7386977111970925,-0.01707937527775716,5.307379842785336,-5.263382749787002,-0.005864257420333474,-5.26990022283925,-9.121986194256628,0.20498793365917806,-1.5332260880841961,-1.3182958392015494,1.922756769315915,-7.542121526259263,-9.525067157739587,-5.463336468233296,-1.0535421015242543,-2.169028568989586,1.686870664383014,1.5438966662833284,1.4792631846671003,-8.99798640886338,-10.781107365287891,6.877508582286544,-8.84840577557889,9.312868680126005,10.533527974813119,-2.930565407969718,0
-4.908824151780889,8.965932491130436,0.9117856266176436,-1.0503579646204182,-1.158442098484508,4.318608751964649,8.568830703183895,-4.913530419370573,-1.796624057631527,-1.7145356750454397,-2.2955883872084333,-5.885672718984602,-8.396320736745876,-2.6246774303517024,4.448490942681614,-4.943997854395374,7.29862205236095,-1.7048545810054994,6.6192372158937385,-4.463587285458143,-0.06774435651390998,-4.336503160218566,-9.480079297553276,0.9799182420940364,-2.730529345408948,-1.8787543063787895,3.40927743646876,-4.7702708945538435,-10.06273348016951,-6.044299804400811,-2.680551437173536,-0.9310557102244753,2.8942741976306365,0.4841593902499797,0.5277764977683498,-8.4710216846605,-10.89590910192728,8.381322802530388,-10.151318161438198,8.447838935345716,7.74910746329004,-3.29654473765694,0
-3.4510698521186534,7.990962884914917,0.28982310267968214,-0.36381036546693796,-2.791368556895523,2.939285826861035,9.044217264961619,-6.262371632271068,-3.1220040490527308,-2.08036726024807,-3.0137291701454725,-2.694977026089993,-8.457485564264864,-1.659926384555344,4.33483073049295,-4.221446129250159,7.555094695892219,-0.11061261768285213,4.957131408014569,-6.037406888480633,-0.20458062470625366,-5.457602840143398,-8.634388014931282,1.244912068916543,-2.7637595659271486,-1.0349271978731445,2.2330996139515076,-5.26112643311782,-8.929196204224178,-2.92020696789574,-1.091098463014288,-1.888071827922722,2.648320019752788,1.0751411314394619,3.7238262825490507,-11.424291064433616,-7.849618096570273,6.454561155511402,-8.359983154918808,8.96402057074575,7.11416452032525,-2.123705705388901,0
-1.7421321846863125,7.164951905872254,-1.4157118213100435,-0.47130460058064905,-3.4074286027201857,6.004352603624186,8.202652332298737,-5.710672074775974,-3.2874806869135553,-0.6778263805713745,-3.4128509967190523,-6.359627049978868,-9.391017686526128,-1.5550731739588537,4.6981914975210355,-5.30394962611285,8.903931606574366,-2.6199444660687567,5.347424427260409,-5.068360421306414,1.4645614778697276,-6.4324951288928665,-8.83687939130369,-0.3294561070090861,-0.2906489210556247,-0.8037690335798671,1.3080035263140148,-5.480382427712698,-11.006762709156261,-2.9338953405360106,-2.3209965011965994,-1.447825207580902,3.502997271775148,0.5712261283872525,1.6012506147425898,-9.58826523753023,-10.821394578727748,6.017407103648198,-8.143673255138278,7.884159553069535,9.03220968465368,-2.5673193484610572,0
-3.8396361498040754,7.100926125699606,-0.7545637253193402,-0.053259057387636144,-3.170814438152323,5.625734765517604,9.27980106586033,-7.9702349039366,-3.7353802061389523,-1.6826614674977511,-3.117028902120077,-5.578143883637183,-8.805743830743571,-0.8046118947681935,5.030610522249347,-4.754309820713133,8.513133114781471,-4.011157981121368,5.244408969223514,-4.095306366998965,-1.2101133712205019,-3.6880302793550603,-8.270965930209636,-0.05505081821134328,-3.060465831886841,-0.5390245045046196,0.6703786323161274,-7.284777216491143,-6.646679703383205,-5.1800154318828575,-2.3117377912883117,-0.8633927568365285,2.5281828991910147,0.1364502421092919,0.9726777490331622,-9.610714425643419,-9.223024797761894,7.017330016439552,-7.842608314746659,7.9500592001813075,9.119339981772615,-3.039878006616437,0
-3.1146299600286653,7.495199382803156,1.2494843693562645,1.4775546637190824,-2.132218369525039,5.36948948282679,9.789052392854783,-7.0306860058331715,-2.1721891425523765,-1.4711337073522772,-3.3352019973431926,-6.1304665189448535,-9.196818241529902,-3.3416519985452764,5.300199807699388,-7.05351629750716,7.059269483266414,-2.2077140211346022,3.1893126251140593,-5.429880651950911,-0.19951401874239466,-2.1586112255099423,-7.244217454884626,-1.4793789577981018,-2.60167215000461,-0.7664029703824182,1.7957710599402352,-5.615570291173233,-7.646037514239541,-2.673182556392736,-0.1051939088616356,-0.13906938038284633,3.9026074368005297,0.3132287743092711,0.8964844580822673,-9.045995967679588,-9.385790340041883,6.430639925543069,-8.273905029779796,7.963090392177162,7.458657687046983,-0.9463300060474424,0
-3.196939660559821,8.533597893814504,-0.056082624303517986,-1.4896686631176004,-2.6437425783321156,6.166397741786062,8.86411190137561,-6.736041659481745,-1.6293564766694528,-1.70889471542232,-1.864877200786965,-6.570535127109297,-8.248283184766455,-2.792067832089322,5.920111062480554,-3.925495197819199,9.72184470954673,-2.2240429446494963,5.035610236555888,-4.287899930008562,-1.4282090226567674,-4.284981344973796,-8.593362885091615,-2.021607820756844,-2.3073373433577817,-0.7317747058912307,1.796047534544734,-6.134345517263237,-9.590345945011082,-4.305489987401583,-2.6075064307884874,-0.21403457478687082,3.6284326331403207,0.26704799731317286,2.1410047275945145,-9.03489262820272,-8.972424427986775,6.306716625272449,-9.336176887944333,9.418554476587671,8.901973307438148,-2.9429774256086167,0
-4.30055446901787,9.67881762763241,1.2998481458129034,0.2529035681650268,-1.963954619637276,5.983559539169445,8.01175220930089,-6.1109029609752685,-4.633427457262892,-1.8487648464476847,-4.5630690796966435,-6.224672116353774,-8.957737579492179,-3.7413522324472264,5.825989762612066,-5.135131715648686,7.90860879519962,-3.143726649680914,3.679810890548663,-3.6981639613321073,-2.4822502207142048,-4.150688701713348,-9.412310500237776,2.3106074933020024,-0.628078834863457,-1.5526190400747,-0.14605147947294217,-4.5410789967794045,-9.384988057630014,-3.4487625213932964,-2.0786998474562175,-0.10340060553122599,3.5858804511446136,1.7436835231901633,0.6226213134948375,-9.691894705112084,-9.432786604672941,8.940119149822202,-8.924258051737997,9.225149316472477,7.143364789601818,-4.613172112830508,0
-3.9935637066847356,6.978207491896904,0.5214519775334704,1.5710283914218754,-2.575879211663474,5.879749066789803,8.902289578208412,-7.183606833008917,-4.205112314693546,-1.041430053148968,-5.357667050039729,-4.420311688857802,-8.663100622658314,-1.43470134444018,5.282779562464554,-5.527405609992815,8.885638892382774,-2.4816233094939304,6.0331266443818405,-7.082045450064067,-0.3303639621732194,-5.056121657493892,-8.888363409155131,0.6174821593078892,-1.3053092403076663,-1.1184245503335286,2.231792449484686,-4.0259391646895475,-6.749636316361396,-5.0997020039448895,-0.6152138890472734,-1.1989646802307181,3.3794194447804027,-0.030307920698071866,1.6766095982319156,-9.686370178478972,-9.997736294704538,7.077690108199114,-8.759088006061075,10.073538259995063,10.028422718872406,-2.3912830557118285,0
-4.179763810568,6.4095747839581465,0.02042026228892191,-0.08904660684207988,-1.7987361663219636,5.283109391885117,9.042576323143056,-6.355481654659395,-3.112990738485413,-2.7651313665127573,-4.02482132604119,-5.315336322588802,-9.588075628610277,-1.7754798206925573,5.21933812570054,-4.154940075930641,8.202287416732007,-3.0853427866133156,3.621611770584957,-4.605203348157384,-0.0713550441955263,-5.242959098193555,-9.00886976522174,0.630731427626105,-2.061691526811271,-2.8409265000583335,1.996196852194454,-5.62998918871217,-8.775987578305575,-4.517081712895492,-0.5295022765743108,-0.5519085397830749,2.041979064834692,0.15926201629500514,1.8406335678567254,-9.552102843903729,-8.924698029845054,6.470177085572741,-7.732657915122456,8.88379687761421,8.141262284603,-1.5557465865889717,0
-3.0854946885537613,6.818975317118439,1.284810344910384,-0.19509029530336847,-1.44723486152311,5.2684842868212645,8.42437203240428,-6.272308164668472,-2.8683166490612577,-2.486821621827596,-4.757323103527798,-3.903914663070874,-9.088162759249293,-2.4204851025630205,6.226621285620727,-4.658014526627349,9.819532248439495,-3.601917056859665,5.357948930257128,-4.699734976256979,-0.409750421178333,-5.801628583663585,-8.165572532441097,-0.11432507523122915,-2.372663866068209,-2.4794223089535112,2.270396952824695,-5.078273622634619,-6.162232721726012,-4.498701136770735,-1.4454014072342682,-0.2740789175814976,0.2886609204252313,0.4818577544648081,1.580827763953614,-11.780189225650789,-8.986874884070774,6.2750958796287115,-10.194403534434507,7.834366267479163,10.031850560409797,-1.6708136774187976,0
-2.232506878454263,6.971826238064613,-1.4712080323321501,-1.7447021527544304,-2.2268711428747565,7.03601869985257,7.6556205141129805,-7.509944062669457,-2.3026165746468052,-1.0956093935827205,-2.2246748933505978,-6.460682274644258,-8.635398844779711,-1.6285373783574506,5.790925146208814,-4.507351835308561,8.154355159643572,-2.842102234269166,6.717493128835974,-3.5050084945411704,-1.0388969338484164,-5.430566949482593,-9.195956317625395,3.8574811407156124,-2.0753394268980947,-2.5986586287998117,0.4940298235827141,-3.2889612518838542,-8.16625261651498,-5.555709665241852,-0.44044805700950296,-2.0423898527555884,3.1143422221574792,-0.16353573219569695,3.7025668986155136,-10.965705282423079,-9.210075105476069,7.167486426247093,-11.614424002953566,7.629158634271213,7.413516594106674,-3.5127470951588933,0
-5.064502214005883,7.053290424141147,-2.5442745863778993,-0.1913654939483564,-0.7258876157834282,5.4416563926495485,8.32026965174287,-5.558494567375334,-2.2743631255737276,-2.1903043818895327,-1.5801871755475325,-5.435689590967954,-9.509951652742783,-1.6408952238950487,5.550782270436747,-5.160345900064414,9.180569003897453,-4.161759484634886,4.699227789728237,-2.7524012384069385,-0.18034307031984093,-4.070610320427287,-8.296085153389225,0.16499692239042163,-1.7752174433452128,-0.9179146455400338,3.1994006191740936,-4.686688409934661,-8.288120196191377,-3.456833265966277,-0.4572173121113784,0.65085494725026,2.811720316812137,0.5627566143026277,0.7209522355895611,-8.69321328783899,-10.358907165161016,8.212582089901389,-9.266091814504131,10.43449019359887,7.59857442584908,-2.448667517961561,0
