Cluster,Features,K_Neighbors,Trustworthiness_P5,Continuity_P5,Trustworthiness_P15,Continuity_P15,Trustworthiness_P20,Continuity_P20,Trustworthiness_P50,Continuity_P50,Trustworthiness_P90,Continuity_P90
2,2,20,0.9906391568568266,0.970718253345407,0.9993276687795553,0.9942062159170942,0.999365221853305,0.9957338243284034,0.9996539450648959,0.9965802414729851,0.9996946533856524,0.9982477190864273
2,7,20,0.95042873528524,0.8882281497132509,0.9647328302646141,0.9005643002314117,0.9684491659120634,0.9075695965388874,0.9707189858134622,0.920139573397726,0.9720441231512225,0.9244050045276184
2,12,20,0.8990653466143477,0.8193232297011771,0.9268984706710937,0.8646061696347721,0.9314315142368447,0.8726420706308481,0.9391508179897373,0.8892517154643325,0.934079329912466,0.8966307193882683
2,17,20,0.8747133796156555,0.7989660328000806,0.9003642298017909,0.8483425213804207,0.9037342831270752,0.8566100211288862,0.9161172129992956,0.8743936673709628,0.896111232518362,0.8866845054834491
2,22,20,0.8585294114095985,0.7905318321762753,0.8808922628030988,0.8381247389073347,0.8866531482040447,0.8472087574202637,0.8971114216722004,0.8697740939732368,0.8581702243686488,0.8839044632256766
2,27,20,0.8459819659925546,0.7855185048797666,0.8640250427608411,0.83275003923936,0.8725023060670086,0.8421815917094274,0.8803400080490995,0.8658784787201932,0.8396047570178087,0.8813928262400644
2,32,20,0.8400213482241675,0.7833667733172351,0.8598047449441594,0.8282492625012577,0.8615894798269444,0.8383804125163496,0.8627734983398732,0.862844684575913,0.8243104557802595,0.8792143716671696
2,37,20,0.835058824831472,0.779316719991951,0.8472288922426804,0.8226700412516349,0.8552034993460107,0.835739985914076,0.8411635033705602,0.8651808230204245,0.8149192071636986,0.8793494758023946
2,42,20,0.827465127276386,0.7717616842740719,0.8444942247711038,0.8206376335647451,0.8468628795653487,0.8288386517758325,0.8351524700674112,0.8622354985411006,0.8086317858939532,0.8765180802897675
2,47,20,0.8262792594828454,0.7755649542207466,0.8390715725928163,0.8197154603078779,0.8440137740215314,0.8301431894556796,0.8224624268035016,0.8633748103430929,0.8048530194184527,0.8755185189656906
2,50,20,0.8235920555387866,0.7729577583257873,0.8371689465741019,0.8153382694436061,0.8425932367441393,0.8287853848475701,0.8204297977663749,0.8636002112888622,0.8028418311701379,0.8751777361907636
2,60,20,0.8179219478820807,0.767965584062783,0.831282110876346,0.8141755850689205,0.8333720595633364,0.8268109789717275,0.8108702082704498,0.8626779253446022,0.7967898802696448,0.8735756373880673
2,70,20,0.8128397102324177,0.7675161505181608,0.8251397726129389,0.8165285642418755,0.8297353254854614,0.8251162430828052,0.8049805916088139,0.8626628513935004,0.7920045115202736,0.8725033403762954
2,80,20,0.8112252439883288,0.7681854371667171,0.8210311580641916,0.8138713935003521,0.8221285421068518,0.8240417406177685,0.7951794506489587,0.8636918462621994,0.7892788127578227,0.8724645819498944
2,90,20,0.8083394687594325,0.7683430083509407,0.8177511037327698,0.8135588771506188,0.8202230003018413,0.8234067853908844,0.793599315826542,0.8624071093671395,0.7873077995774224,0.8712977764362612
2,100,20,0.8071411671194286,0.7636074071838213,0.8153609155850688,0.8120138826843747,0.817014939128685,0.8218934963275984,0.7903251956937318,0.8617741322064594,0.7854018311701378,0.8700902927859945
