Cluster,Features,K_Neighbors,Trustworthiness_P5,Continuity_P5,Trustworthiness_P15,Continuity_P15,Trustworthiness_P20,Continuity_P20,Trustworthiness_P50,Continuity_P50,Trustworthiness_P90,Continuity_P90
1,2,20,0.9926900311902606,0.9799191286849784,0.9993663970218332,0.9935828976758224,0.9994229379213201,0.9958369916490593,0.9996729107556094,0.9975628010866283,0.9997666062984203,0.9978075480430627
1,7,20,0.9144445879867191,0.8473457530938725,0.9378064473287051,0.850968049099507,0.9384430526209879,0.8550087896166617,0.9511234953214609,0.8570203400744542,0.9521732629037127,0.8617120213301136
1,12,20,0.830242400643928,0.7636919710232418,0.859534629238354,0.7824615031693329,0.8669517577221048,0.7884947660730457,0.8872273488278499,0.7906702726632457,0.8927772109870208,0.792663575812456
1,17,20,0.7656202575711842,0.713525600160982,0.7992499647851897,0.7344236824630245,0.816427230103632,0.7403149210182112,0.8413245115202737,0.7553520253546635,0.808289944662441,0.7700406962471072
1,22,20,0.7294361786900092,0.6891524278096388,0.7584386195794346,0.7130181688298621,0.7716080692222558,0.7205515242982192,0.8011590139853104,0.7372399818895261,0.7092154361605795,0.76677003923936
1,27,20,0.7117750920615755,0.6673522185330516,0.7337790743535566,0.7044425938223161,0.7440061515242982,0.7044338967702988,0.7782412757822718,0.7289026058959654,0.6621141221450851,0.763151789918503
1,32,20,0.6783674836502667,0.6384204648354965,0.7154432035416038,0.6862443424891841,0.7212263889727337,0.6955111842237649,0.7405372190361204,0.7224589757520878,0.6260284797263306,0.7586135124257974
1,37,20,0.6718440949793743,0.6373088942549553,0.6991017848878157,0.6755286910151926,0.7011887654693632,0.6853508018915384,0.6858627648656807,0.718710087533957,0.6112749351041352,0.7534140537277392
1,42,20,0.6629108662843344,0.6290314095985512,0.6866521863366536,0.6722041754703694,0.693643803199517,0.6786539249421472,0.645944652379515,0.7228272965087031,0.6021582332226583,0.7546122527417246
1,47,20,0.6540079082402657,0.6198706871918704,0.6706171264714761,0.6689169292685381,0.6799191789918504,0.6764727618472683,0.6270413763960158,0.7251769433544623,0.595786415132307,0.750634383740819
1,50,20,0.6502861474997484,0.6190595915082001,0.6697448576315524,0.66045518462622,0.673973289063286,0.6728834872723614,0.6156547117416239,0.725894546735084,0.5880762853405775,0.7480920897474597
1,60,20,0.6348209175973437,0.6061262984203643,0.656504783177382,0.6566420464835497,0.6664290230405473,0.6655367360901498,0.5945695200724419,0.7224229620686187,0.5768148727236141,0.7437180943756917
1,70,20,0.6300772773920917,0.6079098440486971,0.6445069805815475,0.651543591910655,0.6533314921018211,0.6593162511319046,0.5808590461817085,0.7194394828453567,0.567205076969514,0.7433491256665661
1,80,20,0.6265145386859845,0.6066388409296711,0.6415114860649965,0.6521582432840327,0.6439271938826844,0.6601555750075461,0.5734893872623,0.7226207324680551,0.5625644773116008,0.7414739812858437
1,90,20,0.6169038072240668,0.6011457208974746,0.6308384284133213,0.6477472683368548,0.6328163557701982,0.6557520132810142,0.5668654432035417,0.7205747057047993,0.5570276043867592,0.7390556856826642
1,100,20,0.6125938263406782,0.6026769433544623,0.6266577844853608,0.6449065097092264,0.6292402736693834,0.6550268980782774,0.5617010765670591,0.723629059261495,0.5530095864775129,0.740959297716068
