TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-24.53661,-6.07187,4
13.537446,20.41709,2
14.312596,18.04569,2
-23.911879,-3.2225924,4
-7.3668547,10.529141,0
-6.3409133,11.810356,0
21.190271,-4.491166,3
-0.23027812,-20.107254,1
20.814383,-6.0683136,3
12.63778,21.65099,2
-8.847029,13.138598,0
-8.808189,13.14006,0
-9.224687,10.297486,0
1.5646335,-18.231459,1
1.4143279,-19.787487,1
-0.2315902,-19.02921,1
-8.584133,11.158539,0
-7.6746707,12.1924305,0
13.625216,19.941092,2
-26.621601,-5.972673,4
-7.9359436,13.366696,0
-6.262251,13.767041,0
14.394689,20.02838,2
-9.186385,11.655664,0
14.325613,21.187923,2
-24.089764,-5.431365,4
-24.995115,-3.7091942,4
23.104397,-5.5003743,3
-25.651445,-5.416759,4
-0.7611322,-21.184643,1
-23.12252,-4.590107,4
-6.120853,11.760918,0
-1.142579,-19.658041,1
-8.798261,13.427857,0
22.744022,-2.3799877,3
-9.097737,10.995027,0
12.23439,20.05379,2
-8.446599,11.377347,0
-8.77419,12.177218,0
-0.8879613,-17.698788,1
14.669949,20.549536,2
-27.062698,-3.8304977,4
12.0264845,18.39332,2
-25.860054,-5.1147633,4
-26.610956,-3.8108096,4
15.67974,21.089394,2
-8.403615,12.911374,0
-9.742391,13.727165,0
21.211622,-4.720186,3
-7.205432,13.442462,0
-2.7969031,-18.817488,1
-24.293736,-2.8053963,4
13.408942,20.852356,2
-8.773888,10.895418,0
13.245243,19.757298,2
-1.5143212,-20.982828,1
14.043015,21.213772,2
-25.165203,-2.7877913,4
-5.309955,11.2968235,0
-7.158935,10.612291,0
20.403849,-4.8659353,3
-0.16369626,-20.044355,1
19.865356,-3.9724061,3
13.234351,18.14214,2
-25.491962,-3.1426249,4
0.8646425,-19.663557,1
22.583534,-1.4783434,3
1.3359555,-19.012987,1
20.532436,-3.614074,3
15.045919,19.351082,2
0.7698692,-19.517889,1
20.475893,-5.3454704,3
20.10077,-2.6202781,3
-0.2551711,-20.081596,1
-25.522112,-3.225255,4
-25.742113,-5.1997356,4
11.6789665,21.591461,2
20.541128,-4.651578,3
-23.072033,-2.8194122,4
15.115432,21.480547,2
-7.904266,11.65775,0
-7.649338,13.551157,0
-0.5465442,-19.087673,1
-0.8376214,-17.852097,1
14.698934,22.767063,2
-7.50661,12.375673,0
21.968851,-4.452513,3
13.1072235,20.31182,2
12.405743,21.45031,2
0.46251154,-18.373983,1
11.831042,19.44039,2
1.5883371,-19.68503,1
-2.5005708,-17.768177,1
0.3035278,-19.08884,1
-2.0235796,-16.884722,1
-0.43911636,-18.67098,1
-7.6846986,12.3937025,0
11.660169,19.945162,2
14.480086,22.121922,2
14.049466,18.270172,2
21.330006,-2.999702,3
15.169548,19.428562,2
-25.516148,-4.3401785,4
19.868002,-3.4590223,3
-10.167366,13.499882,0
13.654778,20.21407,2
-6.404926,12.286352,0
-24.033012,-2.4185476,4
-1.0216517,-19.23957,1
-8.59469,12.626626,0
-0.4902935,-21.047066,1
13.856216,18.117258,2
14.547822,21.07892,2
20.264439,-5.6014795,3
-1.7041847,-17.764214,1
12.475036,20.477503,2
-6.06256,11.209004,0
21.055561,-5.12921,3
11.489326,20.595078,2
-1.9113203,-20.848745,1
-24.627151,-6.698328,4
-24.968493,-3.4792562,4
-0.27259707,-17.855352,1
20.541544,-4.139812,3
-25.892372,-4.020548,4
-1.5122399,-17.019165,1
13.514644,22.314411,2
12.412591,20.793295,2
-6.6182957,9.549959,0
14.7233715,21.78369,2
-7.826462,10.906169,0
-6.9688015,13.945107,0
22.551409,-4.733691,3
-23.722965,-3.1163452,4
-7.8233056,12.373747,0
-0.49520096,-19.587217,1
22.435942,-5.447075,3
-26.251091,-3.9247558,4
-24.433084,-3.9316106,4
13.801288,21.01402,2
-7.5641594,11.61933,0
13.228483,20.72891,2
0.93534285,-19.229256,1
-24.080343,-3.8766904,4
13.800548,20.82861,2
-0.6429957,-16.793232,1
-24.145405,-4.3763285,4
19.930872,-5.560169,3
0.46368203,-17.406195,1
13.176955,18.832191,2
13.899988,19.269146,2
22.569601,-5.243124,3
-6.933999,12.534118,0
-25.369448,-1.7424378,4
-7.9793086,12.395127,0
16.219103,20.695568,2
11.854132,21.83808,2
14.666472,20.291689,2
23.08878,-2.4782505,3
0.35466054,-18.742712,1
-7.4631324,10.248795,0
19.351103,-4.9106226,3
-8.28863,13.634581,0
21.368782,-4.4171686,3
-6.0275383,10.693295,0
-22.870064,-5.0741143,4
-0.37586108,-18.829735,1
-22.808077,-3.1153576,4
-1.2119132,-20.514305,1
12.347901,19.09741,2
-6.9317713,12.124738,0
-25.3898,-5.980387,4
22.801928,-5.772253,3
-8.362132,11.165199,0
-7.457264,10.889572,0
23.57131,-3.860646,3
-9.050316,12.138988,0
22.015482,-4.272956,3
-7.1048665,11.5120945,0
11.649575,19.200228,2
1.1522831,-20.555994,1
-23.749441,-3.9698136,4
23.170057,-2.390995,3
-6.181242,13.215374,0
0.9372699,-19.53224,1
-9.463762,11.885097,0
-1.4536495,-18.52273,1
-7.1960573,12.137821,0
13.17744,19.832603,2
-23.028503,-3.3622937,4
12.703389,20.936905,2
-24.906807,-3.1025174,4
12.082689,19.869709,2
-25.082697,-4.2306046,4
-6.634784,13.35467,0
0.16808213,-18.929537,1
0.6017158,-17.620583,1
-7.994093,10.2149315,0
-8.634787,12.860147,0
0.648446,-17.533909,1
14.103795,19.078844,2
20.80004,-3.9922042,3
-25.586372,-3.9020414,4
-26.945292,-5.950623,4
-6.8497505,12.030024,0
-8.583124,10.737998,0
-24.584364,-4.764008,4
-8.266336,11.404182,0
20.446903,-4.7657046,3
-7.2498693,11.106164,0
-26.387033,-5.232619,4
19.411013,-4.465109,3
0.3652534,-18.101286,1
-25.084604,-4.9845486,4
0.6781797,-19.1089,1
1.1191143,-20.67339,1
-24.0165,-4.1651797,4
22.124247,-2.995119,3
-1.8670114,-18.390253,1
13.094707,21.143478,2
20.988598,-3.811637,3
13.133874,20.613348,2
-6.468441,12.492461,0
-6.4356394,11.91542,0
11.735768,20.028427,2
-6.9370565,12.4879675,0
-25.04096,-3.6136253,4
11.565606,19.790804,2
12.546532,20.929562,2
15.536718,18.972986,2
-23.77366,-2.7524562,4
13.841474,19.433271,2
-25.295713,-3.9452374,4
20.059517,-6.1253157,3
-26.403929,-2.5891082,4
1.3212931,-18.67099,1
-27.150585,-4.0663033,4
-26.012285,-5.227021,4
13.43319,21.464214,2
-7.392267,12.109999,0
-8.33515,10.424212,0
-22.26332,-5.1111093,4
-0.6946564,-19.756931,1
-26.999887,-2.8311381,4
-7.422469,13.507788,0
13.508498,21.504913,2
-0.93162996,-16.850332,1
-24.897005,-4.6170697,4
-23.725634,-3.7623978,4
13.128882,21.85095,2
-2.1174285,-19.3785,1
0.6668678,-18.794912,1
-0.17961428,-17.961649,1
-6.79922,11.906973,0
-2.696299,-19.310442,1
-2.913597,-20.017653,1
14.064106,19.646458,2
-2.0440488,-17.841635,1
-0.7117048,-17.481136,1
15.200763,22.046133,2
11.797096,19.40663,2
-1.9569514,-18.087547,1
1.342821,-17.39632,1
-22.978521,-3.3227384,4
11.852034,20.537792,2
13.501944,21.249548,2
22.142826,-4.7851458,3
-7.059892,13.855948,0
20.445536,-5.2078614,3
20.128506,-4.3928223,3
-23.304022,-3.7052655,4
20.57499,-2.2916765,3
20.14088,-4.7988067,3
-27.383987,-3.8769004,4
-8.085226,11.660592,0
0.8324645,-18.905872,1
-1.7893394,-20.438606,1
22.486303,-5.6854267,3
-26.48041,-6.184535,4
-7.571804,10.618745,0
11.881406,21.872892,2
12.867106,20.370655,2
15.207243,18.98187,2
-22.615776,-5.724785,4
12.524163,22.339605,2
21.534101,-2.558719,3
22.978123,-4.2667713,3
12.618452,18.775032,2
-25.22403,-4.6528597,4
-24.220518,-6.9959097,4
13.849668,20.108541,2
-25.116396,-5.9409847,4
14.234348,19.330418,2
11.98827,20.349464,2
23.74516,-2.5204124,3
-0.26714367,-19.548187,1
-0.57008296,-20.1423,1
-9.651322,13.158791,0
23.451176,-5.0433245,3
-2.0176325,-18.061466,1
-5.55858,13.273338,0
22.159674,-3.4309762,3
-24.487003,-3.8548875,4
-6.7134786,10.559987,0
-7.923658,13.3139715,0
-6.5500536,11.460679,0
-4.977423,11.934002,0
-8.43304,9.73397,0
-1.965896,-19.321587,1
14.068411,22.4265,2
14.539885,19.419449,2
-25.676136,-4.1981087,4
19.86473,-2.8568428,3
11.091856,20.602795,2
12.79902,20.520868,2
21.256649,-2.6050973,3
13.599322,19.782135,2
22.049068,-3.4439704,3
21.735798,-6.5961423,3
0.87877434,-18.782867,1
-2.583509,-20.318312,1
-25.087553,-6.7945385,4
22.941036,-3.0502856,3
-23.373003,-4.545164,4
19.339182,-4.6309366,3
20.21177,-2.950976,3
-6.732525,11.361873,0
-0.024226028,-20.846334,1
-7.362709,11.505461,0
-24.758848,-5.7596526,4
21.05852,-4.386274,3
-0.5108491,-20.590282,1
21.366371,-6.251881,3
20.226007,-4.430467,3
13.282599,20.381453,2
13.826456,23.172361,2
21.4571,-2.9019904,3
-22.609318,-5.106678,4
19.980055,-2.1044033,3
21.974987,-2.4686675,3
22.089394,-6.066147,3
20.13303,-2.1256785,3
-1.1041136,-18.671177,1
-7.7944713,13.156834,0
1.3104354,-17.602016,1
0.3948202,-16.450562,1
-23.662909,-5.161596,4
-7.8244753,13.098121,0
0.4987219,-19.052383,1
-2.1158593,-18.135077,1
13.157476,21.529547,2
14.267054,22.502115,2
15.114013,20.739216,2
14.582405,21.68047,2
20.479849,-5.331514,3
-7.9328084,9.658137,0
-0.6273418,-21.171824,1
-0.031313967,-19.133144,1
-1.1310263,-20.946476,1
11.628385,19.284046,2
-8.782879,9.968982,0
20.502424,-4.092587,3
14.946596,18.387943,2
21.096626,-2.9121845,3
-7.7195086,13.49476,0
22.165558,-4.8828993,3
0.7532486,-20.515244,1
12.92129,18.8341,2
-6.728225,10.03061,0
-2.5569735,-19.026503,1
22.271824,-3.880309,3
20.85963,-3.3097944,3
-25.718473,-4.0156813,4
21.112347,-6.0139527,3
-24.417387,-3.0214322,4
-27.420132,-5.1943336,4
-23.815817,-4.8729033,4
-7.585536,11.681117,0
-24.89709,-3.5445623,4
13.785997,21.798605,2
-7.296415,13.797066,0
-7.929643,12.069626,0
14.249897,22.466076,2
-25.478384,-3.234517,4
0.56799215,-19.004364,1
21.844458,-3.5066795,3
-0.6576457,-18.828678,1
-1.0512711,-18.105408,1
-7.4129815,11.083375,0
-0.97845757,-18.69693,1
-23.006786,-4.976466,4
-9.118473,13.12622,0
2.0381896,-19.88358,1
14.070935,19.649874,2
-25.751122,-5.9131384,4
-25.0155,-5.307364,4
-10.032395,10.443973,0
-24.069016,-6.6469994,4
-1.188361,-16.7605,1
-23.315624,-2.386839,4
-24.004408,-4.5371265,4
21.341017,-4.3745,3
-7.0321856,11.022918,0
-1.6273601,-19.01066,1
-22.579977,-4.6596236,4
20.23191,-3.3044913,3
-0.42313802,-16.218283,1
22.5294,-6.564076,3
13.442898,19.745106,2
-10.338754,12.597511,0
21.492048,-5.477689,3
-7.3695674,13.09643,0
-8.980186,11.756618,0
23.495363,-3.2047985,3
13.243689,20.345205,2
-8.281849,11.369363,0
22.311754,-3.848791,3
-26.639206,-4.0304284,4
-8.513214,9.662672,0
15.556566,20.36161,2
20.559225,-5.9629097,3
-8.890377,11.84621,0
22.046919,-2.2943282,3
0.6790565,-17.066402,1
-0.19574851,-17.484825,1
22.886446,-2.0973241,3
-0.45837504,-19.048386,1
-1.0937779,-20.152107,1
-8.118795,13.926795,0
-1.5542862,-21.324694,1
-1.1094325,-19.361742,1
20.27419,-4.071965,3
14.188216,21.298292,2
-0.30650944,-19.50461,1
-9.143641,11.997422,0
13.457597,21.239994,2
-24.564331,-4.6616077,4
-23.970078,-3.988839,4
-1.5279796,-20.436808,1
12.408827,20.078487,2
-7.767981,10.681446,0
-8.972733,11.579364,0
0.88739735,-18.206148,1
-25.792149,-4.397663,4
0.7761557,-17.399876,1
-8.241925,12.161313,0
-1.3000925,-17.579767,1
21.90611,-4.784448,3
13.491612,20.847916,2
-7.4188447,11.593957,0
12.654462,20.626694,2
-8.347174,11.2687435,0
-26.364101,-2.3963375,4
-9.312024,14.131223,0
-24.488375,-7.006213,4
-8.706361,13.554369,0
-7.8220425,12.281635,0
20.354197,-4.4982343,3
22.475662,-4.5932407,3
-25.145075,-5.1209245,4
1.8608267,-17.506186,1
-8.359852,11.9773245,0
-8.586685,12.957656,0
0.16481395,-17.332235,1
11.409832,20.434244,2
20.189518,-4.6061406,3
21.111181,-4.151976,3
-6.5624185,11.223046,0
0.8227236,-17.62476,1
-1.3874992,-20.70572,1
13.264191,19.66024,2
-2.457418,-20.059553,1
-6.6927986,11.781147,0
-26.263037,-4.3006077,4
12.218301,18.555288,2
-26.122818,-4.012092,4
-0.71344286,-18.094826,1
0.52009,-17.014505,1
21.997604,-4.0288844,3
12.555071,20.65938,2
15.266127,21.937672,2
22.721825,-5.147813,3
0.3454045,-21.45038,1
22.106535,-4.4902987,3
-8.717724,14.427567,0
11.3639555,20.54135,2
12.408949,20.015453,2
11.693129,21.356703,2
-26.207571,-5.254507,4
19.040682,-3.919966,3
-26.40148,-5.3333564,4
13.137987,20.127455,2
13.275205,23.01098,2
20.836176,-3.8575923,3
20.49744,-4.944959,3
13.300507,21.83106,2
20.105999,-3.9997137,3
23.174503,-2.6215892,3
15.539595,19.267708,2
11.570869,20.200476,2
21.047668,-5.7684484,3
21.04332,-2.6657946,3
18.988176,-4.6715674,3
-7.917854,12.210807,0
-7.6716285,11.183964,0
1.2097441,-21.067404,1
-7.5541897,14.767463,0
-24.004072,-3.7898786,4
14.164197,21.459017,2
23.066034,-5.1061225,3
-8.913607,12.822073,0
23.65648,-3.5724063,3
-27.007036,-4.1636477,4
-8.609255,10.258476,0
-6.6796474,13.123713,0
-7.5160995,9.651323,0
23.13049,-2.8468714,3
-26.059397,-2.809013,4
22.452822,-2.5612698,3
20.191326,-4.330552,3
-7.0868707,13.110902,0
-7.21899,11.890566,0
21.07799,-4.3472495,3
-1.7252464,-17.66795,1
-8.986755,10.880823,0
23.173761,-5.832089,3
-7.56227,12.646754,0
-5.8318014,13.091675,0
-24.360638,-5.4385977,4
14.381461,19.796368,2
20.985983,-5.039924,3
