Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Cluster_Label
6.421470376498222,0.27022659927992554,2.717726249682637,-0.41300550718405626,10.502438293491991,-2.1069315546857643,-4.168058512556342,3.5155347189843513,-8.708469061114355,-3.026725271596608,7.403774663291514,-5.143124250914345,4.120279773650359,4.878260843199552,-5.149036549228151,7.064659263154019,9.573606320576067,-3.5902939445433013,8.730724523156802,-5.143637741311101,-6.661765000296919,-0.6052105453355041,3.905775535365506,-10.1944415349482,-1.3882434576325906,-2.371703127616644,-8.69226489403675,2
6.0111961420269235,-6.91483211061569,5.607218260457134,8.364545229645783,5.490494353613417,-5.076992890568758,3.2046806693240244,7.782586401569495,-2.6406145179720113,-1.5094355781473592,-2.815747384597274,2.736834042766981,3.2746259206836776,-2.284117726642292,4.706386011523897,7.467955580878596,-1.390745517806885,-5.711027049768377,-7.118614582625317,-8.955865977177629,-6.211109692801592,0.5382942566536455,-8.721095020979286,-6.748753280455313,2.7460855912949085,-8.442951592046313,-1.8124074625981512,0
3.574863492105391,-6.534414354138418,-7.7057603511514134,-1.5116237729045787,3.5685293745240103,-6.454959927824882,-7.823667640684376,3.0352442428464266,-7.447909613712341,-9.2505236805509,9.656963815514853,-5.551659214818306,1.9372448319852873,5.3260982963852195,-9.924869911361878,-9.127743558319033,-1.0484273948620997,-5.368576827873708,4.108367355697232,4.135137483210893,5.334236073790412,-8.855376797102515,-3.360619910709782,2.823485499484077,-4.080263251699832,-12.97531705999193,-3.274600501103916,4
5.299681545160723,-6.633596354235788,2.3132503604663253,8.01770905045307,6.53795855887134,-2.8378005002176625,3.093786562523264,7.427253518571252,-2.382293976869608,-1.0953718800734833,-3.0721152846454807,2.4636779840471803,1.292696417401076,-3.596006006442176,3.5672445164510496,6.43933640502148,-2.625771970829868,-4.814519966180243,-6.497550201798063,-9.351485164935944,-6.814681450538036,-0.09440413257018643,-7.298665809063711,-9.873532547335484,3.450130674727275,-7.754448662129214,-1.314526800279412,0
0.2205654530694342,-9.556698731447705,-2.4213063470319662,-8.387805628808042,5.436537217670651,8.80785053133667,9.489451744926074,8.821091792016997,3.998676618960282,-6.173536763547561,-4.509183557710221,-4.52273092166714,0.040422728646432926,-8.462238980590469,6.007084915476798,2.672240058792154,6.709192965033653,4.646421516456233,10.064051960001551,-8.109226956947156,-2.608955424805137,-4.2601495932665365,2.2268214656005894,-8.390191021048723,-0.27685748934693377,-5.099921757696786,-0.07003562286713683,1
9.253018814039699,-7.793283745442929,5.845681745026555,8.449792947221153,5.843891333455737,-4.632474085981051,5.146187446224388,8.21607171222422,-4.1834310847155916,-0.4974846076987972,-3.8909030225475023,2.809494736435117,2.6356191565906104,-1.70166914090251,3.7566140959183234,7.263641089061988,-1.9934748047793767,-4.24071485910778,-7.587029259831444,-9.686515071831591,-8.422247913030017,0.29814099809687866,-8.14844082710664,-7.326297939842089,2.878723041066677,-8.893116226971143,-2.164383563931258,0
11.123864885360227,8.045363466356077,6.800329382376563,-6.647702743792074,-10.167274336780736,-4.408184288338737,1.3810497393437995,-1.1923206408124578,-0.19484935484907562,1.3776799102021948,2.4373549295412147,-6.637909113464596,-0.1056855615914436,0.19572701683357163,-2.738481831285466,0.42812564312942963,-1.4925367360805508,1.0762629238152464,-2.6475769802458444,10.533280011143011,-6.262786923261141,-11.143653092865902,-0.9086224118288916,-6.780464268074092,5.050664181833348,6.910409012558542,-8.703114873131309,3
1.9853756453489717,-6.854354305749125,-7.6019470301584295,-1.5444534770709883,4.394086309243121,-6.65438932384461,-8.64508919724748,3.304883948311202,-8.94279333543558,-8.338921000105067,9.675484925033127,-3.8859853460603144,-0.4471101727010578,5.957681274002042,-6.920232705161994,-6.68155324390044,-1.6822131794234783,-1.9982496529674103,4.489745455755701,4.2761211837133555,4.252883352411244,-8.511373662264893,-4.701703081390224,3.7302824937883896,-2.744858055434786,-10.17779777463088,-0.8742031712919799,4
9.303321681458554,7.220349649383265,5.1203729641711755,-6.195306427428048,-9.165287855768119,-2.248231906277891,-0.3778620969628381,-1.2256540309258197,-1.8344272110088777,2.0036600093857544,0.6564960591942249,-7.029510235988864,1.5979730505039276,3.6517087242209714,-1.9092138999848602,-1.4914030145736605,-1.7853598866467895,1.6582970568149729,-4.787441430160813,8.625975714651446,-7.139544364276503,-10.343879411542408,-2.328700753947418,-8.130827838290365,4.9749268128025514,8.275836653864285,-7.515841076298689,3
2.6362527023370688,-4.72117591747611,-8.461747377086688,-2.1283228011565787,4.613377883067232,-6.325785027127319,-7.0131555334319815,2.4942057979258836,-8.208904274188185,-7.429713912597005,10.5409308322876,-5.129918978281352,0.9508024683342361,4.284150909164051,-9.626958635680905,-7.886919912258974,-0.2898648966701042,-6.255456749960375,5.858475877258315,3.0672032840527326,4.688390182358729,-8.265248126219657,-4.426854470541945,2.3646036552558165,-1.979054372081423,-12.153937154430135,-3.3737691322367254,4
