Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Cluster_Label
-0.6967542075970294,8.557866712425012,10.271229930651526,11.719542299223312,3.2580053790437224,-2.2079462989585603,-9.351639770841965,-4.1637439055632655,-1.7678072026992286,9.695229741745065,-7.404658241170631,3.8430059730599897,3.138798767476386,-9.1863816069859,5.064513387618504,-6.849603136516492,-6.007792102661438,1.0923191562208272,5.41131755389815,6.821441070834318,-8.157036106495468,4.157390634617904,-10.170064515298026,-5.678830962345863,9.058551109641298,-5.7749905096867815,1.4287509699862286,1.2031668088078935,6.223963939904511,-6.5158568855494545,1.3293351265620805,-2.7571516195251364,2
-8.303967466021362,5.993634138585059,-5.5769995055789074,5.272491501849292,0.5799023903073064,0.27169259442952365,-2.528766465239084,-7.301325613001719,-5.860180849770048,-2.42013261083396,1.5172974871921259,-1.4494715203518425,-5.900785002649751,-2.5854009511873968,-9.20744163623034,-8.461679590104493,-0.23183126301795476,4.340591558284565,4.638033301548429,0.2673164880484974,-9.251103041829898,1.2397753287247322,4.915116795831442,-6.311265857913925,-3.2690626989961933,-5.397963953577438,2.587349517082834,3.5905336681276876,0.4835565553619623,-8.616778576977023,6.7010475071192905,-9.536537620848136,4
-1.152158624857989,9.441386270940923,1.8577046933715584,-8.555947352143171,4.335331575091762,2.83435516552316,-2.326406628283519,-8.146539261702587,3.88049918698391,-9.077731226145985,9.562753803171821,8.531487438553441,5.694624133693634,10.444408886793413,1.5963693061619395,0.12462779001570445,-0.3152784229274487,-5.875408630108318,-0.18325528051521278,-0.1466290086021802,2.0030465073533676,9.522822330732163,-3.834186230709747,-8.62093399488099,6.163706259603259,0.9596168516472894,9.02458922265747,-10.927936199943836,-4.804238905797756,-2.9302065965441737,-2.781627179665139,7.990542137687373,0
1.407466000146585,4.377453421375646,-4.7522601129528566,5.941035784242721,7.461826874084872,-7.0421134562381,5.702629881404088,-6.139123649424979,-4.911844875546084,-6.293309933378879,3.74344557941477,6.234664752132595,7.965998534497751,7.194048743175863,2.1763132306165804,9.05986926430104,9.10733414211944,-9.092540190475859,1.8785081963061283,-4.422176205430557,6.6377018195379875,6.481117802900973,-2.1630268516793194,10.304028294683832,-2.4947812246027445,0.4815287332471697,0.709123841024905,-6.509673138692774,5.325898878291257,-1.432657900193218,0.6344658587156711,-7.098028602288964,5
-6.513071398572869,-7.460323229217738,-0.03845665502955842,4.315666704833956,-0.13601029015585242,-0.34428648790566574,-5.705503167665045,7.913385236554698,3.6998227017737895,6.027416376420671,-6.357784557704024,-7.458023782283005,-6.508929868697952,3.59291656807775,9.571168628683452,6.60465267758806,-1.304482826773342,4.7868708726558875,-3.877786506969538,2.662792383409341,8.301246763553943,-2.7303600541951702,3.7671556637783095,-2.430672443800657,-6.8283495534081755,2.637138584924723,9.488473676657433,11.121826991578883,-7.8894119886323075,-6.524962421134937,-4.7500205517627805,-0.2853275627091669,1
0.357377450779349,8.203652415235187,10.067640928910006,8.37665973850099,3.131660998736125,0.5808054785271044,-10.452780585202081,-5.807031320662144,-1.4120516045734948,8.048388623909275,-6.379713645859583,3.434829884522629,1.3229853874725739,-9.106285805720882,4.126582717979813,-5.026687128510439,-6.227726927794899,1.5441757512606986,5.445218664920178,6.807871821648712,-8.828782804595336,1.2827745012583125,-11.061682151331294,-4.209217956902952,8.334606299581358,-6.379197753936523,0.5521599793059816,-0.6498112511163998,5.377679850789546,-6.076292474782358,2.9483441647827338,-2.4668925529003554,2
-4.131568562276987,-3.563745299501529,3.5596577703195607,-5.1524960260201285,-6.9046014067274335,-4.130294422855865,7.883436236623629,-5.375729902456085,5.09525530581233,5.700499945820887,-1.9041034836227528,-0.5087466169251869,-4.4619877124460166,-1.7544969838217912,2.3772755397055474,-6.802793080857834,3.919317109014978,-5.344275344460289,-6.527010918868357,5.483248487155187,-9.998216678642258,8.420175783932757,-8.405763803871341,2.790719596592041,-10.865554178914097,7.862463641593084,3.788392081080474,5.061771763051372,-2.525753524428434,-2.5591591628474526,3.5492718880299563,-4.747081288144208,3
-4.688105557784084,-1.7562649805592108,4.034087607013008,-4.220012348557788,-6.4521459399372985,-6.016354149479402,7.815758274581763,-5.960411621500119,5.278284173018236,4.37370513369493,-4.916459679326865,-0.011373304105851939,-3.900250684336921,-1.3303313583975571,3.142303757439562,-4.5355719627057205,4.572802077275989,-5.45659274854333,-4.744794961187353,7.638660833003857,-9.539091568348239,8.261248051995324,-5.851345004072663,3.0532375140563035,-10.18415350305314,7.931948602930839,3.935714681894747,7.127614596841124,-1.1908820164611353,-4.795094265132878,3.2685698127894702,-4.550185749340814,3
-4.309854178882769,-2.8671791453268933,4.62458317504071,-5.28227329999438,-7.189401647625441,-5.216658943163979,9.899026329150992,-3.3508360489070723,2.27952830802555,3.1803137586908967,-4.052944046653028,-0.939877190205958,-2.9953946819967032,-2.738423153309533,1.5552856310852374,-7.77000622536776,4.364526891983458,-6.550701713895542,-2.6722080655202625,6.773138118247071,-8.304981788819825,7.869071884475167,-8.97431453210963,2.4744273898786786,-8.362139911180725,9.250038257927386,4.457318760866288,6.234906777249505,0.571003910287758,-2.755767545975751,3.6384715753337433,-4.547636672766722,3
-4.633177816065167,-2.190193625190135,6.730595620936366,-3.723781685332422,-6.312256854364537,-5.690295373986965,8.304110553566654,-5.140637155485673,4.600589378765868,5.420196508893432,-4.926592816581293,-0.6118769406778124,-3.6398104511508933,-2.1444073499847804,0.8529660812695137,-5.152050808753727,3.8210017804253917,-6.27542891969169,-7.195514254012657,7.615536674942467,-8.897882357473913,9.11099756237829,-5.816524037032244,3.0082405277455693,-9.124100444245657,5.9846895590595715,5.207344444758969,6.0417188371715564,-0.27473758187331376,-1.981509390347936,3.4535715450070748,-5.2794486056131085,3
