TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-0.23732005,-19.154852,0
12.756415,24.88596,1
-4.934065,-24.568254,0
-3.9222093,-19.516293,0
-5.962476,-23.302958,0
-2.594472,23.134989,1
-5.215969,-23.561161,0
7.663438,18.595585,1
-1.5454226,-8.631347,0
2.9136226,-19.597212,0
11.296615,21.287575,1
-0.9541713,19.661259,1
-7.8616915,-23.269417,0
-3.102736,19.082884,1
-4.6919966,16.295488,1
-0.55080324,-11.609162,0
6.0411797,11.169191,1
-2.2609177,-11.292332,0
-0.4284989,14.169565,1
1.3820478,26.483322,1
11.582905,17.918734,1
9.070536,12.685139,1
12.505523,22.484985,1
-7.032341,-10.668063,0
-5.4631367,20.199644,1
-8.495044,-15.171084,0
-2.3671286,-24.941103,0
3.0577922,19.084198,1
4.1571584,26.117384,1
4.2160435,-20.765606,0
2.7633846,15.988695,1
2.069351,-14.167842,0
11.927193,17.859015,1
-5.1506577,-14.63367,0
1.7296946,-13.355413,0
-0.8958031,22.639618,1
1.9893832,-18.201727,0
-10.197675,-20.62119,0
5.1373124,24.157446,1
0.91030437,21.579489,1
-0.45307273,19.39646,1
-4.2169895,-20.952774,0
2.3104248,-18.426414,0
5.37634,18.790285,1
3.8880346,27.912762,1
-7.27092,-13.261157,0
-2.1367438,-16.81351,0
-5.7384124,-27.646965,0
5.8826756,13.824393,1
1.3256813,-16.11549,0
-7.6278353,20.06582,1
-2.2472165,-26.619976,0
6.156885,-12.060428,0
4.1824365,22.64007,1
0.5596878,13.471027,1
-4.8505597,24.824394,1
2.7763636,-14.902386,0
-1.3294581,-25.557558,0
-0.18516777,17.893702,1
8.642233,19.626104,1
-0.71580124,16.152342,1
-6.2605577,-18.17335,0
6.3494353,18.411732,1
1.8017497,-11.199675,0
-0.8675486,24.106888,1
2.9967077,22.45423,1
8.877575,16.040373,1
-7.961998,-18.133503,0
-0.44105294,22.997501,1
7.0360947,20.774725,1
1.4302711,13.677832,1
-2.215583,-18.931505,0
-0.9551997,11.457829,1
4.197572,24.538153,1
-0.054296374,-21.547781,0
0.41985726,-20.031944,0
-1.3225057,-20.066814,0
14.334683,21.171568,1
-2.898792,-19.59186,0
-0.6910495,27.885445,1
5.368198,14.092834,1
5.369257,31.52172,1
10.655037,23.513546,1
-0.9546545,-15.223101,0
