Feature_1,Feature_2,Cluster_Label
3.4292811322852224,-6.609790345708877,3
0.9824972501600284,-8.286357330901316,0
-3.4952806614255394,8.751598522577487,1
-6.94685382074702,-5.982128023093579,2
-5.506447362525831,-6.258930655000156,2
3.046940162280988,-8.84179464446019,3
-4.184873699400146,8.845563581748838,1
1.7034297203686726,-7.933532544449864,3
2.100771522027008,-6.414828096197666,3
-4.80355488934123,9.301851451715768,1
-3.9563179691310295,8.762260123402154,1
5.165242899485921,-7.364543758243189,3
-4.408865726532777,-5.219496846504503,2
-3.840961925660886,7.005872858922809,1
-4.417001908632294,8.659759090671912,1
2.335725945824195,-7.421531876632989,3
2.255285284235487,-6.743399088891644,0
0.549094836175321,-8.072790283538,0
-4.9410922682595055,-4.98718273279559,2
0.9666472100007537,-8.763393570429427,0
-5.079622256769016,-4.244896461149911,2
3.9598110908650987,-8.045217143501585,3
2.0489509380626987,-7.088145445521225,3
-3.6458540920136637,-7.577101099857259,0
2.148981028821245,-8.172772275615205,3
1.9201216967000743,-6.7124745461984965,3
2.2897947070487183,-8.934521006019668,3
-7.5799054524637475,-4.853760878030305,2
2.5138213796514703,-7.369641470828453,3
3.066708838767839,-6.911150107837031,3
4.324915683747004,-8.809739644593467,3
3.333290670038826,-7.515754989837309,3
-1.2640802793739363,-7.9708365459126345,0
-5.5125845191532195,-5.685071263877023,2
-1.1775506967638352,-7.5466354002378555,0
0.09608881562351923,-6.804529072936797,0
-3.437829891785114,8.412620167155026,1
3.82533811787886,-6.718244509895895,3
-1.270566955997137,-8.582559971222539,0
-1.7978532363253608,-8.34388071282148,0
-7.071141708307204,-6.074051838339189,2
-1.3790828496140328,-7.971464301661556,0
-6.015378347655962,-6.644639321934061,2
-0.6691121736205264,-9.014829354270905,0
-4.65787348330363,-6.068593234297652,2
-2.7149968108428495,8.659678290881121,1
-1.5400286401806158,-9.58503317635767,0
0.8376775856387166,-8.116811013799193,3
0.11560208897866286,-8.084109347133767,0
1.539218881597963,-7.248005767142693,3
-1.7802546759383118,-9.00787611334828,0
-3.2710492453154485,9.023837170911852,1
-6.276663898096687,-6.210383910735528,2
0.07027875336392952,-8.304645462025388,0
0.8902569405765444,-7.003314127770307,0
-6.899907951912073,-6.9835334960643625,2
4.596288517872021,-6.353735469586111,3
-6.823232239808417,6.204596700144023,1
1.0338905277065191,-9.03184105357936,0
-0.83698624425812,-7.9828747074718835,0
0.8226725051441075,-9.9593033674277,0
-5.251000841102365,-7.43359700419764,2
3.213321991027939,-7.911365130696166,3
