Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Cluster_Label
4.062299191304965,0.4682716915794177,6.129609809923659,8.45136713404296,-5.331019603998838,7.168176626751923,-0.9737763314414917,3.268564942217339,-3.2228321196404157,-10.014523184038516,2.479869361927264,-5.86175832947658,2.847823773286563,1.5495490367357558,-6.853247534730971,7.863969840916216,4.063327438030949,0
-8.380726502909964,3.4121080112837308,0.6513216383395855,9.260670598434581,2.868473743708784,-8.022111897020636,-0.2793597608860129,-2.1004001621985764,2.516318934985384,-2.341698355938932,3.6852018665271506,-0.28375972589373866,8.447792666531152,-4.495871738577813,3.138035150180131,0.3938507180918387,-5.7681001820301,1
4.635515086898125,2.7865517913032964,6.067002505598611,-0.20717613678027746,-0.37378029379748323,7.416210531690061,1.6806629189765883,-0.5423733343385824,6.7315791039747594,-0.6662833443587595,6.172536049662639,10.051327781751557,1.8265974732291514,-2.0097794933839235,-2.1820142371352715,1.7701185100320365,-9.481691179986658,2
-5.3330409297336905,-5.5626603658556775,3.3130711302507043,2.413462265976225,8.931318291530692,-3.4310408708458024,0.6837610909109907,-7.611407864733376,-2.6476221722844544,-6.088400589943445,-0.6560608262604707,-8.112172930654468,-10.711693400701176,0.01859470104209482,-4.929066302241911,-2.0013981948679005,-7.6225232722959015,3
-6.9827021708243855,3.299226306725714,2.632220272647374,7.0570072973318725,2.459745183610797,-8.747805614336144,-0.4043800457321785,-2.55158339033067,3.6375986245445935,-1.5573111408777582,5.1919978506780495,-0.27624731292261984,5.3562336902732985,-4.551393299294223,-0.20556932542044648,1.4284076760976245,-6.980737310223334,1
-6.192489096617662,4.674698362796213,0.8011315861072137,6.503818245247552,1.559966909065909,-9.224532807342253,0.48535939990830745,-1.9607407557907095,1.8835282339970523,-0.384491974159209,3.7697219613349144,-0.06764849007477991,6.728486653763032,-4.265214521965217,0.7617423354046874,2.8895542769899665,-8.336308923153595,1
-6.547448141895744,6.472468429340447,1.2743030806934672,6.485571744279337,2.983052868183193,-10.249414523114822,-1.1681083272039796,-3.186472018207316,2.6541576190403777,-0.6032449805055179,7.076600764987482,1.1963403989659698,7.387981939538201,-5.210820381176783,3.6785417521008097,2.6550457267478835,-7.050594349207465,1
-5.956282267802833,-6.942985968669454,4.6151995602894935,4.785679366356611,9.980090589767554,-3.8404600945410112,-0.025905362550486588,-6.962253762114956,-2.089184188243239,-5.893542865342808,-1.1753653037407408,-7.252408412403085,-8.745123588045828,-0.6059537723827759,-4.435865627932512,-1.00978228006184,-6.068876920757361,3
4.193361792920976,3.4702429832923802,5.56316351786228,0.8441850481753466,-4.106949313727782,7.166248015163079,2.040365994120588,-0.23801481357228682,6.241458336032201,-2.5503923278405356,8.575452816934778,9.250531707604145,3.7451808086827243,-2.008774982573582,-1.3949652108173112,-1.4918959028018473,-8.233965891988397,2
5.036760962553802,-0.42580635315438525,4.955640778291757,8.147436460834298,-4.822650972218761,7.5697260311362795,-0.4952581357343949,3.3734020267170006,-2.8676205945340194,-8.91035965512396,1.370892237365062,-7.701557211151147,4.335171243417946,3.1068585410072562,-8.893594518975606,7.680129912282954,5.4006767495440435,0
