Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Cluster_Label
-2.3759502596430058,-7.566184657294519,-2.9331070948043187,-5.213503965964985,-0.9506701295274358,-3.4046947464613995,-7.146518619823153,-4.79024642349972,-2.6408284801708652,-6.525917253344494,1.737505008434745,-3.887187199944055,2.438334777175469,5.255999515279332,-6.846845729667236,1.911962875104006,0.6759615830351845,0.7570680073407536,6.073680191887199,-2.4456185050152643,-4.178050381284166,-9.440320717301104,3.708080011196051,4.215645305082996,-3.762237745828769,1.9790109990322131,-2.190012127821231,2
-5.1094879721439925,-2.246420229667506,-8.604171425184882,3.778027029799345,-9.270436140733795,-4.089578250222679,-6.320675214138472,6.213770159040646,-1.8084063285832672,-9.701247412103674,1.3801253755389806,3.81047177612259,-3.7874175631925757,-1.555358425569459,-9.071470834923439,-1.7852556961967576,-8.509310377490923,-6.86862176574163,-5.448750562623217,8.707182609901382,5.11024101818959,-4.452189719713777,-1.880427737759864,4.001961750163289,-1.7347661304258835,3.4090416540930732,8.882265447299275,0
-1.3939412999047178,-9.037818756262194,-3.524395163606543,-5.831564312441913,-1.3713032846530724,-1.3497445382773705,-5.395513239708415,-4.151456482300255,-2.336363758138833,-8.66217511292975,1.6282674023786448,-2.2879638051313385,1.6566826743516831,5.90700074554458,-8.933610634750087,2.162624753267612,-0.9310214949276644,2.531991869688982,5.014960276441249,-1.8302255965761505,-1.8405523496270422,-7.857133211691836,2.969404369184735,4.03968249066261,-4.171693926340543,4.177811207477168,-1.582987907464287,2
-0.04799001066169861,1.5827243362009913,8.684974579295293,9.375961878808766,-6.720707063124554,-7.821442885998429,5.822374695106736,9.696262625527636,-2.059706863903901,0.004035638475995973,-6.773646059822209,3.6101624217884916,-2.5504153007817774,3.3370206131015276,-1.4942124704867077,-2.3762721140341525,-4.74486409397802,11.90366845519976,9.770375908029045,-5.228951314802907,7.826414857287703,-1.8260274093078441,7.145996541361255,-4.788891189786636,4.231281264720307,-7.824587690428007,-9.472473032700558,1
-2.4458635025932436,-10.152812289052179,-1.9161511250240109,-4.283155079550482,-0.6797672441633588,-4.158076657084733,-6.858517033027494,-5.496428602071355,-1.0885694565804644,-7.747954758160187,2.941623249645831,-4.561914530596496,2.926357616916965,6.160502071185346,-7.721679291135345,0.9579208221077327,-2.244854574606692,4.150680218155294,3.466188894627781,-0.48114532558265566,-3.339308831750982,-7.977056466926622,0.5536054523390994,2.877667023503154,-5.978535305809708,2.337512243463577,-1.1722742624446283,2
-1.954672210911868,-8.381972953062762,-3.6790828044535404,-4.870657317967952,1.2451017293138447,-5.244134659515445,-5.816787573537734,-5.5398423473703335,-1.9789096342055315,-8.31543312484644,2.9857898646413763,-3.9025209388870987,2.5168417885571372,7.817907608481923,-8.450848030088263,2.3616230013319153,-0.3467559543578195,1.5592646741982967,5.200593149609696,-2.6597697631745953,-1.0595311630032982,-10.029812073200924,2.71062743269968,6.785765043265821,-4.927307403622225,4.5560894069787,-2.2761550764541885,2
0.9971527839192484,-7.2206715432675,-1.6668202885143726,-7.217011556217841,0.7050688240474678,-3.124665167251057,-6.4557402941111475,-4.695126414699692,-2.0193383751534504,-7.021758038202113,3.7958644754882958,-2.218609893975664,3.323834992019938,4.673582616721168,-8.052027849500217,2.663190130206189,-0.6594192679089563,1.0894878820001332,5.1035425635277685,-1.6579541789054524,-2.003196060325418,-10.195815936321601,2.5478227825552193,4.379996195932508,-5.994676591769726,2.2912282034675333,-1.8634978184714832,2
-4.906509047890826,0.9414944688228613,-9.338147017203045,3.6604821695103293,-4.715750737506712,-3.433541301644567,-6.908509617381064,5.941027643039555,-1.7547019173578695,-8.539532105589899,1.4107528769877389,5.726938109012631,-3.5606052506504082,-4.316561828979355,-11.025878512448777,-1.2221131636583435,-9.90908571521875,-5.018913692724671,-2.0400478241709066,11.256953081177704,5.122739649565457,-4.101632147521303,-1.6828394648242253,6.116871930259133,-0.9374240570696077,4.095504929551336,8.652695381720024,0
-4.895342928717503,-0.47623825469068354,-8.849670224594023,6.158734766971195,-7.082268386875733,-2.9164247417039064,-8.758033561117596,5.929960294560133,-1.8775557862610297,-9.15819601815467,1.9183880860775904,5.537298679291798,-4.103284464552607,-4.27160610952447,-11.088891630004976,-4.0733715058682485,-6.57024805076018,-5.525876444636166,-2.9849344988232946,8.25706301640048,5.622808623729187,-4.156904522683051,-2.418427955778469,7.117346407660856,-2.8835936910234494,3.8774508969508292,9.071074996329155,0
-1.3179307440894634,6.669979357314141,6.6515006593102735,-3.103081752314137,5.861902878047831,7.02703846658653,-3.7766613836863674,3.223737451114408,6.12964421140847,-7.29893068608894,8.544107981093251,2.334018963039984,-1.6611968743609713,-4.939905636807028,-2.20018802366396,-3.692709844682672,-1.6209161877072715,11.222075429889822,1.6229663302046045,-4.936962869891698,7.280312870685199,7.403901093212361,0.6663292709825508,2.0637663843174217,-6.536676002505038,-7.8764791812250605,-6.146167368925355,3
