TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-44.385468,-13.859675,0
32.35208,-9.852916,1
-18.856602,2.2735538,0
-27.625935,-0.94877315,0
18.48795,-5.6365604,1
-22.631588,-14.166111,0
-8.602987,-15.548152,0
-27.88182,-0.8355738,0
11.107623,-25.941607,1
45.435905,12.51563,1
-32.573746,4.116148,0
14.724537,6.45762,1
22.206041,2.839991,1
-50.68426,7.424631,0
32.51261,2.937923,1
-42.77122,-11.310007,0
-57.195824,4.8634996,0
-27.52473,26.655476,0
-36.62422,30.148947,0
-42.953896,6.5645723,0
55.411346,3.6294627,1
-26.931982,21.32896,0
36.476074,0.5387552,1
14.662532,-28.17741,1
-24.46428,-26.140594,0
-19.03109,1.9778814,0
44.468395,18.450586,1
33.921585,-1.80404,1
34.05006,-9.392458,1
37.184334,-17.225523,1
40.894012,-14.434691,1
-44.160324,32.29706,0
5.9783607,5.3796573,1
49.94996,7.4622774,1
6.1913605,4.4950037,1
-34.34414,-11.92801,0
-28.750914,0.009174525,0
-22.857946,-17.851961,0
-41.876835,8.315884,0
32.413185,5.7299657,1
56.442276,-5.293141,1
-24.108639,16.80798,0
43.03494,-6.9528174,1
-34.797604,23.915154,0
31.443928,17.266426,1
-43.161045,-12.047872,0
27.670921,-5.702233,1
28.726397,10.178085,1
33.042442,-3.121373,1
43.161324,-2.9468155,1
-38.44763,19.372793,0
-37.54499,11.880303,0
53.464214,-1.7332368,1
-39.319622,11.444369,0
27.861462,7.013917,1
-44.812008,-3.8989022,0
38.01196,29.926846,1
16.886753,7.3137784,1
26.371939,27.363724,1
34.3081,-29.878525,1
44.339016,1.1313056,1
-42.13916,-32.623055,0
53.748547,2.7818553,1
38.40157,10.428934,1
-32.102825,-13.681393,0
7.251882,-20.274405,1
-23.43075,-27.522966,0
-39.339394,4.859174,0
-25.28888,16.94424,0
32.677376,-20.111635,1
23.747,1.3094552,1
51.758793,3.570036,1
13.472693,7.23621,1
-21.714048,8.111101,0
-28.978283,-25.97661,0
24.701902,7.2444663,1
10.686256,21.018045,1
22.97109,17.314184,1
42.20925,-21.009592,1
24.270891,14.315006,1
-11.940918,1.3538443,0
38.06927,-4.115718,1
-19.907503,-2.3169668,0
27.926662,-15.035813,1
49.874237,-1.3228716,1
-48.515263,-9.90353,0
31.611948,-21.899652,1
16.890253,19.545055,1
53.64568,21.208141,1
37.526627,10.45144,1
42.251884,13.978892,1
-19.490337,-0.68985385,0
22.895061,-17.260551,1
-27.621279,3.20465,0
-38.602116,20.42587,0
61.587753,-10.227634,1
-33.93248,13.939279,0
-35.409527,-10.607388,0
53.966362,-11.617056,1
35.03166,8.045287,1
46.372437,-18.255594,1
-51.140224,-6.9317594,0
-44.1602,32.305355,0
24.684015,-15.533528,1
34.748844,-22.210432,1
-16.39106,-2.344854,0
-53.83236,-20.563269,0
-14.523891,9.873816,0
-10.024842,-4.2191153,0
45.71375,-7.7234297,1
26.683037,31.297142,1
-11.443029,4.691239,0
-32.968487,-30.86087,0
-60.979347,5.599603,0
32.04214,16.591154,1
-40.22598,-20.411291,0
-4.5331664,8.338642,0
-28.463367,-0.22909918,0
33.4208,28.919006,1
-41.02192,-11.601816,0
-39.01421,8.148286,0
-25.290274,-29.488117,0
55.570057,-7.884057,1
-22.095821,11.692471,0
-28.114853,-19.794388,0
-26.009596,18.882065,0
6.267796,-2.92062,1
33.135334,23.732437,1
-29.479328,5.897784,0
-36.756226,0.32511374,0
17.595333,5.4754395,1
-37.10092,2.3261077,0
58.619507,-7.920374,1
30.782644,-5.3243074,1
-30.24055,1.6051831,0
16.412523,-12.714407,1
-18.772345,8.605168,0
9.826367,18.83476,1
33.925495,23.653307,1
