TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
17.603659,-10.876144,0
-17.844933,10.94566,0
16.269115,39.626232,0
-3.581652,-43.190437,0
4.975476,-28.21807,0
14.074928,39.66179,0
-1.4798375,-30.115873,0
8.005634,-13.671581,0
9.308753,-5.5505176,0
39.0141,17.664486,0
-29.30536,7.1076627,0
-7.05904,17.04467,0
-10.586116,22.92006,0
-9.19089,26.985613,0
-19.87972,-2.536227,0
4.207572,37.1948,0
33.180832,-26.40207,0
12.483253,-4.3205695,0
-22.568655,-7.056832,0
9.633642,25.916044,0
14.784804,-22.33282,0
6.82714,48.35042,0
32.88196,-28.330456,0
5.98605,-33.668564,0
11.86975,-30.691605,0
-21.906109,-15.263762,0
32.025234,37.301723,0
-0.1968552,28.28708,0
45.659824,8.820433,0
3.4149227,16.93783,0
-11.8231535,12.676233,0
-17.309673,7.5559473,0
-24.373133,9.945559,0
-4.888269,-34.875393,0
35.500286,-30.083675,0
4.808951,-16.359333,0
1.7803874,1.8842859,0
-26.776556,2.7215378,0
41.613483,-11.910148,0
-3.1577935,-38.355232,0
38.7487,10.893568,0
-27.88784,20.936527,0
-18.426094,-41.970512,0
5.1467605,-13.991932,0
42.672787,12.221927,0
0.17315046,36.83728,0
14.313926,13.424366,0
11.87073,7.558992,0
9.183412,38.177887,0
-29.461836,-26.774717,0
-15.557547,-15.334469,0
-36.450077,7.9293447,0
3.262409,-31.551083,0
-10.387547,-6.3058906,0
-53.940144,5.931322,0
-37.18928,-3.221963,0
12.780468,42.22295,0
-37.78912,7.977049,0
-25.307707,-24.854404,0
-24.74522,29.95287,0
-13.381111,22.730507,0
-22.096197,11.002205,0
37.05402,27.179987,0
-32.876556,11.683832,0
-27.79265,33.36165,0
-55.73327,3.0662951,0
-21.896511,0.73953134,0
12.086191,35.944206,0
-17.459541,-34.43224,0
0.6670952,0.83542407,0
23.989235,2.23564,0
48.994343,-9.02308,0
-55.606663,4.4473696,0
7.278522,-29.784525,0
12.853095,49.35626,0
3.0144036,3.30864,0
-44.29037,12.651962,0
32.5028,-29.033993,0
-3.3969119,-37.75789,0
25.42756,0.5822723,0
-32.815796,-5.2000055,0
-34.84762,-11.252272,0
7.521774,-15.237852,0
35.101818,-20.94858,0
-1.9854835,19.266527,0
-19.565268,30.659393,0
-19.325396,25.046448,0
-0.59351945,35.581028,0
-13.584594,-12.245619,0
-0.2318788,-50.552887,0
-16.23257,-6.215726,0
-1.0007653,-41.460712,0
-14.900571,-45.16067,0
41.963966,-3.8065119,0
-35.693985,-4.3541594,0
33.4954,30.693245,0
-5.498943,-49.75349,0
24.46765,-2.1778102,0
-28.378496,-38.91131,0
7.363836,15.536071,0
-33.8197,24.715704,0
-2.6499789,28.41947,0
-5.990189,20.005152,0
32.437237,-3.7557645,0
-29.610886,-13.568858,0
23.585173,-12.54795,0
32.038795,0.86535805,0
-22.437801,-20.503054,0
33.144447,-1.387037,0
50.16264,-13.531361,0
20.6384,17.156155,0
-19.967606,43.745758,0
7.824539,24.854013,0
-2.3203335,-41.834652,0
-1.2185173,43.724827,0
17.775238,-36.87887,0
25.403648,-12.0953865,0
-33.42102,4.322,0
-8.96865,-34.294647,0
-13.506764,-1.3832914,0
33.688915,-3.6844606,0
17.706657,12.421618,0
-14.202468,-35.96761,0
16.888489,20.799126,0
-16.76976,32.02948,0
-16.716885,22.494171,0
-38.611237,24.180391,0
17.577215,39.743214,0
8.947178,13.153037,0
-14.012312,44.3011,0
-0.47937763,-3.5773718,0
-5.0529447,11.642898,0
33.385456,35.78458,0
40.247055,-19.465008,0
-25.456778,28.079035,0
24.571304,19.216663,0
48.692345,-10.403491,0
-21.083609,16.98662,0
5.6017394,27.7087,0
2.5424845,-26.967508,0
-17.792786,0.123011395,0
-13.65863,-0.22746594,0
-20.154808,-14.163147,0
-27.154852,-9.039648,0
-15.791253,34.192097,0
-13.913119,11.511775,0
-18.847967,42.843586,0
-43.386932,-19.687168,0
12.465488,2.5762155,0
-49.796623,15.487198,0
22.625023,13.2216425,0
-20.362785,-29.94588,0
-2.4891467,-39.504932,0
-2.0715735,-36.374805,0
0.8148199,12.038489,0
-22.376047,-25.023691,0
7.7497864,-35.45776,0
-39.873245,-19.126724,0
-3.8896968,-39.66469,0
39.993397,20.024084,0
-27.723015,-21.270586,0
-36.305058,24.305185,0
-38.167995,-13.570342,0
-7.531829,32.03769,0
27.171488,-12.959852,0
10.397119,40.30747,0
-33.168774,22.428715,0
21.317682,-8.676829,0
-3.9212117,-43.0654,0
-17.036592,25.152948,0
-38.384655,-14.099607,0
-34.416126,7.340112,0
-40.706486,-19.07356,0
4.0284905,-9.197459,0
-33.921326,-10.996097,0
23.611477,7.360834,0
-22.327618,8.999595,0
-48.50149,9.285093,0
29.829014,-25.890144,0
-12.793455,-16.08593,0
12.480157,45.814964,0
17.888407,-33.107956,0
-40.205723,18.26806,0
-0.6387821,-15.640824,0
-10.966105,-13.182011,0
35.302563,-5.5448866,0
1.1488328,11.099451,0
