TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
44.44722,7.035318,4
40.88079,-21.754457,2
40.85609,20.459,4
20.201565,-25.435898,2
28.141235,-26.797455,2
-15.192059,30.342525,1
30.070509,-27.35473,2
37.855286,-27.217714,2
-20.092499,-30.013935,0
16.104168,-25.245644,2
-9.351616,-47.663795,0
-0.297472,37.346836,1
-35.93048,1.6177735,3
-2.3902037,37.547783,1
-6.0187907,32.53077,1
34.853333,25.167158,4
-7.139278,40.4521,1
-17.105215,-41.69319,0
-5.033339,-40.561787,0
43.603577,29.590624,4
25.6748,-33.09956,2
-7.9252963,-30.850794,0
38.38781,25.120846,4
-1.905232,-27.763594,0
-55.239414,0.020354401,3
-39.9728,-8.34701,3
45.371258,9.775686,4
25.541172,19.824186,4
16.144787,-26.977846,2
34.4333,22.320646,4
1.5321091,39.379353,1
-2.7496626,35.809692,1
-16.040056,38.629578,1
-47.343735,6.985972,3
-11.674146,42.90248,1
-22.873196,-39.261604,0
-34.01513,6.6589656,3
22.770752,-24.232647,2
-11.608986,46.70916,1
4.4295583,35.587624,1
39.715103,14.535926,4
47.09559,13.530844,4
42.705677,10.716176,4
-3.3207388,-24.822735,0
44.510838,23.843021,4
-8.85368,-30.934235,0
-12.946429,29.963778,1
-14.022644,33.230274,1
-46.61349,-7.6511283,3
-2.4910758,-37.54249,0
-38.566673,0.3422063,3
-45.82785,4.05893,3
39.4136,23.933495,4
-17.632294,36.590286,1
0.28148142,36.104874,1
-36.80335,4.3951135,3
-0.32545674,21.55454,1
-46.453484,9.257681,3
-1.8100581,33.364697,1
40.71595,20.490944,4
27.21662,17.273787,4
29.27262,-16.914173,2
-4.264098,-33.214672,0
-30.454924,-2.920231,3
-47.026794,2.460113,3
-37.22914,3.1895685,3
24.55511,-14.583255,2
-1.8201019,40.63508,1
29.334864,-31.234179,2
-10.424068,-25.450518,0
36.73532,-25.801834,2
-49.11463,-1.86468,3
-39.46419,7.880767,3
31.836874,-27.268297,2
-6.7269773,27.820019,1
-40.388096,11.847275,3
45.061016,18.539968,4
42.225395,26.494322,4
-40.837902,1.7249933,3
-45.762554,-7.185477,3
-30.458359,9.774562,3
36.845848,13.48338,4
-1.0519571,-30.305586,0
-3.2813444,34.351414,1
35.80607,-26.22628,2
28.935087,29.96128,4
-3.7430031,35.78226,1
29.170807,-16.30831,2
-8.135701,-29.35637,0
-51.032257,-3.1301942,3
-19.534918,-26.738361,0
-1.8948103,-29.424805,0
-21.085865,-31.330482,0
-18.451527,-32.39031,0
-8.589596,-30.755396,0
40.20508,-20.341164,2
37.50801,16.261103,4
-4.269518,33.806465,1
46.62837,13.618144,4
48.273987,15.455643,4
-19.64999,-36.337574,0
-36.888382,6.4625483,3
40.48622,15.053125,4
4.2138553,30.277714,1
5.4137545,35.39644,1
-49.315865,7.4512115,3
-11.752884,-40.084507,0
-21.948643,-36.282703,0
-17.658096,-41.635136,0
28.089542,25.338392,4
47.040955,19.25445,4
-20.833158,-38.74876,0
-1.627985,27.162115,1
33.256207,-32.322872,2
-39.510902,-7.760922,3
-12.777402,-35.849213,0
-1.4209839,48.00948,1
-18.319582,-33.692924,0
-39.760178,-2.6481233,3
-27.99121,-3.9638479,3
-19.338167,-42.21196,0
-15.937554,40.630333,1
-28.827614,-0.08605403,3
24.928747,-15.35763,2
