TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-5.895469,-14.107496,3
-4.97468,-14.6072235,3
17.245838,-6.5907097,1
-17.887157,4.7334557,2
5.1465697,16.075445,0
4.0401993,16.78675,0
-4.805445,-15.070985,3
-15.17299,6.894253,2
-5.5877275,-14.695997,3
-17.808441,5.853694,2
-4.882341,-14.943091,3
-4.307747,-13.787174,3
-17.42053,7.3882847,2
-6.403544,-15.320529,3
6.3572993,14.674512,0
-3.7919822,-15.955248,3
-4.563107,-15.816433,3
17.0167,-7.3132334,1
17.091679,-5.772952,1
4.684257,15.584464,0
-5.3013697,-14.674979,3
3.663402,14.210258,0
-6.7547755,-14.452047,3
-4.5331926,-16.433474,3
-16.138277,7.3913484,2
-17.511808,7.114076,2
-18.696407,6.038586,2
17.688616,-6.5259438,1
16.478216,-4.319878,1
5.9681726,16.050222,0
-16.232313,5.319802,2
-16.8382,6.408124,2
16.306726,-5.62942,1
-6.79204,-16.768831,3
-19.166296,5.8960466,2
16.497412,-4.860557,1
17.879452,-6.655512,1
-7.0114217,-14.465198,3
-5.2736983,-13.524884,3
17.789022,-5.2066913,1
16.539595,-5.2871842,1
5.7993045,16.51027,0
6.518355,14.999907,0
18.520916,-5.9417906,1
-16.95664,7.440277,2
5.4843674,15.513167,0
-4.4592366,-14.023293,3
4.1749325,17.380411,0
-7.1243267,-13.636983,3
17.546396,-6.035038,1
-15.809071,7.603394,2
-6.2988935,-14.475936,3
-6.844176,-14.779614,3
-17.073336,6.699195,2
-5.0159793,-15.4690695,3
16.437483,-7.035521,1
4.9220257,15.145014,0
19.000113,-7.183575,1
18.43566,-7.162358,1
-16.204906,8.337509,2
-5.7319636,-17.387564,3
6.0672126,16.13596,0
-6.725746,-14.127551,3
6.9611216,14.2821455,0
18.967726,-5.1413293,1
17.353733,-6.7582464,1
-5.532155,-15.447794,3
-7.473588,-16.145473,3
-5.998359,-14.852963,3
5.1208043,15.97765,0
6.0745177,14.940289,0
-19.021673,7.1932845,2
3.3622472,15.47131,0
-5.736533,-15.155732,3
3.7093773,15.802661,0
-16.942806,6.8780885,2
5.2067165,15.146533,0
17.060745,-6.763724,1
-19.4665,6.5010476,2
-5.192693,-15.633294,3
5.7669253,14.08316,0
-4.742677,-15.128329,3
4.529378,16.394945,0
19.260754,-6.5820394,1
-18.525673,5.698243,2
-16.446735,6.6679215,2
16.995987,-6.79973,1
-17.776106,5.0191255,2
-15.433771,7.6637616,2
-18.460157,5.373174,2
-5.2642837,-13.926156,3
-17.059223,7.068413,2
-17.298668,5.178527,2
5.708122,15.372375,0
16.192835,-5.412169,1
4.40683,15.845582,0
-3.6769202,-15.689609,3
-6.2250967,-14.96427,3
-5.255986,-14.661097,3
-6.638928,-14.254036,3
5.5176506,15.439824,0
5.521767,16.965504,0
-17.765862,7.104789,2
-6.3304996,-15.277086,3
-17.761713,6.410909,2
-5.916303,-13.555454,3
-17.125788,6.1902647,2
5.5502934,15.056883,0
-5.2549214,-14.103983,3
16.792803,-8.205966,1
5.4407616,17.051897,0
-5.2558756,-15.386817,3
17.628502,-6.1569376,1
-5.734851,-15.61607,3
-16.82182,5.94401,2
4.477783,15.176606,0
-19.064236,5.3417296,2
-7.1062846,-15.283622,3
-5.320326,-16.195583,3
-16.856297,6.690262,2
17.796705,-6.4784703,1
5.132693,15.124027,0
-18.961538,7.0020657,2
-19.012264,5.0133724,2
-4.9054008,-14.882932,3
-16.795147,7.176359,2
-5.2581887,-15.857928,3
4.175282,14.5377035,0
-4.0414314,-16.704948,3
-18.251623,7.848101,2
-16.782654,5.543849,2
5.7205906,15.143447,0
-16.081806,5.7914934,2
-17.313591,6.9708624,2
-4.4634094,-16.927174,3
4.1551313,15.596777,0
-16.877834,5.6006837,2
4.1217365,15.447866,0
15.483145,-5.614696,1
-17.265734,7.231238,2
-16.27356,6.311816,2
-5.3443565,-15.190408,3
16.50212,-4.661582,1
17.840525,-5.7185006,1
4.139093,13.651215,0
-5.374638,-14.267001,3
4.820137,16.734447,0
-16.118404,6.9309373,2
-5.2389903,-13.921362,3
-4.5503154,-17.38024,3
17.899836,-7.3393927,1
-6.3476534,-16.835274,3
17.604385,-5.0014954,1
-18.953484,7.017847,2
-17.27012,6.1385026,2
17.051065,-6.8882546,1
-4.8453484,-15.243037,3
-5.545069,-14.843372,3
-16.52076,5.8298855,2
-16.83875,7.618732,2
19.40448,-5.6611648,1
-17.339453,5.906436,2
-16.769562,7.8845634,2
17.856579,-6.456382,1
6.9634438,15.658577,0
-5.7933264,-13.208494,3
-17.2545,5.033921,2
4.9852004,15.875173,0
19.0251,-7.1923475,1
18.422834,-6.5597153,1
17.578024,-7.52329,1
-16.440098,6.42892,2
17.108007,-7.4206176,1
16.866194,-6.2272325,1
17.70876,-5.5995626,1
-16.797148,6.3976536,2
17.975157,-5.48061,1
5.7681737,14.170389,0
-18.480238,4.9141636,2
5.998583,17.470419,0
6.40949,16.689034,0
16.559769,-7.166729,1
4.545627,17.66052,0
18.100697,-7.788871,1
5.7396383,13.917826,0
-5.0100064,-14.646771,3
6.3784466,15.63647,0
-4.979386,-14.504745,3
19.148302,-6.7017736,1
5.6123233,16.454758,0
6.2873545,16.198019,0
4.781354,15.850101,0
-5.4620657,-14.774247,3
-7.218981,-14.144848,3
-15.853189,7.4698725,2
17.357006,-5.7437854,1
5.4789977,15.676434,0
-6.03661,-12.866562,3
-17.65608,6.20707,2
-6.060448,-15.320815,3
-4.3890615,-15.539777,3
4.2556996,14.774167,0
3.7314692,15.023857,0
-17.754545,5.2559,2
-4.2668457,-13.438946,3
-4.150801,-14.379572,3
16.460762,-5.2516317,1
3.4252248,15.1557455,0
3.8956254,15.561372,0
-4.630585,-15.558367,3
19.195255,-5.1373143,1
-5.8515043,-15.422108,3
-16.942497,7.707759,2
-19.18884,6.1915145,2
