TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-47.955273,12.561637,0
-2.6189682,29.61322,4
10.560187,29.751425,4
-42.04847,8.589033,0
-39.197155,24.262098,0
-25.328135,-45.189667,1
37.929756,-6.552036,2
-32.710598,2.794987,0
-39.364124,17.74471,0
-0.8697121,46.276337,4
18.804874,47.48717,4
39.477543,-4.789698,2
11.286793,42.220436,4
-13.502831,-46.225113,1
0.47927943,25.949326,4
-21.517279,-43.660515,1
-16.164146,-39.82834,1
13.043998,-15.582781,3
-22.244644,-38.29713,1
-11.445478,-30.707836,1
-34.470337,-4.6281533,0
1.5382694,-0.67702955,3
-51.09791,16.109232,0
15.333563,0.07856791,3
1.1664186,0.40179044,3
46.44012,4.612822,2
-43.291576,14.08639,0
45.244587,2.193976,2
4.960409,42.962917,4
0.29813102,33.944794,4
51.41307,3.1655395,2
11.331308,27.080032,4
-6.1735373,54.380554,4
-37.042385,0.8210074,0
-21.685087,-31.233019,1
-6.598725,7.3426743,3
46.438236,-9.037043,2
48.280025,-12.025016,2
53.771385,-3.2571642,2
58.016563,-3.4088888,2
1.4055955,-1.6359402,3
3.6790023,34.715992,4
6.3207765,-8.457739,3
13.466569,33.375965,4
-3.191083,40.903137,4
20.5905,36.095802,4
13.832662,52.061176,4
-3.618472,-7.5496993,3
3.7481778,-9.97181,3
15.057933,-12.19151,3
13.758501,34.464317,4
23.144089,44.495644,4
5.794791,-8.513267,3
43.442978,-5.0947194,2
-38.348843,-2.6509147,0
-3.9087193,-35.97535,1
53.892746,-17.999172,2
8.200111,-20.059322,3
-36.80034,4.876762,0
1.8337651,-8.619615,3
6.159726,48.829132,4
-56.47925,15.514382,0
60.86814,0.3127405,2
-13.518153,-52.34388,1
-42.261734,12.962794,0
48.78025,-6.4510574,2
-41.340176,9.37644,0
0.09997782,-5.403862,3
15.091568,-0.31016237,3
43.964375,-2.6034725,2
-33.15771,13.893804,0
13.293673,-4.596184,3
0.16700247,5.0547533,3
42.73334,6.0144725,2
0.116206124,-5.950672,3
-3.446367,-11.654469,3
57.806,-5.483529,2
11.787129,52.400684,4
40.28885,11.598751,2
19.084034,48.44481,4
-24.31312,-53.710346,1
50.70529,-2.0235333,2
48.019653,-8.090747,2
-26.730036,-40.9571,1
63.017017,-5.251926,2
18.00198,-7.7557793,3
12.5859375,41.253334,4
-16.759972,-44.59161,1
9.511541,31.402445,4
-7.8867607,-51.3232,1
-20.655773,-41.196358,1
6.6314144,45.930378,4
-3.1595356,42.388664,4
-8.857529,-54.47813,1
-41.40246,20.84328,0
-10.934883,-35.546715,1
-5.639731,-47.34945,1
-22.808805,-54.252087,1
-37.57042,19.524475,0
1.0099068,-2.4316778,3
-27.672838,-45.421097,1
-38.95607,8.035561,0
43.76486,-14.88148,2
-18.853977,-31.225807,1
46.703533,-16.567633,2
14.021768,-0.8216925,3
-5.10723,-10.849884,3
-22.05376,-36.774014,1
-21.141823,-42.78421,1
-31.692297,6.3783073,0
-49.45154,17.16056,0
-23.092255,-48.861427,1
4.352316,26.364153,4
-32.954388,-50.00738,1
12.928531,43.07999,4
53.864746,-3.2107713,2
-23.399744,9.8824625,0
12.651302,-13.223211,3
-15.664129,-41.62058,1
-24.49838,-40.749367,1
44.63195,-9.690087,2
-12.333883,-27.748755,1
-8.725122,-10.183634,3
-2.4633038,30.418247,4
-22.481756,-33.399006,1
-1.6148508,-5.548028,3
8.790916,45.436455,4
16.108536,-5.676714,3
9.752027,39.267292,4
1.3896809,45.247253,4
16.869984,50.43757,4
13.81955,33.247177,4
-43.026173,16.515396,0
-13.595804,-42.03916,1
-17.394918,-30.120178,1
7.369541,46.09367,4
0.5749695,-6.027151,3
-47.749733,13.295636,0
-56.592995,15.503928,0
-29.427896,9.524894,0
52.348747,-0.86960274,2
54.030056,-8.724365,2
-34.252068,-4.695496,0
-1.7683108,-8.522369,3
42.445995,-1.8851573,2
2.2905684,38.809574,4
5.732073,-0.8348672,3
-6.966313,-38.02953,1
17.2781,41.899204,4
58.347977,-11.143585,2
45.527866,-10.1523285,2
-19.1767,-45.25205,1
-2.700166,29.426262,4
-18.029911,-57.358574,1
48.911366,-1.3269476,2
-42.795296,4.3745303,0
53.109016,-16.080853,2
-1.6599869,1.342143,3
52.058964,6.83117,2
-5.162303,50.837963,4
-27.825905,-39.139217,1
-15.73486,-48.25763,1
48.35332,9.366404,2
-11.116744,-30.62102,1
0.13042359,-15.104723,3
-34.695618,14.50229,0
1.0004572,53.25861,4
61.340908,6.238288,2
42.828255,1.8633935,2
37.563442,0.033297334,2
-17.350489,-40.546486,1
-24.348639,-41.772194,1
0.66907454,-10.859861,3
47.16238,1.1764553,2
0.33785143,-9.418821,3
-0.653757,-16.426886,3
-39.714516,-0.9984142,0
40.714783,9.177625,2
12.573828,-2.356156,3
-24.11407,-48.765903,1
-20.462671,-32.861732,1
-7.278163,42.523193,4
43.397007,-0.20558405,2
-2.3519669,-6.811253,3
1.0552452,41.78646,4
-35.153008,23.601374,0
48.51441,-3.861519,2
41.815643,-3.6234238,2
4.7621865,44.067867,4
13.395043,-7.6478953,3
2.0841846,54.83976,4
11.806155,-16.330193,3
