Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Cluster_Label
-7.745799369744222,0.7063989694941598,10.045374507882643,0.788322827371711,-0.2005008923457332,5.436670557308245,-4.111160672654455,6.8047533918508885,8.580319333824933,-6.293022990261424,-7.167237972649746,-7.929517157600303,-7.6737590434079745,9.506571708498834,8.437931145050666,0.8311585620552944,2.555051484247159,0
-10.525958508344523,-9.185770914479342,-4.853568250038924,5.40670903698231,5.597748497636348,-8.080510063258641,-10.095133455067822,7.448805786767647,0.19358246355679398,0.217398230804949,-7.172587635102071,-5.632586804018,0.4676493290886139,2.4812328375377968,2.2531095732986803,6.635604321423895,-9.221143008183123,1
-8.27524114934267,-0.25795988141052606,9.635735164509834,0.9225957854549443,1.9383799305390024,5.644096589974632,-3.5443095165305705,7.44739850625936,9.408235222803379,-4.549130076993821,-7.094956186982247,-7.887838452391782,-10.546093995633697,8.562691758173711,9.484112498810699,2.070203846228507,3.7414760025761917,0
3.782076066273448,8.048495520263396,-3.725525970125966,-10.897804787799823,8.22447187454241,4.134331370277838,1.000068363253124,-9.486324989886164,6.38290342087347,1.1647362395362981,-5.792014318827336,0.9941999631141832,-1.0043112822163327,-0.7870214356863565,1.568353349981956,-5.3185056907103405,-6.24613006247933,2
-5.903978876228705,3.7079204595112696,8.662301452490576,2.668435300014358,1.2689652554632262,7.005223716239159,-3.36391016706097,8.011537772086282,9.217604130244542,-3.837029027773614,-6.385942171792535,-9.987425782191806,-7.191169304962723,9.888303436730666,9.101086388645765,2.613113877890497,2.295688418401982,0
-6.433279081756756,0.4850858196710851,7.774023795426469,-0.6705027065312379,-1.5753712222572167,5.755613030823462,-3.0404794700399185,8.451290706087867,8.337401885484132,-4.354149496351083,-6.32322759466839,-7.9730587615509325,-8.47377650365844,8.132188281441183,8.749299260455786,1.9474110053015565,2.0774243876055243,0
-9.932850943380279,-10.42908469711204,-5.051133837141037,5.685686739342412,5.305268144581237,-8.281998754321954,-8.358709788064099,5.184646257982328,3.610773715566274,1.2389651076990422,-7.89695580103526,-5.948402364745812,-0.5407649544651365,3.0044441283811096,0.9887414716560781,7.601615812316031,-9.611454615071779,1
3.921894233286713,5.002401973472922,-5.062890013467172,-10.84280764846459,8.314830990968348,1.88292532609139,0.2662843907287194,-7.3278197057373236,5.2454562047606075,-1.5259743882004053,-4.832037760007843,2.517901779182,-1.0086567985012045,-0.4564791222288659,1.2307157623627203,-6.097152018298297,-7.307131269549348,2
-8.891874652049973,-9.690839147904052,-2.9642154533618816,4.972400897472383,5.730792101587694,-9.229550619673121,-9.300558544533315,6.754333712234571,3.255223806484594,1.6579310084955245,-5.513537163724449,-5.71914925485671,2.0019130022962397,3.6258006248689747,1.0429183889957552,5.647104230788429,-7.9835418349601355,1
3.5659850462856895,6.940192769656728,-5.194566812304335,-10.9830955749427,7.414779305470933,4.181831267336255,0.08116935586090895,-9.146456740302524,6.4832849921077385,0.3665297055593751,-4.313340216001933,1.5758631971909074,-1.8937197766178038,1.5477217273103445,1.5964129439516748,-6.234461314416673,-7.85172882101141,2
4.845100961188491,6.345676355847161,-3.2274531658647176,-11.628583640590152,7.236048097169779,5.362607977000758,-1.336169563896601,-10.778687148929253,5.109126682857949,0.07182325433853524,-4.792805075760704,-0.17261280139494528,-2.9589142019442054,-0.7959832272685725,1.4056788236873352,-6.239088662827842,-9.350722754835079,2
4.478326775221578,6.0560126578823805,-4.993036723606062,-8.357366554516855,7.851280235726541,5.077158222478823,0.855193157867622,-8.808043640398418,6.0219271976974325,0.9980587364299591,-5.52877694699501,1.75238557030107,-3.283320180107641,-1.4364456134521968,3.494088288063476,-7.247146297603802,-7.682698609859587,2
-5.513927350820179,-0.03047486628932372,9.652788976551427,2.2259097384250377,0.5347503193294156,7.612256387282156,-4.067548268273639,6.993149213706582,8.466287353384987,-5.330280201336264,-6.0271396366869645,-7.849163691629647,-9.85332045120924,8.423247852442076,9.826402529128613,0.5561426293473684,4.2587423626538445,0
-9.657591469709734,-9.953877069962768,-4.117274764656506,5.193355169442831,3.122075726688537,-8.643378247697777,-9.777577478797385,7.153068450042538,4.403217773550609,-0.5515360715768802,-5.774720258179348,-6.1563654126050515,0.8339044895621945,3.0419264777108928,3.0026302733251438,6.49028786993792,-6.448334810150226,1
-9.542873681610649,-9.513323420099859,-3.7665406804681636,4.8485925161626815,5.2208200677269225,-9.42126624057561,-9.714381956427609,5.937081884054184,3.299998137796109,0.23358834370640535,-6.425484345176619,-6.048791612992301,2.133968208378292,1.9025128607351351,2.502714664666009,8.162886023676666,-7.868858530173845,1
-9.609849239205738,-7.697112480979936,-4.848816815887861,4.089809142226935,5.614153933507489,-7.35863429685762,-8.117019085314254,7.736126456116727,3.602127756394983,-0.7986248283234587,-5.617360832152639,-4.357199030886716,2.466854810647976,0.3409164168105532,1.2235617087078723,5.819312578221851,-7.649092329216182,1
-8.803410381477127,-9.277623943945926,-3.514082183962966,4.543438665325668,2.4580875874267054,-7.13846452538691,-10.240418503217533,6.128960244126935,2.7503528788233105,-0.6504137372449772,-7.06924485699972,-5.785720286251799,1.9176806079219435,3.2554167497546813,0.3064650651718669,6.533815279625888,-6.923737251745361,1
4.213745516575468,7.703068666734733,-2.399290011570984,-10.125151524316601,9.034891008066028,4.446979942650211,0.42909813828610616,-10.221039256056406,5.222475219752395,-0.36073079889976833,-4.778008664018062,2.171490272460681,-2.408616147419049,-0.9982818233247257,1.489649909568426,-6.436326624770692,-6.2410713026396,2
-9.284076999469468,-10.245108032821292,-4.805115283055614,4.4904115964481,5.359011612885411,-8.434820430734844,-8.14486608841784,6.5137117612358155,2.8584154991556785,0.29044272367467017,-3.980584161032836,-7.450808761664944,1.7373054088723467,1.9300633868693367,1.0040808868254758,5.324355207860535,-7.162170702736083,1
-8.217242063136847,0.3362598985144927,8.297123787268527,2.391682454140297,-0.6642904015212407,6.109324343376559,-4.709154139389222,7.360020142596127,10.412036138838536,-4.432500364785243,-7.6769530091308695,-7.948340721257705,-10.629185235115212,6.946365727384013,8.210025975174148,1.55796847740373,2.8128338327922213,0
3.127350483639157,5.4465632414609475,-2.4774977097356876,-10.877545747661408,9.499989677164415,4.972660423336498,-0.29676617426276497,-9.256854505115571,6.710258617198498,0.0985951853779792,-4.746525163265748,2.3572206383180374,0.7014925094464732,0.092709683146598,0.9017940131632467,-6.296446040535784,-8.335018953460962,2
-6.136989901683754,1.0372404211555863,7.770298551311718,1.54443417852457,1.6690076471863293,5.918799954583746,-1.6467311038625145,7.871225392766865,9.909873893176329,-5.490081527985018,-9.118640426414673,-10.339021984529944,-8.716351096606234,6.941164954796351,8.277525966266717,1.864576056359161,2.3458780320359076,0
-7.7491052885429035,-0.15009310658949337,9.171728864846552,2.3532620833929805,1.8212853748859097,7.017738348297721,-4.329233755966645,7.383467125904467,10.18222781232135,-3.998248643699695,-7.391509968610637,-6.831715974573658,-6.593034896950394,8.00677320828516,7.570496749580292,2.3120855770939697,3.1401106544484385,0
5.10732631961438,7.761291856768444,-1.99470358539257,-8.631718695861524,7.383318679339602,4.076816445828562,-0.4134462099433998,-9.604073840928857,5.406873426433567,-0.7447194920435615,-3.725937897339438,0.014620505226605962,-1.7663861899821494,-1.185455127590144,1.301726804211732,-7.372100291582231,-6.228841148836762,2
-9.528959152803171,-10.953152262688132,-6.42565267226621,7.490016169782299,6.095262627486918,-8.666610372224595,-9.754134986710817,8.031536254910504,2.6701433605278364,-0.30667436474221665,-5.217389050570854,-5.148988139426991,2.1767174301818684,3.7531509472205142,1.3420616255072448,5.807747094587721,-6.901654503981411,1
5.5983634796845205,5.9355785331229844,-3.184656605679127,-11.644334415666085,7.248522081787376,3.7014973187850266,0.8339921899762526,-9.162346348934907,4.153872287263961,-0.20933261677370757,-5.445422900258444,-0.3146756667546542,-0.9200177099587918,-0.7838580630645211,2.450168181413979,-6.886720192311475,-7.616238927492887,2
-7.8478775428350565,2.1730611574498373,9.772400948186625,1.2365378241832685,-1.778095388889013,7.373127001670356,-3.0088572622086946,7.483607653296417,9.702126731971928,-4.450337495784263,-8.295030833857064,-10.131065396804948,-7.645004883362619,8.452539258250715,7.926531246846735,2.978095659588196,0.4769477436478202,0
-9.854270174772285,-9.720466542107488,-6.172146083768353,6.27354757265419,2.295243880551774,-7.912129787442717,-9.528140330109666,6.3307522568435,2.8860003105532304,1.3153639872569451,-7.727953992167536,-5.307579466863446,0.8970637165753379,1.9923348713089326,2.3410280819411273,5.2462313034244135,-7.9978754187894046,1
-7.528078184295599,-9.958732283307034,-5.8298597771713965,6.835420744802693,4.406994533974909,-9.484624862665065,-10.190326523963812,5.710844032902776,2.0640850661643793,2.7866987181926643,-5.44302644830695,-5.256276607500419,2.100187224880318,4.854377160037477,1.3630808416452842,5.205629964959243,-9.165429784357393,1
4.269515284210115,7.103761903424039,-4.997635948214959,-9.398842913793167,8.299618584379617,3.9405758668013844,0.4799458071855125,-9.230611192043618,7.5800831628019605,-0.10223708773880949,-4.131748196949966,1.6609255614499276,-0.21770592704812808,-0.12296576338620174,1.9750981234118732,-7.107548628483351,-7.824763161294571,2
-9.144596554783025,-9.809746071951,-4.129938252075715,6.60763025386939,2.2622884686571374,-6.077416335867797,-8.8806752182622,5.776390593687517,2.1155060765048117,0.4615622916961184,-8.450901121798825,-4.384372407413968,3.368476361241845,2.553816827182553,-0.4638092009085337,4.481110835348636,-5.551610805991813,1
-8.436751684605756,-10.031943540449,-3.468325496005436,6.707014686648732,3.9411254961347595,-9.226262470859227,-8.096010634364966,5.295315936277213,4.472299059117312,2.441782213428273,-6.722689340049115,-5.93996245323346,2.3117436841905086,3.0589067277717477,1.744665684151851,5.908970166413216,-8.216906013044401,1
-7.0388228353719136,1.1496439560853609,8.071796325615917,3.3568338526788577,-1.3303207181187866,7.643426839290913,-4.272931837059457,8.95448465788905,10.269566471502932,-5.341373592972435,-8.172421372429387,-8.34261392009628,-8.773385264805594,8.298969374448076,8.415463865242177,2.311978178386315,4.369299530164266,0
