Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Cluster_Label
9.192960158379414,-5.72639404656662,3.6405340346471045,-6.264498441866603,-4.308633080475174,3.2884621509825154,2.612568688122987,1
9.977588258667542,-6.10150179680104,6.700283228641964,-7.287293404727015,-2.1696224239229522,2.2630843597960606,-0.3952394751897046,1
9.822085650917284,-5.278980353681543,7.724687089421037,-8.102176458625658,-3.846516420620142,4.111609451893085,1.045708393797918,1
10.23140206175069,-9.429843281618055,4.179157305217977,-7.204038569547773,-3.3520258938762098,1.7848532912491286,0.8290864512366061,1
-8.467409212679428,5.664277074386192,5.6640434171934,-7.413809586002656,5.122018292446672,-4.101090003249334,-9.654706068900627,0
-9.650997269507254,7.666762533759799,3.8517378371767848,-6.428037444198103,4.823765375456672,-4.028786717019602,-10.336137198552262,0
8.21423205354437,-8.193068382003187,8.300754096431204,-6.910197517352056,-2.473964747248509,4.359707983595788,2.702183812076523,1
-6.979405627378023,-2.444946930546255,-6.030446413211436,-5.50055666775907,9.590649246981584,2.474149857208997,3.5929248371738094,2
-8.288133398832873,4.676601048819857,7.661662545370343,-7.388775835278317,4.543612396448087,-5.2563745359900516,-8.23983875440406,0
-7.53124617259555,7.952814029717735,6.271461049656544,-6.284442947221182,5.771265413019247,-6.058549990965505,-10.04909994288563,0
-6.108342732270756,-1.1583681252524833,-7.317770053648863,-5.50482967916014,9.552433802230556,3.8176168368585657,3.0469039368395414,2
-5.655574771149719,-0.5642564063469862,-6.116081680475356,-4.433803752889511,8.785920775882515,2.18400968771003,3.83487277884257,2
-5.252835072658021,-1.9617838528906777,-7.97402762697452,-3.831996774398729,11.003958149330195,4.725480798049932,2.6868200295976448,2
-7.3335486670301,7.122781252350927,5.2274775159778235,-7.6284819168639855,5.0880634068893285,-4.345634976881378,-9.426832042022603,0
-8.633730284004434,6.778325574310275,4.765247522106929,-7.301629070478366,6.099756636414418,-2.9414230324259316,-9.12524710951601,0
9.019776445276376,-8.22188482629914,5.256132781130951,-8.267031237791258,-4.044944008186738,5.006077308711159,1.1890792488815696,1
-4.612988198182595,-2.2889847549585554,-6.774934209325382,-4.825162877848574,9.926125456716676,1.9951038111591934,4.424958100070814,2
7.44758017483171,-9.810035902856491,6.100772277427398,-8.778744860560083,-2.4470831893790237,3.4498268002784616,1.7026625964390503,1
-6.876120388244603,-2.0504204703992768,-5.887923715055005,-5.361013420539531,6.981948720515586,3.165518594708863,2.5771270522709298,2
9.105922161740455,-7.93471550165833,7.030122683845499,-6.683244627302081,-3.668271389673361,3.2564211228560107,2.7127805496454362,1
-6.8759686311807755,-1.5540192345907613,-6.49581404311388,-4.329665725135742,10.044837434876722,3.173105246551114,3.427099991714872,2
-4.56866092497976,-0.9032234220679698,-6.016034274472101,-5.854849550000423,8.465508743540047,3.719138645801424,4.287655759484122,2
10.22636108884516,-7.853970363570575,4.963098078899314,-7.842864438082853,-4.913108007477695,2.4129256361127354,1.080776133019884,1
-6.518761407542807,-0.22600300834726617,-6.545486597165002,-4.804386956898466,6.789109286488185,3.7316886251463006,2.2795372019653515,2
-7.756825551702849,5.665927929557534,7.051569615578368,-7.891713022820715,4.199041737699119,-5.66256395209563,-10.161869063309107,0
-10.513645005918606,5.185834936080724,6.325692427693392,-6.9611095699332415,5.500856391611047,-5.565637616237145,-10.158755552519057,0
-6.830486124885329,7.8652464854192035,5.462843548616938,-9.178031252381318,4.187211724429546,-3.552334620594649,-9.88487056583956,0
-10.478568752834208,5.5773375757900965,4.402439907177326,-6.715977022395928,3.590559851993934,-5.641268065975626,-9.809602003134234,0
-10.743272972373662,5.31671012312387,4.670664931299518,-7.451245179850652,5.590306975824061,-3.7194882661040083,-10.208829788584636,0
8.681760666851103,-8.376956419167293,7.333415582652684,-7.007273750605828,-3.94904607323844,2.790621271707922,-0.005539529694202461,1
7.374986342690637,-7.45168762723792,8.12339715105163,-8.376497268930756,-3.9236558221424027,2.3995184478995406,-0.19526146793607224,1
8.233991268441137,-8.13418234606502,6.82381022272184,-6.465686109917127,-5.181171223378115,3.6729492168476083,2.387765045789422,1
7.116299000958944,-8.035034426463326,6.516767700795586,-7.267122219601185,-2.386528912199064,3.0071633428975657,2.0064710279940594,1
-8.68630333312269,7.4766386915604155,5.790741206487192,-10.099769679367352,5.024857989443269,-5.086568954429048,-9.949626121394774,0
9.678070197256924,-8.230572493360933,6.8765630110850235,-7.398741815668308,-2.039992989442905,3.489885899822244,1.4027150943912468,1
-9.123976395098138,6.244632551614085,4.892203060780398,-7.224797539809432,5.353271370495895,-5.327333513212754,-10.165454706625642,0
-8.104388782539816,5.662063106978513,6.000261847870044,-8.918553759805127,4.885303510702606,-5.130160800594754,-9.279659394865602,0
8.745328745553348,-7.270003522927963,7.601744545391915,-9.339909845421024,-3.982129940366813,1.279942943183578,2.5673668937868213,1
8.948050432585683,-7.132547754141858,6.512904118532772,-8.703464532981107,-3.5414903574579193,3.312181731118095,3.018531786932675,1
-6.981350921662753,6.56241448555961,7.033867590678841,-6.340661855060298,6.132438460609708,-5.519600904569592,-9.050545448921783,0
-8.695596860832064,5.236133407243034,6.220287321948061,-6.546336407667319,5.645264632195659,-5.256504984017231,-9.714955451864999,0
-5.482574876485364,-1.3941701117528198,-7.34710968769396,-5.068161401867841,9.410870198927054,1.9826425710683684,4.045447203317301,2
-8.651658683511885,6.355761694301883,5.895480839935291,-7.985500515459689,5.229803546865174,-5.8770293602222505,-10.387783530424144,0
7.987200535667199,-8.173475295969657,6.4295240694413005,-7.2902941570846895,-1.617277972910236,2.6803196248521,2.396943692181788,1
-6.123031090337412,-2.0455226538297797,-6.9751772708022255,-4.523355016256171,10.46312658827567,4.403596210867937,3.130153200264818,2
-8.03283394310114,7.698872641627523,4.250468196815907,-7.939478407787217,4.880925655764002,-4.82440473575396,-9.539209040656043,0
-5.856564193026524,-0.9526169430172782,-8.667090900500575,-5.483624002727616,9.434088368360808,2.0086345456786123,3.52800272036475,2
-9.206386458315595,5.819840574356045,7.434059272474919,-8.847975998729323,4.792899013847884,-4.94089197510905,-6.412879463495081,0
-9.624166058797538,5.018824064751664,5.714994154369734,-7.608284299099562,4.617703903304221,-3.229923200714324,-9.964260868182343,0
-6.470203323396609,-2.601330626008583,-5.935665541916621,-3.6540435012073997,10.694735606151847,2.5598048189027325,3.983249940081762,2
-5.253773744456742,6.971526916573746,6.204626765184114,-8.075161198540924,5.056866387290803,-6.415075414197819,-11.122539129122432,0
9.151105966080722,-6.493008902544055,7.671628338205221,-7.040374551573782,-5.921892998636817,2.591997226484885,0.6509968212159714,1
7.723297223218083,-7.682650951973542,6.934736097933347,-8.861580393501484,-2.1526871300344235,3.1411331913276928,2.5236373938859695,1
-6.933753228889364,6.171782774850722,4.746325851136049,-7.047931826012763,7.535847583285505,-5.334668498452393,-10.505564672652211,0
-6.005719424298811,-0.4315829515169205,-7.645660875359228,-4.64302195884628,10.080827280195635,4.515998422859227,3.7401380873616725,2
-9.072148089314043,4.81501712002923,5.775411451654431,-6.927285517182522,4.835971145779466,-4.98623608585925,-9.30305237112563,0
-8.716467556101103,5.402102619372685,5.770601718499662,-7.371082361891919,5.320442182991568,-5.417301102723971,-9.33454324077528,0
10.137812155629737,-8.632500426400854,7.413529563776692,-9.147369787390664,-3.3344137959093914,2.022901389365876,1.8899784758664857,1
9.249486047327155,-8.134644811683541,7.176656941443308,-7.953073025253321,-4.780837624468385,1.1500926499986854,2.2355943891686367,1
-4.896360566984148,-1.876039301371538,-7.070977540166489,-4.437134601736008,7.343545975029459,1.893326769463064,3.5666667564824923,2
