Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Cluster_Label
8.96071843914229,3.5299479076552798,-3.5603024273327115,3.044910363007404,8.81106064941416,3.3390415141152068,-1.772222343981968,2.010495255321314,7.131168784488964,8.266369187358457,5.79605665145119,0.8091432616890408,1
-2.1621880970543916,7.416399525246973,0.9575703666749555,8.311040644825114,-2.963032178757228,-1.0417859166471761,-7.409465260152674,-2.9052367550853213,-5.281912367213428,-5.978915498159636,6.546382975007775,-2.167349266411423,0
-3.6651884033680266,-3.3473014367427587,-7.220467178458764,-2.7102131069659423,-0.8229482723602338,-3.7278259350471585,6.6358353096038885,-9.890574305332756,0.6004884448407475,2.4276121955266854,-10.569338053195851,-7.461697343592692,2
0.01929409605985266,6.605068424725903,3.2611001314209798,8.814147299820002,-3.375243717153817,0.8761007100639786,-5.839509108243203,-0.43426821338185406,-4.363774541455588,-5.811935064033378,7.517484636768812,-1.983981535540773,0
-5.6883526172149015,-3.3585391834409726,-9.680580677445807,-1.108774032616889,0.03732191393426598,-3.6729026623845016,7.5970744415564155,-10.553313206681409,0.7940440772717614,1.185331377315994,-9.545758724550957,-7.8867422844626685,2
-4.211695236837997,-3.8174674565656304,-7.123424338347445,-2.636940390301635,-1.4580886537206053,-3.144677175749748,6.090851968887474,-8.55464751417441,0.013081689858292389,3.0863443648564926,-9.518441537269103,-8.184600606207333,2
-2.0858803791072305,7.880302791858885,2.974952332432711,9.202445607194951,-2.757928929307897,-0.6996628498360461,-8.253435484752076,-2.1093827340171307,-6.057389474537838,-4.298885516432016,6.0815526525292825,-0.13814083951077782,0
9.710265394176195,2.858489718315291,-2.7177830044074573,1.3816502662837964,7.586872413288949,2.4037382119129136,-0.59704674115081,2.7050381155078553,7.401748380462114,9.511894147799028,6.739121951780999,2.9916342040390598,1
-2.043269802500619,6.254573203561733,2.151297961405435,7.142310060597941,-5.326581869329917,0.251931029464873,-7.07137674263549,-1.1289504929604934,-3.734251288910496,-5.43147138611074,3.3911761912770486,-1.8765064742127573,0
-5.063622656389811,-3.289715759822072,-8.239239543680922,-2.2107334240799243,-0.24867454594478344,-1.2685244645729612,9.113700344931214,-7.617973341086311,0.3126630452810216,4.264891599664514,-9.613601948130945,-10.052511278336768,2
-6.79477084531442,-3.749431915245383,-8.205492125800488,-2.8909059534489243,-1.1396835034194712,-2.9659721880177425,7.800107776178885,-8.815397130080154,3.7212793243916913,3.36421368126789,-8.376065635593417,-8.443439128531633,2
-7.182611025385735,-5.3554044528981954,-9.62081439178332,-3.0954914252932535,0.021335734313619348,-4.662508272348516,7.995662423559585,-8.380867723658936,2.825512360195427,2.8001184019976915,-7.838604907694423,-8.823397357982666,2
10.362825399891385,2.668610510479247,-5.032808294812846,2.586500321256828,7.733246750598864,2.2147651761659786,-1.7184162129816345,2.5999660466484116,8.533300482100781,7.428668479946436,7.297601264195382,1.2626733735775337,1
-0.8942717575002033,7.332315767883993,2.4696490198469814,9.060460207269692,-3.1881671419129094,-0.5719309540712337,-6.25740531091963,0.8559161575974255,-4.3510213768201815,-4.850531852421552,7.143658144256754,0.010563853828082004,0
-0.9522341044950913,8.235615546937193,2.942298354496297,8.652795999332549,-4.410004117603839,1.8136913963014716,-6.66008018405293,-0.9794109552420747,-3.8344442976585813,-4.2276141609458655,6.941271448582225,0.6000342444082749,0
-2.1656519510488037,6.9147401316731125,1.2467352695285594,8.085954482654502,-4.3606168480145815,0.0786762110812623,-6.5294649194095475,-2.4112091515580123,-4.963142055198204,-3.9962681095091477,7.356796416322474,-1.6340531377935978,0
7.889790721345895,2.9956197295720424,-2.4760968672557078,2.3240960128454757,7.325219813700862,4.564019574635418,-0.8852396226157677,3.5333440372443556,7.773219228348423,10.243239083202685,7.230075427534949,2.1285063702549722,1
-1.0016042220378525,6.856393913019267,1.8756366926523356,9.650614653326146,-4.469058203047309,-1.62782618003799,-5.754992055209556,-3.2596221380088846,-4.411044588214671,-5.175513170673288,6.99158838929006,-0.27069092663144656,0
