Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Cluster_Label
2.1058764318445125,5.079214891517442,-6.143220165455418,-1.5816804270050606,-2.1219826546572427,-6.4296638907051085,2.2485679426256016,-3.701197778960296,0.14107211612400183,-0.9916182089214248,-4.0418276104184,-1.9777858436157407,1
9.439388832731511,1.4409499958203398,-2.505719537373311,0.09845335886151163,7.142641097583603,-0.44969207710295045,8.3194815525435,-4.312238969094264,-2.7627815808018177,0.770105860555625,-4.130636949978555,9.138495705675997,0
7.702721740345967,2.4744238337923803,-2.016027372010669,-1.3117729313264241,6.645417755934308,-2.0275935296326133,9.08019475947477,-4.499153071225833,-3.1569892203967687,-1.0026961955561087,-4.175309205143096,9.674043952680684,0
9.751081254134675,0.7903050337773602,-0.6715954536672614,-0.9359759855159697,9.00850982805436,-3.702844503308053,8.739500910287148,-5.966667438975427,-1.6176201493306808,-1.2571557735206076,-4.380339519192068,9.848421140887533,0
2.405363823705233,4.3780527955679895,-7.085223966554752,-1.710360382824041,-1.785181515500213,-7.581109871449723,2.118623932646722,-4.795417605549696,0.8332427599761891,-2.080195170921776,-4.73169922628759,-0.4692474411522428,1
11.529315124746418,1.2804179420830217,-1.4516812345209167,-1.2595172331205278,8.010798273575956,-0.7256589629407402,8.463121487595497,-3.8138472819322793,-2.7129759110612284,-0.5442904471806501,-1.0726158812534439,7.060730463955879,0
9.900669347776649,0.5761427297968297,-2.3697620130727284,-1.2426312171270677,7.079955080240375,-0.8576973671989983,7.800731292639718,-4.620077952011696,-2.0217618652371456,1.0584976685235337,-3.4146313697441624,8.210448301704893,0
2.23548106906918,4.270484055815953,-7.035192758783777,-2.742035735358296,-1.4369147246301919,-6.665671523928495,1.497315924738286,-4.455447684465747,1.5416935339570053,-2.792386382889245,-4.915125319881618,1.343488652163367,1
-0.15787078842393054,5.616309028919588,-7.760609563357611,-2.0624531357890277,-0.804504268783844,-8.343343553225079,1.7764981295306446,-3.9401407268708835,1.613177175838875,-2.0188041862723405,-6.610278188007608,-1.544685485457901,1
1.7360213194968592,5.79753182489644,-6.5859702819806625,-2.178054630871042,-1.6792323046978481,-5.77129133402992,2.135379937694063,-4.558857604600458,0.7998883519574231,-2.8556743547317804,-5.838986825115006,-0.07936564843824234,1
3.207990780835348,3.5028119595247977,-5.062918809869977,-0.39798212651819953,-1.1114185652799216,-7.9298499140873195,0.4171734264278837,-4.997108550804695,-0.3832159769940715,-2.862991288055049,-5.198810260377993,0.6814149088269792,1
4.363636264050832,5.258104568829617,-6.325251751364832,-1.5095242687848294,-2.082893220304564,-7.449169734894476,2.542944511976243,-4.972842127824058,3.5738287674339473,-1.8695390847131381,-6.6480199718172015,-2.7862880693963543,1
1.1989106825031057,4.847584243630942,-7.23654158550861,-0.8629735275474637,-2.4684317868625163,-8.36982979082141,3.963966905098534,-4.436308615710667,1.668086929260188,-2.024386388441652,-2.976600284857982,-3.4061789220647167,1
8.825189908411499,1.031547421042505,-2.0476024524253322,-1.4932769560526093,7.995913872969893,-1.659067948629956,9.87229965794582,-5.885120575167475,-2.801689323492217,-1.2156520091772556,-4.204725339737953,8.614454235412442,0
3.6788028102834742,3.831285716072539,-6.6854688463667635,-1.8804331574996418,0.022811320447350347,-7.012270023158927,3.5084420305766724,-5.528695773512453,1.2246148219839361,-2.2847245400031904,-5.212526047863831,0.026602543064190853,1
9.457649213876465,4.965898234000593,-2.272495082756584,0.7420829437610859,7.596048378747092,-2.3954320746142277,10.521309818486717,-5.002322756118194,-3.20399663780481,0.7705816762649873,-4.207623092222457,7.833531298118891,0
10.108039441587687,0.3554067311334414,-3.956386585744211,-0.5091158230148707,8.0974942198723,-2.310887886557052,8.320586857909007,-4.3427235344040644,-0.9241526877266673,-1.4885138132674482,-2.2440746551993183,9.528732674043653,0
3.0878908148959483,3.8735706717896434,-8.78667826623851,-2.9356671780495773,-1.6567675130538058,-7.129293448080725,2.020929512196966,-4.757013325525329,1.9538394365666614,-1.2833607243866751,-6.404604249467612,-0.10766731090640791,1
3.0429686861031584,6.410415743457957,-6.747858645292363,-2.961948516869083,-0.4930228477922094,-8.57849389524255,3.814225189800252,-5.158589237306824,2.576922534502139,-2.019035046553507,-5.9230113076321835,-0.5092141054172202,1
11.219296143341532,-0.8543244412103563,-1.1132603538793657,-0.06334800840194343,6.956339032750563,-0.7163842526143469,9.279063823039321,-5.36876416874339,-1.337395378464051,-0.8125283726455781,-4.761419968751477,10.54200203850366,0
2.0837188560354307,5.784300623069778,-7.818934669934629,-3.2042152380974827,-2.716617260406679,-6.52597752977385,2.455293518912415,-3.207364758585796,2.092889710458782,-1.0903127807378616,-4.234182949128744,-1.166131112872101,1
9.511155224723685,0.6292797621652052,-3.386506204700347,-0.8772717396996579,9.245003164266574,-1.9496361570898502,8.490240587639736,-2.6381994552033845,-1.0390750528582806,-0.49112817152787586,-1.7215035786066069,11.625304068436705,0
10.120295213505216,2.480369776423425,-2.1063945876989028,-0.42702251209166525,7.784574876985719,-4.373110680341937,7.871432166424841,-3.3072803200639798,-1.2916844099437421,-0.6102766795206994,-3.7228045760504385,9.17435774297758,0
3.1727225361969507,4.5401044206839,-9.485613967097194,-2.2703489685964047,-1.8136285023998955,-6.9209677738995925,0.7418010690025976,-3.3919762063174135,2.0028324912808477,-2.207424347264309,-4.462797152037739,-0.1827141768255559,1
2.0126773080330094,6.468353229092993,-9.11237575103367,-2.5474579002749085,-2.089839146337474,-7.9775218131062,2.217916461246559,-6.096061023320847,-0.647138578285142,-0.59583220228944,-4.737010099867254,-0.9753231205866602,1
3.249631955936727,5.0786997529750995,-5.947308367903301,-1.7245032184346563,-2.54072916325923,-7.213142445184846,1.5052367721024402,-4.960279483650732,2.346207492034119,-1.9538226813491222,-4.960243865211093,-0.02776509228070312,1
2.1370712588794616,5.282709012224479,-8.953998161958754,-1.6757820415114053,-2.4799354771727478,-8.006929078774071,2.586971494097056,-5.589163518180085,0.8848716356484128,-1.6926429315411495,-4.497255924796205,-2.96897887203274,1
9.816763777473435,1.1937792515896526,-0.9447074458840766,-0.12281205691564728,7.6258019344767,-1.732789644246314,7.048604808209367,-3.5718178814790438,-3.8984843257066726,-0.7411126845017992,-5.810767612148316,10.73422082363024,0
8.472248066157226,1.5136221606368414,0.007211616134330301,0.38341508127393154,8.519373201133142,-2.9876640095484013,8.5365511338918,-4.449039457249213,-4.061082668978205,0.4798837877100608,-2.9927564055614075,8.184594291131079,0
7.671796202775805,2.039470617628645,0.26519806721637473,-0.8388186177156184,6.83627261641831,-0.9831740622953464,7.797077016947538,-4.450555952237813,-4.013745056852163,-1.5147456942346667,0.12676862499826136,9.349365793102118,0
0.32994180697647146,4.764243297320272,-7.644378780033501,-0.5053812409053592,-3.2799324234068026,-7.9481110332082885,1.2336316510861143,-4.018262080691572,0.5578672487307792,-3.302603606330204,-6.7355952065436595,-0.3070403175301902,1
2.1688490353422636,4.79029165154807,-7.047315054457393,-2.0724177381467612,-2.0298897188962317,-6.960270203359595,2.751232257267452,-4.323601492174972,1.9058073484033036,-1.6551722972026701,-5.006832299943691,-2.0541037525877,1
0.2737784403311345,5.621631282224516,-6.765593603951024,-0.4380905749606854,-2.1938351398508003,-5.438740475156412,0.6407314300459033,-4.602319446988005,0.6932308566354921,-0.8582175095462649,-2.7987169866291897,-0.3155339067591017,1
