Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Cluster_Label
-4.059834851138684,8.60013508259602,-6.979973636553887,-2.861015804964637,-9.925828154326966,-10.365392207097427,-5.10403392665205,0
-3.2366581269417707,8.002013757806013,-8.592415783485832,-4.668517034338535,-8.86779034243821,-9.962984840305834,-4.061457022326078,0
6.081096985686188,-4.881894586921519,-5.257586635687728,-2.3363225731340385,8.541924261633364,-10.85696146668474,-2.231326625742522,1
-1.9645241184433861,9.779315101999074,-8.997396387366706,-1.8150232031013858,-8.052538521039795,-9.271740762422398,-3.822594394089025,0
4.6951645621475215,-4.366016592099422,-3.7102030514690947,0.6258581433011783,5.578668062441516,-11.502510049707436,-1.271999980053258,1
-4.098841052136624,8.475344822508118,-7.508923474420071,-1.5486013678075419,-10.155222967262937,-8.140588835461548,-3.131405702855372,0
6.263734516554697,-5.532270046458463,-4.203575259166328,-1.2218544561517204,7.613444269170235,-10.383083714230247,-3.117160243123461,1
5.2591932979674425,-4.239428670540908,-5.581831561388611,-0.0015629763405401453,7.165423576527514,-10.017048649749043,-3.4821023225733505,1
4.814285916853885,-6.0220740817282845,-3.790539321390746,-2.4159814386082186,9.656682216342887,-9.76594063098117,-2.450299541369662,1
3.5221646367553894,-3.88470910102543,-5.13191985532608,-0.23062326551901968,7.51762016180927,-9.03809365960489,-2.4968698088253793,1
-2.4828818805719273,8.083364930669232,-7.352148419258578,-3.2434405539989006,-8.963148053763202,-9.015609838231972,-3.714856994736307,0
3.5004870642514145,-6.373579023832938,-6.629053538746651,-2.3331639591825617,6.259394877735037,-9.168173729440776,-2.392809297409497,1
4.653453475132652,-4.025309257639671,-5.5628741850601235,-1.335082044695767,4.164600670419608,-8.473611591100585,-3.4503858210306158,1
4.9934952180982926,-5.271716381903781,-4.246106839053516,-0.7401102280077041,8.874050567941463,-7.827710461293057,-2.360314989868799,1
6.050548378523133,-5.0663512254166365,-7.537361297494829,-1.263852575771466,6.835663543667853,-9.183572676117274,-2.6685236689903413,1
6.184206369933284,-4.001091669814104,-5.196262178382071,-0.25139167848372324,7.504373568628309,-9.233031476837908,-1.143267908177705,1
-0.8401080206906038,7.984414825655058,-8.101537004123614,-3.415268125631397,-7.75658815764701,-8.498338346931252,-4.974426155908449,0
3.9994114314601346,-3.5236581543865686,-5.875418299043995,0.5318821472310413,7.19489843691253,-9.72791189007221,-2.426903085156569,1
-1.9065592287840076,7.702123646825441,-8.190764370725278,-1.8102103026359968,-9.185574954013237,-8.702394812580993,-3.1430761247438164,0
6.765468439661905,-5.258621968242097,-4.366399688477269,-2.4807310070691617,8.121512231781228,-9.335775015284923,-3.1456609647410825,1
-4.01868041960155,8.948636695092672,-6.47924289245247,-3.308753052990414,-8.638985050198755,-7.1081347551160725,-5.8854795837091896,0
6.394762321047356,-4.653994294247862,-6.458988867232416,-2.7933242905229,8.340649627854425,-10.835483341686514,-3.4127630040730637,1
-2.202539714491879,8.988325367020666,-8.563849282266958,-1.2981808483592954,-8.954069361877455,-9.669697614194133,-3.6716800736895014,0
4.700766308486678,-3.6436448083027484,-4.960698913957716,-0.8048498785358581,6.000655858687405,-9.946177025741553,-2.4038427630585883,1
-2.3849766686134015,7.7369452973666375,-7.4577108963718155,-1.2355645089577323,-8.142836318048909,-9.573599797432683,-5.4878202623574825,0
-2.9503356878132547,9.747434457677427,-8.047308515670167,-2.4990443593031353,-9.24406614739856,-11.39330606384184,-3.232805737797647,0
5.765909119891522,-4.012437539725685,-5.801784699574052,-0.7487788457546617,6.3702353940866665,-10.9171934652186,-3.339458493587449,1
-4.694810434392064,7.606830334620529,-9.025243557456658,-4.793158545992744,-9.423953691182826,-8.749643220581179,-5.035747548465198,0
-4.373163557435761,8.372050136490342,-7.120621435114753,-2.369905455752356,-9.068467601929061,-9.033571666165852,-4.348199974350199,0
-4.456743837127146,8.212296473666907,-8.604340315767223,-4.415789217411159,-8.149996416367337,-7.388912474297544,-5.2811757804966115,0
-1.690162393453075,9.65913743467694,-8.804033143089901,-5.169510851673001,-8.332828266743256,-8.414955851472458,-6.205696141716535,0
-3.9095706676934707,9.067238106931063,-7.316880596481738,-1.9053045909006365,-8.74109215174823,-10.569367687055646,-5.981980917332179,0
6.511938776991903,-3.8823744258046116,-4.7365595066333555,-1.1049200900715173,7.136313332279886,-10.314355455703442,-2.8453358940692404,1
6.067039966580906,-6.2352285181111995,-4.9523945510874805,-1.885443598902171,9.253277731130424,-9.177597011731708,-0.9348309519535973,1
-3.481311213233184,9.74342214363189,-7.797556033012653,-3.135688473388098,-6.619806664941108,-8.47124663089227,-5.333224832075022,0
5.0918443499079,-3.2818850573858604,-5.437686981586255,0.5286360445885105,9.861729464184084,-9.999360388090627,-1.850414348882996,1
-2.6478828228158133,5.949287141047692,-7.885551494630192,-3.7570985002868005,-8.602694529729812,-9.419464665349945,-4.734673166450174,0
5.283064500184935,-3.3825591029238486,-3.869806207801787,-0.8388426114454473,6.683366589550628,-9.575388469421668,-2.186858758173312,1
-4.554681023199062,9.782906749792842,-8.605067834088185,-1.0924122247025836,-8.985159840677996,-8.26808854457162,-3.2659206819807602,0
6.111573104581648,-4.23087275861604,-5.06893706580874,-0.30000116487137696,6.990116286269032,-8.922450387663813,-2.3731835527202256,1
4.464910465690124,-5.813512638078802,-4.593390661996901,-0.7891139900439635,7.640068343862129,-10.08613326669577,-2.459930923081516,1
5.911934047621514,-4.76211942206918,-6.593584787131329,0.15994101143020756,6.090806907048197,-10.526458673312568,-4.1605738971406545,1
-3.1735382097825364,7.610462191511123,-8.779589105484643,-2.518936959928471,-8.58892111884398,-9.024217106332799,-2.487765770660261,0
5.220330329117224,-4.7995638678415355,-4.738918023021506,0.06799990381551768,9.140346027010592,-9.093689515740438,-1.9806072032598183,1
-2.7039485169069626,8.652622056483319,-5.68324229901239,-3.548985456055132,-7.794930167514715,-8.65448160408556,-5.349032362606575,0
-3.0216467638004336,7.160642142978166,-7.478330519629538,-3.8050956968981615,-6.805220270325006,-9.484832525724464,-4.072379524342502,0
4.586663272114749,-3.100661870894448,-6.234986440832159,0.042741991624744236,7.916474490636288,-9.280784644885081,-3.6895802309640513,1
-2.305621001517066,8.718385812921346,-7.4066287554956896,-1.7269538360441568,-7.506412627254981,-7.965806952421719,-4.526675295046482,0
7.79934824684133,-5.966317130691926,-6.028669881329268,1.7266277694326289,7.81085852406197,-10.332384146178565,-1.9847223269360421,1
6.795085045730906,-5.3619244177176455,-5.086684576629265,1.2866685865898382,8.776459334003796,-11.638395341299635,-3.1218747187961027,1
-2.7693618700952856,8.31395620492181,-8.160878137350892,-4.554694491274521,-8.449186406587092,-8.512227984605339,-3.3466226436035895,0
6.4349363679563485,-4.758622117672191,-7.467552952964133,1.0032263062594222,7.022328983112785,-9.90804649979607,-1.9892520210710583,1
5.02793557271668,-5.117586520786082,-4.255613381637306,-0.1604946337080294,5.74220371883017,-8.775574431810751,-0.6870828453885518,1
-2.222994700335668,8.242748483411976,-8.561754488936835,-5.01236826811716,-8.521046745203511,-9.220801832514763,-4.38362420868471,0
-2.1126920810242287,9.793716995026916,-7.700616825130824,-1.929831688235795,-10.654776171824823,-9.960442528742771,-3.327930650103207,0
