TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
-14.494644,-21.75282,2
-20.78675,-19.061443,2
12.202797,41.265038,1
48.608704,-3.1266804,0
-34.44502,-16.724173,2
31.636213,-2.145671,0
55.194584,-22.038435,0
8.673752,-41.069912,0
32.119675,44.823395,1
12.464678,-24.601494,0
-31.417645,-26.617786,2
41.106564,-30.003601,0
-33.0685,-22.735836,2
-23.303392,-27.343386,2
25.359444,40.54593,1
23.396933,-36.299603,0
1.9154723,52.783264,1
30.517487,-0.8552679,0
20.703814,35.081562,1
-0.8384233,33.6924,1
-38.832508,-36.142693,2
-59.78552,-15.557507,2
30.42468,-9.063576,0
-1.6941259,29.914307,1
-16.174791,-2.302776,2
19.874313,-26.56464,0
41.352634,-19.162865,0
11.527985,32.99704,1
-18.266933,1.8705157,2
47.018806,-27.138378,0
-33.406315,-5.676989,2
17.934923,-15.933912,0
40.755505,-8.857517,0
-50.17564,-22.361357,2
43.18563,-47.661026,0
9.43162,29.84665,1
-41.02091,4.45916,2
40.39716,-33.997734,0
10.779915,-17.33302,0
-5.76687,41.058434,1
20.077133,50.016514,1
16.464626,44.322506,1
5.5538116,64.853004,1
50.97165,-18.397291,0
4.0158653,27.721132,1
-45.917953,-5.128023,2
41.963535,-4.175023,0
14.667268,-8.416483,0
39.0116,-1.196202,0
-4.053556,64.17273,1
25.947666,-35.38749,0
-46.855797,3.5377727,2
-42.116932,-12.378423,2
-25.437073,-15.7160845,2
16.41295,59.340027,1
49.38488,-26.345947,0
-33.58283,-21.600077,2
-33.17362,-11.080939,2
11.786429,37.74416,1
-1.1839961,47.422623,1
3.7917516,17.23955,1
17.181448,24.3799,1
28.335255,-12.323504,0
41.84109,-19.09637,0
25.974157,-11.610551,0
43.561424,-9.671713,0
-30.981264,-7.710789,2
43.363316,-44.467487,0
-30.270947,-18.89035,2
-48.98609,-37.137096,2
-26.844633,-23.545218,2
-28.231703,-16.421658,2
42.932648,-19.645966,0
-30.794895,-39.612045,2
-38.458363,-6.163415,2
24.380705,-20.844828,0
-34.13694,-16.305021,2
25.121122,-5.3963356,0
-27.215227,-18.715425,2
6.1439943,58.06896,1
-27.89381,47.37076,1
19.556635,-7.544721,0
-25.84415,-40.81561,2
9.443723,25.182562,1
-27.288677,-16.723385,2
-8.035767,51.166817,1
-7.065118,35.39337,1
-9.159307,-25.103363,2
-62.331867,-14.046911,2
42.532364,-23.859009,0
10.573798,29.88034,1
-42.661495,-11.759322,2
12.256043,50.45978,1
12.077194,43.500732,1
7.137236,-31.422838,0
15.761694,-20.73151,0
-45.855522,-41.54352,2
-58.295727,-12.11816,2
42.960228,5.481344,0
-12.554405,42.15313,1
-49.017017,-30.953142,2
-28.162586,-38.455677,2
45.056087,-3.0505552,0
41.034134,-32.005787,0
-31.577297,-41.572094,2
44.53749,-8.027704,0
-30.095562,-14.446615,2
40.193275,7.963656,0
-35.612953,-0.66508794,2
21.552889,-27.38422,0
1.4285936,38.98361,1
20.25909,-14.178584,0
-40.199608,7.1272216,2
4.6991467,22.037006,1
-50.557125,-34.446266,2
29.288631,-11.505432,0
-46.88932,-26.166565,2
32.512928,-31.283165,0
-6.0953126,25.612913,1
-23.981123,-14.16448,2
40.070084,-8.4134,0
-6.165357,28.421652,1
19.811821,-17.007793,0
-28.080376,-21.309126,2
-53.27677,-34.22929,2
18.281385,34.670345,1
-35.824673,-9.176659,2
51.84973,-14.783868,0
-17.949442,-2.0010908,2
13.156999,52.5263,1
-44.29321,-2.0146828,2
15.212254,47.35294,1
22.065857,-24.448229,0
-17.161104,44.376377,1
-36.656242,-26.676096,2
49.75507,-19.382622,0
-9.529337,46.695118,1
-23.892355,28.133226,1
19.835144,2.9148784,0
-22.829924,27.280392,1
-49.3932,-39.674587,2
12.795196,39.67856,1
-19.698555,-19.674313,2
-1.5211743,52.948017,1
15.810227,40.61816,1
-33.344044,4.386748,2
-1.8510588,10.250955,1
-14.046113,59.92178,1
5.449744,36.346127,1
-46.91272,-19.241653,2
-57.3113,-14.342837,2
-4.9415183,33.510406,1
-42.090565,-3.5146918,2
18.86808,-12.115246,0
20.853107,30.604109,1
30.858187,-25.802313,0
-52.59086,-22.70468,2
-23.766481,-17.27345,2
16.531921,-8.755728,0
9.182225,29.877447,1
-36.89017,2.2615004,2
-30.024263,-34.79267,2
-34.235588,-36.049355,2
4.9487243,35.226055,1
-50.605114,-10.096563,2
-41.623436,-21.661566,2
-37.715927,-14.368726,2
14.469695,-23.372534,0
-45.24885,-25.97606,2
11.791567,41.69021,1
-7.8230214,61.83695,1
-23.858364,-32.96228,2
-18.805212,-2.3973136,2
-40.822556,-22.616451,2
14.945758,-34.26953,0
-15.739112,48.781593,1
