TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
52.787994,-11.655736,1
38.064648,8.88279,1
-27.630125,15.22755,0
38.449516,-32.03409,1
-38.137043,9.586443,0
61.012165,17.740408,1
29.5994,4.6791635,1
40.530327,1.0217758,1
-20.831371,15.311453,0
38.37969,-10.866251,1
-46.33729,-20.491837,0
47.891457,-26.143642,1
-28.19022,17.770552,0
48.62506,18.272886,1
44.864544,-30.33665,1
-50.99543,5.596783,0
-42.1673,-24.763865,0
-43.187546,-17.62997,0
-62.480835,9.57362,0
43.633705,21.249353,1
-40.975796,23.222366,0
-29.617525,26.068426,0
-9.575615,12.823634,0
31.346754,-29.943823,1
-39.257122,-18.477383,0
40.64782,18.549068,1
-28.082804,-3.0482514,0
-38.898052,33.690956,0
-42.21132,25.39858,0
19.8154,-19.440968,1
33.12946,-1.9196543,1
34.957222,14.810649,1
-27.67859,-7.497827,0
-56.500713,-14.402464,0
11.430697,-1.748901,1
-42.17582,-3.796921,0
14.735363,2.9312713,1
38.2359,-15.115203,1
33.350803,15.472541,1
-44.840004,17.403072,0
-45.23684,25.872332,0
45.97323,-3.517023,1
-33.69155,5.123909,0
-38.9716,-15.205981,0
22.498625,-26.97286,1
20.117306,-29.971687,1
-47.835575,15.460876,0
34.893387,-20.761902,1
-19.423958,-6.2634344,0
35.034454,1.5262161,1
28.611753,-1.7893735,1
-17.714914,8.126517,0
-40.286995,6.047786,0
-21.6373,10.265422,0
-46.652122,20.997375,0
40.87457,21.374063,1
-47.941456,-8.987278,0
7.141382,-25.889257,1
7.869607,-13.880352,1
-23.886045,-6.2390504,0
-51.109585,-3.81429,0
-12.6849985,21.272888,0
59.230564,8.765281,1
-29.689775,13.65622,0
35.065807,-13.844654,1
41.581005,12.696325,1
-31.210848,20.256319,0
38.09679,-3.1013463,1
35.227036,-27.665749,1
24.843468,0.5564413,1
34.0959,18.916801,1
12.5473,-9.028428,1
21.097965,-30.369364,1
43.991425,-4.2884855,1
9.694383,-11.519331,1
45.302414,9.816993,1
-29.167805,4.8481283,0
28.256191,-28.947163,1
33.52873,-12.476194,1
15.594329,-6.3869576,1
-23.094412,5.576182,0
-36.353054,-0.45053962,0
-48.899754,22.550682,0
-10.797067,28.760727,0
32.508907,-1.811883,1
28.705196,-15.448443,1
55.505394,4.9616375,1
-61.148094,-8.613799,0
-24.776588,-11.394403,0
-21.599983,-23.297014,0
-22.92614,4.816146,0
-22.823778,2.2644973,0
-47.430283,9.664998,0
-62.063774,-13.397583,0
27.760502,-8.930384,1
-25.187143,26.685555,0
-29.348816,4.7030163,0
-32.89289,20.871122,0
40.34025,-20.314672,1
28.014738,-13.271946,1
48.92419,1.6831666,1
18.201435,4.028427,1
40.24019,14.755548,1
-37.734776,-7.458098,0
-24.486147,-4.26473,0
-19.102749,-30.110222,0
-50.76983,-24.549667,0
-37.117577,-3.5095258,0
39.436794,-14.660237,1
11.859401,9.941795,1
-18.31801,1.6467956,0
-52.633408,12.324308,0
49.9831,-16.407255,1
31.041378,17.066088,1
-25.050203,-11.303743,0
-51.568096,15.1300745,0
-20.145227,-9.227607,0
36.372673,6.955259,1
