TSNE_Dim_1,TSNE_Dim_2,Cluster_Label
31.418156,-10.623161,0
30.693478,0.22471711,0
18.696896,4.246744,0
29.631271,-7.7555366,0
-13.092915,-3.2570794,1
29.459948,9.762012,0
33.69741,-0.8428049,0
-25.004135,11.228518,1
-16.552835,0.7056848,1
20.453152,-5.096571,0
13.930741,7.8546443,0
16.095844,-4.4796596,0
-23.474632,-9.863331,1
14.608426,-10.018137,0
-21.284575,5.810363,1
17.917421,1.926096,0
-31.835642,-3.1891482,1
19.368958,4.023511,0
-19.539246,-12.950689,1
28.247454,5.665865,0
-21.833183,4.766532,1
-38.695724,2.609435,1
-27.438475,12.032837,1
-15.2147045,2.1040568,1
26.238035,-9.9411955,0
-25.732378,-1.1328248,1
16.977371,6.0174055,0
-20.89947,-9.408604,1
30.678991,3.11645,0
-21.661453,-3.4256237,1
16.606365,12.207327,0
-13.619374,7.202093,1
-11.945029,-8.696281,1
23.921108,3.2029548,0
10.975331,5.7322974,0
-30.446125,10.146676,1
32.059605,8.515941,0
-22.430464,12.742997,1
-20.749235,-4.384174,1
13.114872,1.7880414,0
12.810629,3.3202791,0
-26.928349,-3.3866177,1
18.47741,-6.693563,0
10.543588,-4.806523,0
-16.659296,10.796225,1
23.303736,2.4708333,0
-20.461761,15.200959,1
18.73814,-2.0749147,0
31.358715,-0.13007137,0
23.873987,-0.3159292,0
9.516486,4.9423127,0
-29.579546,-10.792659,1
-36.78077,-0.62296176,1
-35.44652,0.007426492,1
13.29637,-4.98257,0
-14.0168,-8.308481,1
-19.613144,-1.421576,1
23.147194,-1.1156626,0
28.34112,-1.7839423,0
23.982924,-8.895926,0
-29.509197,6.5582204,1
16.502369,-13.303701,0
-21.954391,1.448028,1
-24.199043,6.334108,1
-18.519138,10.048544,1
17.008871,-0.56219345,0
18.812733,10.047562,0
32.517326,-5.597713,0
14.442704,5.528027,0
-34.385296,-10.741413,1
-20.547646,-4.194425,1
-22.855701,1.5727246,1
26.344213,9.238389,0
29.651384,6.3237815,0
15.048045,-8.211762,0
-28.559942,-16.254333,1
12.441234,7.420125,0
26.169382,6.017769,0
-34.19202,-7.826666,1
25.29626,4.9506125,0
-28.234436,0.8402142,1
-20.522882,12.496327,1
32.478104,-0.13134995,0
32.523724,-1.4240961,0
-25.133469,-13.922319,1
-19.65936,-9.570412,1
27.088026,1.4514229,0
-28.629322,9.774407,1
-14.6622095,5.2740426,1
-20.687012,-3.544595,1
-28.337185,7.634525,1
14.1180725,3.4163222,0
-19.836752,-4.3835363,1
27.198698,7.0569396,0
-25.25565,9.342114,1
32.617054,1.0293285,0
-33.673027,1.6923724,1
19.454401,4.889122,0
18.631918,-5.8122225,0
-25.725754,2.2452538,1
25.224403,-6.819806,0
32.099483,1.862562,0
-20.379791,5.526829,1
24.817032,-10.280449,0
-16.987,-14.055652,1
21.906506,4.06573,0
20.184116,-8.504715,0
13.726497,2.715048,0
-14.172037,4.187431,1
13.380201,8.378419,0
29.466425,-9.742832,0
35.799812,1.9282103,0
-16.44436,-15.081244,1
13.154521,10.078046,0
13.9671335,-2.2942355,0
15.904411,1.0334917,0
-22.19318,9.56518,1
31.295918,8.212227,0
34.10589,-5.0395083,0
25.394903,6.8904223,0
-27.245474,6.414311,1
-15.645149,1.9195597,1
-18.061012,12.102164,1
24.004715,5.538293,0
28.847954,-6.886696,0
20.503069,4.816263,0
-16.665386,10.68758,1
-21.122786,-10.078367,1
-13.915005,4.6569433,1
-26.830149,-9.525505,1
27.968332,6.5565524,0
9.06433,1.2897829,0
14.317583,3.3065393,0
-22.010775,6.7458835,1
19.206911,6.0516567,0
-17.56249,1.8786546,1
-30.10977,5.108987,1
29.90681,2.159762,0
27.113995,5.6482334,0
-18.103006,4.0799723,1
-15.946019,-0.53311014,1
16.628387,9.089651,0
-20.755234,7.0843735,1
23.704403,0.814021,0
28.490488,-4.0492363,0
-34.232437,10.777218,1
-21.436527,7.8871045,1
-20.986181,-5.1109767,1
17.996305,9.252105,0
21.475914,12.778342,0
-20.224932,1.2155634,1
28.871428,-7.6539693,0
27.727797,2.471088,0
26.539434,10.652429,0
-28.91301,-11.512585,1
13.5946,-5.580122,0
-35.244328,1.9625663,1
-17.968626,2.9220624,1
35.663,8.352742,0
16.950434,-0.6475906,0
-28.376032,13.487621,1
-15.611914,-0.4555458,1
-24.919905,11.2672825,1
-20.018946,0.28516155,1
-35.364033,3.133342,1
-16.461481,1.7516042,1
13.7926655,7.015735,0
-21.070713,-4.758667,1
26.755186,3.0636854,0
-10.925638,-1.4410982,1
-24.976757,-13.694682,1
-33.938354,2.3847797,1
25.15293,-8.141645,0
-14.668645,5.412466,1
17.74444,3.5982616,0
-32.910145,-9.721273,1
27.048714,-0.4470651,0
-17.729548,6.395341,1
24.761417,-7.5235214,0
-15.548457,4.929663,1
-25.946714,-3.3574188,1
20.62932,-6.5494637,0
31.154125,12.608635,0
19.974028,3.3056612,0
-9.054861,-6.6485047,1
-20.29861,-1.6407514,1
-26.360575,-0.67438585,1
32.077263,-0.7394513,0
-11.909779,8.494325,1
-24.68466,-11.59678,1
19.113981,-11.2240925,0
18.91853,2.5712254,0
26.930296,2.6827126,0
29.919714,-4.8218317,0
28.184612,3.8932173,0
24.473188,-2.579587,0
18.09933,-7.3392386,0
26.521664,-6.2490478,0
32.152485,11.094177,0
-26.723658,-6.968025,1
-29.796919,-3.9157257,1
28.03167,8.959255,0
14.850598,-5.380037,0
-22.57926,5.2196264,1
19.669596,-10.832409,0
-10.520002,-6.1381307,1
-23.336952,5.8172607,1
16.58629,-2.2106688,0
-24.01316,3.9072726,1
-7.56178,-0.85200953,1
23.323874,16.899626,0
-14.342763,-2.0672045,1
19.674486,-4.0550714,0
29.402384,-2.2567148,0
19.680944,8.626099,0
-29.669044,1.3714697,1
-19.222006,2.3690853,1
23.497458,8.814156,0
-15.7458105,-8.274008,1
-25.151146,8.456275,1
-11.239762,-7.1455197,1
23.923103,-1.1910781,0
27.503237,-2.3269165,0
-28.379494,-6.393699,1
21.131514,2.1640005,0
22.9018,-5.428447,0
28.990858,5.1067696,0
29.143599,0.5001557,0
25.61278,5.702565,0
15.077153,-0.2751617,0
25.067354,6.920303,0
23.476799,4.19605,0
14.277044,2.43461,0
24.209707,5.077477,0
28.785713,1.28071,0
12.623187,1.0813595,0
-9.940064,-5.230407,1
-20.88919,10.691696,1
7.7997227,3.8805232,0
-25.041113,-13.971009,1
22.721746,-7.8074226,0
-35.321392,3.4268625,1
21.420982,-4.220858,0
-18.04518,3.5249155,1
14.274904,6.843199,0
-26.810091,10.876741,1
-25.518095,-6.8841047,1
-29.431322,-1.5484356,1
-29.111486,-1.8009208,1
29.79936,1.1363456,0
21.466423,-4.1433935,0
-17.190056,-6.1111116,1
-23.008453,-5.26289,1
-23.366056,8.224636,1
32.767033,3.4675384,0
23.683123,-9.221434,0
28.55327,3.0517836,0
-21.531826,-10.658056,1
-28.106031,4.723757,1
-27.377428,5.203296,1
-15.449308,-1.2414787,1
-21.108465,11.721591,1
22.402203,13.120469,0
17.581944,-11.700996,0
24.709612,1.9889674,0
-29.092413,-2.6552682,1
-27.449945,12.381546,1
-8.973014,-6.663356,1
-32.24124,9.513349,1
17.586996,7.12021,0
-28.56149,-16.269413,1
19.274372,10.8764,0
-19.05439,0.7591245,1
-25.375162,-4.5375395,1
25.444304,-10.54159,0
21.72368,5.94903,0
-26.480988,-8.531804,1
-29.046097,5.876591,1
29.402754,11.128689,0
-26.980576,8.060552,1
-26.701853,2.6298115,1
-11.619163,-0.30341125,1
32.035828,-3.7000217,0
-28.781876,8.554156,1
-28.00383,11.211329,1
-17.43875,9.475805,1
-20.116003,5.736283,1
-26.640818,-6.824377,1
21.01426,-0.8009249,0
-27.160683,-8.345664,1
-19.436466,2.4863832,1
-32.29717,4.066532,1
24.909327,-9.231287,0
-20.696077,-2.1480935,1
19.743069,-1.0941471,0
26.54894,-8.807278,0
-20.46877,-2.5750206,1
11.532119,-5.8842363,0
-19.125635,4.826153,1
30.74802,10.773594,0
19.705479,5.503469,0
14.91403,12.609877,0
9.254268,8.160984,0
-38.803658,3.4054918,1
-13.029131,-7.6558013,1
-14.089611,-3.1076124,1
30.219875,7.975746,0
12.648764,-5.129063,0
-29.95566,8.682073,1
-12.00452,1.6417701,1
34.55917,2.8927667,0
29.156796,-1.9666557,0
-18.670095,-14.970293,1
-32.3362,1.9659357,1
-21.451391,-0.6645625,1
29.063938,-3.7318919,0
-26.220985,7.504062,1
16.934977,-8.510735,0
-20.569508,12.621435,1
-21.672419,-5.0083537,1
-25.5266,-6.867678,1
21.556866,-8.427928,0
-29.353882,-10.247256,1
16.908895,-10.95406,0
-34.78277,1.4787025,1
26.180725,0.06021853,0
24.079113,2.9201028,0
23.271719,-1.5748752,0
-29.002272,-1.6413624,1
-14.832377,-0.69861835,1
25.275774,1.1464784,0
-21.81598,-8.540587,1
-26.877419,-5.0035324,1
13.31724,-3.2479997,0
-18.433178,7.1668005,1
-23.912504,9.878841,1
21.967426,6.436442,0
-22.6126,-6.658435,1
-27.847925,-4.8607125,1
21.273972,-5.628548,0
-21.87801,-0.36827382,1
19.730894,6.8156066,0
-34.005993,-4.1379805,1
-21.644058,0.04344022,1
-22.451187,-1.0977691,1
17.795,3.8330321,0
-24.230894,7.895002,1
-27.741081,1.5333337,1
13.673719,9.145186,0
-25.953608,-0.17721044,1
18.91653,14.409919,0
30.666092,2.789854,0
25.566654,2.9146774,0
35.261246,5.099354,0
12.958793,3.2287037,0
-23.342533,-9.417691,1
14.638904,9.0561075,0
30.97742,-11.043646,0
-26.350477,-1.9190222,1
-10.92491,2.1716843,1
26.781734,3.9016685,0
-15.727689,-3.1031497,1
-12.5538435,-10.812437,1
24.21046,-4.808704,0
31.360449,-4.702932,0
26.819054,-8.822075,0
24.060558,-4.642017,0
20.114641,-4.740608,0
20.754807,-4.873028,0
-23.947098,-5.0630794,1
-31.459671,-1.2130705,1
-30.23639,11.826124,1
22.169056,2.970998,0
21.042969,-6.883529,0
16.76595,-8.903788,0
22.960094,2.7773771,0
-31.044266,1.3733468,1
26.2206,9.03538,0
15.582929,6.1286716,0
-11.061256,2.159363,1
-32.33842,-8.341739,1
21.187014,3.0896857,0
11.434679,1.8694302,0
15.4661455,2.305215,0
14.926735,12.6405945,0
-22.935602,4.8031654,1
-18.385288,-0.30008605,1
14.469582,-10.407537,0
13.887189,14.016944,0
-24.939632,10.615812,1
25.5731,16.610563,0
-22.37516,6.2181926,1
-20.267706,-4.7622766,1
-29.75154,-1.5299224,1
35.06143,4.9567966,0
26.827229,5.493898,0
24.218655,7.5262556,0
-30.782122,-0.17898674,1
19.2792,-0.5696003,0
14.796472,-0.749309,0
19.31109,-5.40725,0
23.499775,6.234783,0
23.247494,16.840967,0
18.404236,-2.247727,0
25.172712,-0.75472885,0
-25.915033,-12.7159815,1
-21.009995,-1.3349135,1
-23.114704,0.9917623,1
37.232685,-1.7762015,0
32.689777,7.3004894,0
-14.524446,0.2874282,1
-16.45491,-12.239124,1
-23.370453,-4.3416142,1
-21.117052,-8.15725,1
25.93041,1.7382803,0
-14.901917,9.100915,1
19.444216,16.93384,0
31.419552,5.658858,0
-21.993847,-13.2840805,1
-22.99633,9.674798,1
19.371159,-3.0842197,0
-28.862354,-1.6138929,1
-23.759985,7.6341515,1
-18.222488,-3.381271,1
20.915373,0.51854587,0
-29.108982,7.5848117,1
-26.318514,-8.971404,1
-12.184637,-2.4277894,1
-19.26392,-4.918669,1
-37.9516,-7.058486,1
22.811663,-7.8702207,0
13.254304,9.88819,0
-25.805956,-11.782773,1
18.483402,12.36993,0
-32.74103,-12.21497,1
35.10116,0.054135438,0
-29.123196,-10.316174,1
15.293745,8.864686,0
-18.567217,8.609088,1
-16.298546,1.8617996,1
20.656597,10.327933,0
-31.227184,0.20920163,1
-32.66474,4.5020413,1
33.68478,0.092999235,0
-26.416348,8.522435,1
24.740614,-11.417645,0
-34.250145,0.30683193,1
-22.674107,-4.8650327,1
19.405455,9.713306,0
12.2305975,3.3658848,0
-27.014874,-8.115182,1
-21.459608,-12.671359,1
18.772379,-3.2194521,0
19.741098,-7.744584,0
-19.086842,-5.318807,1
21.63141,2.997924,0
-23.457418,-10.777587,1
11.138916,4.6666565,0
-31.413607,2.8705127,1
-29.483925,-11.039308,1
22.31927,-12.73698,0
-21.374737,-0.984727,1
25.972092,5.798642,0
23.066961,6.4440327,0
21.968111,-4.4551086,0
11.423334,-2.965123,0
-17.357904,3.237178,1
12.116801,3.0450919,0
12.651244,-9.014793,0
17.258612,0.2032578,0
-22.187536,3.8590806,1
-22.244665,10.794226,1
-12.67152,-4.638269,1
18.05074,9.475306,0
-14.616349,1.6329093,1
32.256615,5.5641704,0
17.129213,-6.771506,0
-13.482468,-9.318094,1
20.632694,0.31140366,0
-33.331936,-1.1478342,1
-28.241333,-11.0248575,1
32.415585,-1.9969311,0
15.406764,-0.28359064,0
31.69461,1.4128935,0
-12.770193,-2.4449325,1
28.50594,8.11335,0
10.007188,3.7013254,0
16.612705,-3.9776018,0
-26.937819,-3.315843,1
15.329668,5.8385596,0
28.937565,14.6523285,0
-16.884865,-12.448574,1
-24.356003,-10.539144,1
-23.63411,7.3918715,1
22.877598,-7.423712,0
-27.475042,-4.114352,1
-26.657127,3.7172947,1
-18.659006,-1.5520129,1
16.019135,-2.8481224,0
